factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
tenkai_kigo_code,展開記号,code,3,936,71.95,0.75,71.11,False
kyori_kubun,距離区分,code,3,1107,71.71,0.62,71.0,False
omo_tekisei_code,重適性,code,3,1107,74.11,4.07,69.5,False
hizume_code,蹄コード,code,4,741,73.77,7.28,66.63,False
uma_deokure_bin,馬出遅率ビン,code,5,1107,71.3,5.83,66.19,False
rotation_bin,ローテーションビン,code,5,969,78.48,14.27,65.97,False
uma_start_shisu_decile,馬スタート指数10分位,code,5,887,69.93,4.96,65.58,False
kyakushitsu,脚質,code,4,1107,72.59,7.64,65.1,False
kyori_tekisei,距離適性,code,3,1084,71.59,6.92,63.75,False
joho_shisu_decile,情報指数10分位,code,6,1107,73.97,13.47,63.19,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,6,866,71.44,13.1,60.96,False
chokyo_shisu_decile,調教指数10分位,code,8,994,67.99,13.98,58.31,False
kishu_shisu_decile,騎手指数10分位,code,6,796,68.23,13.69,57.28,False
bataiju_zogen,馬体重増減,numeric,5,690,70.33,15.27,56.94,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,976,67.29,15.09,56.11,False
manken_shisu_decile,万券指数10分位,code,5,710,66.61,14.13,54.22,False
kyusha_shisu_decile,厩舎指数10分位,code,7,845,69.46,20.77,54.07,False
ninki_shisu_decile,人気指数10分位,code,7,901,66.14,17.83,52.93,False
sogo_shisu_decile,総合指数10分位,code,3,1007,64.17,18.4,43.35,False
idm_decile,IDM指数10分位,code,3,1040,61.33,23.55,34.68,False
