factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kishu_minarai_code,騎手見習,code,3,721,78.48,1.74,76.51,False
pace_yoso,ペース予想,code,3,5284,73.4,0.67,72.64,False
manken_shirushi,万券印,code,8,3166,75.61,5.43,71.85,False
uma_start_shisu,馬スタート指数,numeric,13,4341,74.64,6.41,71.16,False
joken_class_code,条件クラス,code,5,5284,72.33,1.39,71.11,False
omo_tekisei_code,重適性,code,3,4792,73.23,2.51,70.39,False
kyusha_hyoka_code,厩舎評価,code,3,5281,78.79,7.47,70.33,False
kyakushitsu,脚質,code,5,5283,72.29,4.28,68.54,False
rotation,ローテーション,numeric,13,4276,72.81,9.13,67.84,False
da_tekisei_code,ダ適性,code,3,4343,72.27,4.2,67.52,False
hizume_code,蹄コード,code,8,4451,72.67,7.9,67.19,False
ls_shisu_juni,LS指数順位,numeric,9,5252,71.81,8.34,66.36,False
class_code,クラスコード,code,9,4489,71.77,8.49,66.23,False
manken_shisu,万券指数,numeric,25,3443,71.99,14.89,66.15,False
ichi_shisu_juni,位置指数順位,numeric,16,5284,71.01,9.95,66.13,False
joho_shisu,情報指数,numeric,5,2556,71.99,6.89,65.95,False
tenkai_kigo_code,展開記号,code,5,5284,74.29,9.97,65.55,False
gekiso_juni,激走順位,numeric,16,5284,72.19,15.48,64.61,False
uma_deokure_ritsu,馬出遅率,numeric,14,3593,71.61,13.77,64.39,False
kishu_shisu,騎手指数,numeric,16,4350,69.78,11.42,64.18,False
agari_shisu_juni,上がり指数順位,numeric,16,5284,69.54,11.16,64.07,False
shiba_tekisei_code,芝適性,code,3,2858,74.49,9.22,64.06,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,5235,70.59,14.1,63.45,False
nyukyu_nannichimae,入厩何日前,numeric,7,945,72.21,11.84,63.43,False
pace_shisu_juni,ペース指数順位,numeric,16,5284,68.85,12.13,62.91,False
kyori_tekisei,距離適性,code,4,5234,70.71,8.72,62.17,False
ten_shisu_juni,テン指数順位,numeric,16,5284,68.91,14.32,61.9,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,7,1493,74.13,16.51,61.9,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,9,1946,69.34,12.16,61.4,False
umakigo_code,馬記号,code,3,5277,70.49,8.56,60.8,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,9,1290,69.59,13.82,60.57,False
joshodo_code,上昇度,code,3,5242,68.13,8.05,59.02,False
pace_shisu,ペース指数,numeric,3,428,66.79,10.34,55.1,False
idm,IDM指数,numeric,6,739,66.0,19.45,50.44,False
chokyo_shisu,調教指数,numeric,4,579,73.62,33.44,40.85,False
