segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_東京O字_ダ,omo_tekisei_code+kyori_tekisei+bataiju_zogen,omo_tekisei_code,kyori_tekisei,bataiju_zogen,5,670,85.98,6.89,79.95,False
COURSE_27_東京O字_ダ,da_tekisei_code+kyori_tekisei+agari_shisu_juni,da_tekisei_code,kyori_tekisei,agari_shisu_juni,8,972,86.15,9.53,79.54,False
COURSE_27_東京O字_ダ,da_tekisei_code+omo_tekisei_code+agari_shisu_juni,da_tekisei_code,omo_tekisei_code,agari_shisu_juni,3,323,93.73,13.99,77.9,False
COURSE_27_東京O字_ダ,pace_yoso+uma_start_shisu_decile+kyori_tekisei,pace_yoso,uma_start_shisu_decile,kyori_tekisei,9,1850,80.21,6.12,76.22,False
COURSE_27_東京O字_ダ,da_tekisei_code+rotation_bin+idm_decile,da_tekisei_code,rotation_bin,idm_decile,4,569,79.61,4.0,75.69,False
COURSE_27_東京O字_ダ,pace_yoso+ten_shisu_juni+kyori_tekisei,pace_yoso,ten_shisu_juni,kyori_tekisei,11,1344,81.57,9.98,75.67,False
COURSE_27_東京O字_ダ,manken_shisu_decile+kyakushitsu+kyori_tekisei,manken_shisu_decile,kyakushitsu,kyori_tekisei,3,358,84.35,7.74,75.59,False
COURSE_27_東京O字_ダ,pace_yoso+manken_shisu_decile+kyori_tekisei,pace_yoso,manken_shisu_decile,kyori_tekisei,8,1572,80.01,6.69,75.37,False
COURSE_27_東京O字_ダ,joken_class_code+rotation_bin+omo_tekisei_code,joken_class_code,rotation_bin,omo_tekisei_code,6,911,79.67,6.69,74.31,False
COURSE_27_東京O字_ダ,pace_yoso+bataiju_zogen+idm_decile,pace_yoso,bataiju_zogen,idm_decile,4,443,81.12,7.08,74.18,False
COURSE_27_東京O字_ダ,pace_yoso+da_tekisei_code+ichi_shisu_juni,pace_yoso,da_tekisei_code,ichi_shisu_juni,11,1558,77.91,7.06,73.73,False
COURSE_27_東京O字_ダ,pace_yoso+manken_shisu_decile+idm_decile,pace_yoso,manken_shisu_decile,idm_decile,5,569,83.24,10.96,73.63,False
COURSE_27_東京O字_ダ,pace_yoso+ichi_shisu_juni+kyori_tekisei,pace_yoso,ichi_shisu_juni,kyori_tekisei,10,1274,79.47,9.98,73.28,False
COURSE_27_東京O字_ダ,rotation_bin+kyori_tekisei+idm_decile,rotation_bin,kyori_tekisei,idm_decile,4,524,80.66,7.55,73.26,False
