segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_未勝利,shiba_tekisei_code+idm+agari_shisu_juni,shiba_tekisei_code,idm,agari_shisu_juni,20,2199,79.86,6.68,76.93,False
SURFACE_2_芝_未勝利,kyori_tekisei+uma_start_shisu+rotation,kyori_tekisei,uma_start_shisu,rotation,35,6424,77.34,8.67,74.47,False
SURFACE_2_芝_未勝利,shiba_tekisei_code+pace_yoso+ichi_shisu,shiba_tekisei_code,pace_yoso,ichi_shisu,77,9808,75.34,9.45,73.23,False
SURFACE_2_芝_未勝利,kyori_tekisei_2+uma_start_shisu+rotation,kyori_tekisei_2,uma_start_shisu,rotation,6,921,78.98,7.61,72.9,False
SURFACE_2_芝_未勝利,pace_yoso+agari_shisu_juni+uma_start_shisu,pace_yoso,agari_shisu_juni,uma_start_shisu,60,11220,75.26,9.37,72.88,False
SURFACE_2_芝_未勝利,omo_tekisei_code+manken_shirushi+agari_shisu_juni,omo_tekisei_code,manken_shirushi,agari_shisu_juni,23,3170,76.18,8.27,72.8,False
SURFACE_2_芝_未勝利,shiba_tekisei_code+omo_tekisei_code+kyori_tekisei_2,shiba_tekisei_code,omo_tekisei_code,kyori_tekisei_2,12,8051,74.13,2.58,72.68,False
SURFACE_2_芝_未勝利,keibajo_code+manken_shirushi+uma_start_shisu,keibajo_code,manken_shirushi,uma_start_shisu,6,639,77.18,5.82,72.52,False
SURFACE_2_芝_未勝利,kyori_kubun+shiba_tekisei_code+rotation,kyori_kubun,shiba_tekisei_code,rotation,54,17508,74.26,6.61,72.49,False
SURFACE_2_芝_未勝利,kyori_tekisei+omo_tekisei_code+rotation,kyori_tekisei,omo_tekisei_code,rotation,73,17496,74.19,7.45,72.48,False
SURFACE_2_芝_未勝利,pace_yoso+kyori_tekisei+omo_tekisei_code,pace_yoso,kyori_tekisei,omo_tekisei_code,22,22887,76.04,8.53,72.47,False
SURFACE_2_芝_未勝利,kyori_kubun+kyori_tekisei+rotation,kyori_kubun,kyori_tekisei,rotation,63,16875,74.27,7.29,72.47,False
SURFACE_2_芝_未勝利,keibajo_code+kyori_tekisei_2+uma_start_shisu,keibajo_code,kyori_tekisei_2,uma_start_shisu,6,1010,77.32,6.11,72.43,False
SURFACE_2_芝_未勝利,keibajo_code+omo_tekisei_code+idm,keibajo_code,omo_tekisei_code,idm,10,1054,78.72,10.15,72.43,False
SURFACE_2_芝_未勝利,pace_yoso+manken_shirushi+uma_start_shisu,pace_yoso,manken_shirushi,uma_start_shisu,38,7197,75.06,8.37,72.4,False
SURFACE_2_芝_未勝利,kyori_kubun+omo_tekisei_code+rotation,kyori_kubun,omo_tekisei_code,rotation,78,17149,74.52,9.61,72.39,False
SURFACE_2_芝_未勝利,hizume_code+shiba_tekisei_code+rotation,hizume_code,shiba_tekisei_code,rotation,53,12810,74.94,9.6,72.35,False
