segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_未勝利,idm+ichi_shisu_juni,idm,ichi_shisu_juni,29,3125,80.83,11.03,76.81,False
SURFACE_2_芝_未勝利,idm+ten_shisu_juni,idm,ten_shisu_juni,22,2358,81.15,11.35,76.41,False
SURFACE_2_芝_未勝利,ichi_shisu+kyakushitsu,ichi_shisu,kyakushitsu,72,8773,78.29,8.36,76.36,False
SURFACE_2_芝_未勝利,idm+manken_shirushi,idm,manken_shirushi,20,2178,81.63,12.56,76.13,False
SURFACE_2_芝_未勝利,nyukyu_nannichimae+uma_deokure_ritsu,nyukyu_nannichimae,uma_deokure_ritsu,9,1628,83.43,11.34,76.02,False
SURFACE_2_芝_未勝利,manken_shisu+uma_deokure_ritsu,manken_shisu,uma_deokure_ritsu,24,3546,78.38,8.7,74.91,False
SURFACE_2_芝_未勝利,idm+agari_shisu_juni,idm,agari_shisu_juni,32,3839,77.75,8.5,74.8,False
SURFACE_2_芝_未勝利,idm+gekiso_juni,idm,gekiso_juni,28,3089,78.33,9.75,74.71,False
SURFACE_2_芝_未勝利,nyukyu_nannichimae+rotation,nyukyu_nannichimae,rotation,15,1767,79.56,9.57,74.71,False
SURFACE_2_芝_未勝利,idm+pace_shisu_juni,idm,pace_shisu_juni,32,3559,78.57,11.38,74.62,False
SURFACE_2_芝_未勝利,uma_deokure_ritsu+pace_shisu_juni,uma_deokure_ritsu,pace_shisu_juni,14,4961,78.02,7.21,74.24,False
SURFACE_2_芝_未勝利,pace_yoso+ichi_shisu,pace_yoso,ichi_shisu,93,13498,75.85,9.7,73.88,False
SURFACE_2_芝_未勝利,ten_shisu_juni+uma_deokure_ritsu,ten_shisu_juni,uma_deokure_ritsu,15,5091,78.14,8.8,73.69,False
SURFACE_2_芝_未勝利,uma_start_shisu+ichi_shisu_juni,uma_start_shisu,ichi_shisu_juni,69,15679,75.83,10.63,73.32,False
SURFACE_2_芝_未勝利,keibajo_code+rotation,keibajo_code,rotation,71,16786,74.88,8.04,73.01,False
SURFACE_2_芝_未勝利,omo_tekisei_code+kokyu_flag,omo_tekisei_code,kokyu_flag,6,23710,73.71,1.11,72.82,False
SURFACE_2_芝_未勝利,manken_shisu+manken_shirushi,manken_shisu,manken_shirushi,63,8445,75.3,10.19,72.78,False
SURFACE_2_芝_未勝利,shiba_tekisei_code+ichi_shisu,shiba_tekisei_code,ichi_shisu,99,16186,74.56,9.28,72.73,False
SURFACE_2_芝_未勝利,nyukyu_nannichimae+gekiso_juni,nyukyu_nannichimae,gekiso_juni,18,2088,76.06,7.34,72.67,False
SURFACE_2_芝_未勝利,hizume_code+kokyu_flag,hizume_code,kokyu_flag,18,23131,75.68,6.54,72.66,False
SURFACE_2_芝_未勝利,kyori_tekisei_2+uma_deokure_ritsu,kyori_tekisei_2,uma_deokure_ritsu,19,3716,77.32,10.55,72.57,False
SURFACE_2_芝_未勝利,uma_deokure_ritsu+ichi_shisu_juni,uma_deokure_ritsu,ichi_shisu_juni,15,5187,77.0,8.8,72.55,False
SURFACE_2_芝_未勝利,kyori_kubun+keibajo_code,kyori_kubun,keibajo_code,35,23826,72.97,1.37,72.52,False
SURFACE_2_芝_未勝利,omo_tekisei_code+ichi_shisu,omo_tekisei_code,ichi_shisu,60,6959,74.67,8.88,72.42,False
SURFACE_2_芝_未勝利,keibajo_code+pace_yoso,keibajo_code,pace_yoso,21,23494,72.84,1.07,72.38,False
