factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_tekisei,距離適性,code,3,2234,73.11,1.3,71.64,False
kyori_kubun,距離区分,code,4,2312,72.85,1.57,71.31,False
manken_shisu_decile,万券指数10分位,code,7,2088,74.76,5.09,71.0,False
ten_shisu_juni,テン指数順位,numeric,11,1945,73.11,6.36,69.35,False
kyori_tekisei_2,距離適性2,code,3,1017,77.09,7.32,68.81,False
ls_shisu_juni,LS指数順位,numeric,8,2286,72.36,5.19,68.76,False
rotation_bin,ローテーションビン,code,6,2215,75.11,8.62,68.22,False
kyakushitsu,脚質,code,4,2312,75.41,7.38,68.17,False
chokyo_shisu_decile,調教指数10分位,code,8,2192,72.49,6.6,67.91,False
gekiso_juni,激走順位,numeric,11,1982,74.38,11.73,67.45,False
tenkai_kigo_code,展開記号,code,5,2312,74.35,8.17,67.19,False
shiba_tekisei_code,芝適性,code,3,2293,71.31,3.65,67.18,False
agari_shisu_juni,上がり指数順位,numeric,12,2056,71.97,8.76,67.01,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,2067,72.46,9.37,66.93,False
manken_shirushi,万券印,code,8,1454,72.01,7.36,66.91,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,2240,74.16,9.88,66.84,False
joho_shisu_decile,情報指数10分位,code,6,2312,72.62,7.34,66.75,False
ichi_shisu_juni,位置指数順位,numeric,11,1962,72.9,10.47,66.71,False
pace_shisu_juni,ペース指数順位,numeric,12,2047,72.63,10.86,66.48,False
omo_tekisei_code,重適性,code,3,2312,75.39,7.9,66.45,False
bataiju_zogen,馬体重増減,numeric,8,1888,72.66,9.04,66.4,False
hizume_code,蹄コード,code,7,2044,71.79,8.27,65.67,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,2187,71.94,9.75,65.18,False
kishu_shisu_decile,騎手指数10分位,code,9,2260,70.48,10.95,63.32,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2312,71.47,13.26,63.25,False
uma_deokure_bin,馬出遅率ビン,code,5,2312,72.42,10.85,62.91,False
ninki_shisu_decile,人気指数10分位,code,8,2170,70.98,12.05,62.63,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,2220,67.88,14.22,58.03,False
idm_decile,IDM指数10分位,code,3,2260,67.07,8.84,57.07,False
sogo_shisu_decile,総合指数10分位,code,3,2226,66.54,13.23,51.57,False
