factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
joken_class_code,条件クラス,code,5,4218,73.13,0.79,72.44,False
pace_yoso,ペース予想,code,3,4218,73.59,1.07,72.37,False
kyori_tekisei,距離適性,code,3,4101,73.32,0.97,72.22,False
joshodo_code,上昇度,code,3,4181,77.54,5.68,71.11,False
rotation,ローテーション,numeric,11,3270,74.28,6.72,70.31,False
manken_shisu,万券指数,numeric,16,1892,75.88,13.42,69.3,False
uma_deokure_ritsu,馬出遅率,numeric,9,2250,75.9,10.18,69.25,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,4099,74.86,10.76,69.22,False
hizume_code,蹄コード,code,9,3524,75.56,10.64,68.61,False
ls_shisu_juni,LS指数順位,numeric,8,4187,72.61,6.84,67.87,False
manken_shirushi,万券印,code,8,2481,74.14,9.34,67.66,False
gekiso_juni,激走順位,numeric,16,4218,72.38,10.36,67.31,False
class_code,クラスコード,code,7,3205,70.52,4.52,67.17,False
shiba_tekisei_code,芝適性,code,3,3753,71.02,3.89,66.61,False
agari_shisu_juni,上がり指数順位,numeric,16,4218,72.46,12.39,66.39,False
kishu_shisu,騎手指数,numeric,14,3361,71.96,10.68,66.36,False
uma_start_shisu,馬スタート指数,numeric,13,3248,71.11,10.83,65.22,False
omo_tekisei_code,重適性,code,3,3818,71.3,5.39,65.2,False
pace_shisu_juni,ペース指数順位,numeric,16,4218,70.3,10.77,65.03,False
tenkai_kigo_code,展開記号,code,5,4218,73.38,10.31,64.34,False
umakigo_code,馬記号,code,3,4203,77.7,12.09,64.03,False
nyukyu_nannichimae,入厩何日前,numeric,7,1084,72.49,11.58,63.91,False
ichi_shisu_juni,位置指数順位,numeric,16,4218,69.24,13.27,62.73,False
ten_shisu_juni,テン指数順位,numeric,16,4218,70.14,15.74,62.43,False
kyakushitsu,脚質,code,5,4218,72.19,14.04,59.88,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,5,951,70.25,20.5,52.28,False
joho_shisu,情報指数,numeric,3,1718,64.75,14.09,48.8,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,3,348,75.37,24.43,47.73,False
