segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_04_芝_長距離,rotation+kyori_tekisei,rotation,kyori_tekisei,3,415,76.94,2.68,73.91,False
COURSE_27_04_芝_長距離,ls_shisu_juni+tenkai_kigo_code,ls_shisu_juni,tenkai_kigo_code,3,653,73.52,2.53,70.66,False
COURSE_27_04_芝_長距離,joken_class_code+ls_shisu_juni,joken_class_code,ls_shisu_juni,5,810,72.32,2.04,70.54,False
COURSE_27_04_芝_長距離,gekiso_juni+kyori_tekisei,gekiso_juni,kyori_tekisei,4,460,77.27,8.45,68.99,False
COURSE_27_04_芝_長距離,agari_shisu_juni+tenkai_kigo_code,agari_shisu_juni,tenkai_kigo_code,8,979,78.38,14.89,68.06,False
COURSE_27_04_芝_長距離,kyakushitsu+hizume_code,kyakushitsu,hizume_code,4,504,76.62,8.83,67.96,False
COURSE_27_04_芝_長距離,joken_class_code+kyakushitsu,joken_class_code,kyakushitsu,6,1235,73.15,6.48,67.96,False
COURSE_27_04_芝_長距離,ls_shisu_juni+kyori_tekisei,ls_shisu_juni,kyori_tekisei,6,923,74.77,8.52,67.95,False
COURSE_27_04_芝_長距離,ls_shisu_juni+kyakushitsu,ls_shisu_juni,kyakushitsu,4,584,77.49,10.1,67.6,False
COURSE_27_04_芝_長距離,joken_class_code+tenkai_kigo_code,joken_class_code,tenkai_kigo_code,4,1053,75.1,8.52,66.75,False
COURSE_27_04_芝_長距離,joken_class_code+hizume_code,joken_class_code,hizume_code,4,558,76.29,10.18,66.31,False
COURSE_27_04_芝_長距離,joken_class_code+kyori_tekisei,joken_class_code,kyori_tekisei,3,1072,72.44,8.4,62.93,False
COURSE_27_04_芝_長距離,joken_class_code+class_code,joken_class_code,class_code,3,1107,66.79,3.67,62.65,False
COURSE_27_04_芝_長距離,kyakushitsu+tenkai_kigo_code,kyakushitsu,tenkai_kigo_code,6,1316,71.59,11.2,62.62,False
COURSE_27_04_芝_長距離,class_code+tenkai_kigo_code,class_code,tenkai_kigo_code,3,780,69.05,5.95,62.32,False
COURSE_27_04_芝_長距離,pace_shisu_juni+tenkai_kigo_code,pace_shisu_juni,tenkai_kigo_code,3,322,66.15,3.62,62.05,False
COURSE_27_04_芝_長距離,hizume_code+tenkai_kigo_code,hizume_code,tenkai_kigo_code,3,541,70.37,7.71,61.65,False
COURSE_27_04_芝_長距離,class_code+kyakushitsu,class_code,kyakushitsu,5,888,68.51,7.93,61.56,False
COURSE_27_04_芝_長距離,ls_shisu_juni+class_code,ls_shisu_juni,class_code,4,561,67.75,6.4,61.47,False
COURSE_27_04_芝_長距離,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,4,429,80.88,21.26,60.04,False
COURSE_27_04_芝_長距離,kyori_tekisei+tenkai_kigo_code,kyori_tekisei,tenkai_kigo_code,3,980,70.69,9.51,59.93,False
COURSE_27_04_芝_長距離,kyori_tekisei+class_code,kyori_tekisei,class_code,3,822,66.88,8.76,56.97,False
COURSE_27_04_芝_長距離,kyori_tekisei+kyakushitsu,kyori_tekisei,kyakushitsu,5,1165,67.13,13.36,55.41,False
COURSE_27_04_芝_長距離,kyori_tekisei+hizume_code,kyori_tekisei,hizume_code,3,582,71.39,15.7,53.62,False
COURSE_27_04_芝_長距離,rotation+tenkai_kigo_code,rotation,tenkai_kigo_code,3,485,66.39,14.8,49.64,False
COURSE_27_04_芝_長距離,joken_class_code+rotation,joken_class_code,rotation,3,415,67.5,15.84,49.57,False
