factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
joken_class_code,条件クラス,code,4,1599,73.1,2.95,70.22,False
ls_shisu_juni,LS指数順位,numeric,7,1612,71.81,4.92,68.16,False
ten_shisu_juni,テン指数順位,numeric,10,1274,75.18,12.39,67.5,False
ichi_shisu_juni,位置指数順位,numeric,10,1306,71.58,9.25,65.85,False
pace_shisu_juni,ペース指数順位,numeric,10,1312,71.8,9.86,65.69,False
rotation,ローテーション,numeric,4,831,72.43,6.92,65.65,False
uma_start_shisu,馬スタート指数,numeric,5,1046,69.76,6.3,64.24,False
gekiso_juni,激走順位,numeric,10,1325,71.15,11.48,64.04,False
agari_shisu_juni,上がり指数順位,numeric,10,1308,72.9,15.42,63.34,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,10,1407,71.84,13.96,63.18,False
manken_shirushi,万券印,code,8,1068,74.51,16.58,63.02,False
kyori_tekisei,距離適性,code,4,1586,68.56,5.67,63.0,False
class_code,クラスコード,code,4,1254,65.99,3.57,62.49,False
kyakushitsu,脚質,code,4,1621,69.5,7.17,62.47,False
hizume_code,蹄コード,code,5,1188,67.53,8.38,60.19,False
kishu_shisu,騎手指数,numeric,3,524,75.19,15.44,57.71,False
tenkai_kigo_code,展開記号,code,5,1633,70.61,16.2,56.41,False
