segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂O字_ダ,manken_shirushi+gekiso_juni+idm_decile,manken_shirushi,gekiso_juni,idm_decile,5,587,95.6,4.06,92.04,True
COURSE_27_右回り急坂O字_ダ,bataiju_zogen+kijun_ninkijun_tansho+gekiso_juni,bataiju_zogen,kijun_ninkijun_tansho,gekiso_juni,5,612,93.95,2.3,91.94,True
COURSE_27_右回り急坂O字_ダ,pace_shisu_juni+ls_shisu_juni+gekiso_juni,pace_shisu_juni,ls_shisu_juni,gekiso_juni,3,374,91.16,1.1,89.91,True
COURSE_27_右回り急坂O字_ダ,ten_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,ten_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,4,540,94.86,5.55,89.43,True
COURSE_27_右回り急坂O字_ダ,manken_shirushi+pace_shisu_juni+gekiso_juni,manken_shirushi,pace_shisu_juni,gekiso_juni,4,452,90.27,3.05,87.29,True
COURSE_27_右回り急坂O字_ダ,hizume_code+manken_shirushi+gekiso_juni,hizume_code,manken_shirushi,gekiso_juni,9,1181,90.65,5.78,86.87,True
COURSE_27_右回り急坂O字_ダ,manken_shisu_decile+pace_shisu_juni+gekiso_juni,manken_shisu_decile,pace_shisu_juni,gekiso_juni,6,691,90.92,5.41,86.6,True
COURSE_27_右回り急坂O字_ダ,ichi_shisu_juni+manken_shisu_decile+gekiso_juni,ichi_shisu_juni,manken_shisu_decile,gekiso_juni,8,963,91.29,8.57,85.35,True
COURSE_27_右回り急坂O字_ダ,omo_tekisei_code+ten_shisu_juni+gekiso_juni,omo_tekisei_code,ten_shisu_juni,gekiso_juni,12,1441,90.96,10.97,84.75,True
COURSE_27_右回り急坂O字_ダ,pace_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,pace_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,5,789,90.37,6.65,84.55,True
COURSE_27_右回り急坂O字_ダ,ichi_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,ichi_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,5,821,90.89,7.33,84.47,True
COURSE_27_右回り急坂O字_ダ,pace_shisu_juni+kijun_ninkijun_tansho+rotation_bin,pace_shisu_juni,kijun_ninkijun_tansho,rotation_bin,4,495,89.65,5.74,84.02,True
COURSE_27_右回り急坂O字_ダ,manken_shirushi+ichi_shisu_juni+gekiso_juni,manken_shirushi,ichi_shisu_juni,gekiso_juni,5,619,93.31,10.69,83.95,True
COURSE_27_右回り急坂O字_ダ,ten_shisu_juni+manken_shisu_decile+gekiso_juni,ten_shisu_juni,manken_shisu_decile,gekiso_juni,4,444,94.01,10.35,83.86,True
COURSE_27_右回り急坂O字_ダ,ichi_shisu_juni+ten_shisu_juni+bataiju_zogen,ichi_shisu_juni,ten_shisu_juni,bataiju_zogen,3,366,87.15,3.95,82.68,True
COURSE_27_右回り急坂O字_ダ,kijun_ninkijun_tansho+gekiso_juni+rotation_bin,kijun_ninkijun_tansho,gekiso_juni,rotation_bin,9,1352,87.05,7.15,82.38,True
COURSE_27_右回り急坂O字_ダ,uma_start_shisu_decile+ten_shisu_juni+gekiso_juni,uma_start_shisu_decile,ten_shisu_juni,gekiso_juni,6,722,88.07,7.21,82.3,True
