segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂O字_ダ,hizume_code+omo_tekisei_code+uma_deokure_ritsu+ten_shisu_juni,hizume_code,omo_tekisei_code,uma_deokure_ritsu,ten_shisu_juni,4,476,86.78,1.63,85.19,True
COURSE_27_右回り急坂O字_ダ,ichi_shisu+joho_shisu+ichi_shisu_juni+ten_shisu_juni,ichi_shisu,joho_shisu,ichi_shisu_juni,ten_shisu_juni,3,573,80.13,4.11,75.48,False
COURSE_27_右回り急坂O字_ダ,joho_shisu+ichi_shisu_juni+kyakushitsu+ten_shisu_juni,joho_shisu,ichi_shisu_juni,kyakushitsu,ten_shisu_juni,3,573,80.13,4.11,75.48,False
COURSE_27_右回り急坂O字_ダ,manken_shirushi+joken_class_code+omo_tekisei_code+kyakushitsu,manken_shirushi,joken_class_code,omo_tekisei_code,kyakushitsu,41,5750,77.97,9.9,74.94,False
COURSE_27_右回り急坂O字_ダ,omo_tekisei_code+ichi_shisu_juni+kyakushitsu+ten_shisu_juni,omo_tekisei_code,ichi_shisu_juni,kyakushitsu,ten_shisu_juni,6,824,81.69,9.7,73.93,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+omo_tekisei_code+ichi_shisu_juni+ten_shisu_juni,pace_yoso,omo_tekisei_code,ichi_shisu_juni,ten_shisu_juni,10,1378,78.37,7.23,73.89,False
COURSE_27_右回り急坂O字_ダ,hizume_code+pace_yoso+manken_shirushi+omo_tekisei_code,hizume_code,pace_yoso,manken_shirushi,omo_tekisei_code,25,3568,76.71,7.39,73.82,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+uma_start_shisu+omo_tekisei_code,pace_yoso,manken_shirushi,uma_start_shisu,omo_tekisei_code,25,3806,78.03,11.19,73.64,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+joken_class_code+omo_tekisei_code,pace_yoso,manken_shirushi,joken_class_code,omo_tekisei_code,68,11888,76.17,11.04,73.54,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+omo_tekisei_code+kyakushitsu,pace_yoso,manken_shirushi,omo_tekisei_code,kyakushitsu,67,9607,75.81,9.66,73.5,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+ichi_shisu_juni+kyakushitsu+ten_shisu_juni,pace_yoso,ichi_shisu_juni,kyakushitsu,ten_shisu_juni,23,4058,76.78,8.1,73.47,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+joken_class_code+kyakushitsu,pace_yoso,manken_shirushi,joken_class_code,kyakushitsu,72,10094,76.18,11.88,73.43,False
COURSE_27_右回り急坂O字_ダ,joken_class_code+omo_tekisei_code+kyakushitsu+ten_shisu_juni,joken_class_code,omo_tekisei_code,kyakushitsu,ten_shisu_juni,64,8663,76.23,11.93,73.3,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+joken_class_code+uma_start_shisu,pace_yoso,manken_shirushi,joken_class_code,uma_start_shisu,27,3643,77.26,10.75,73.2,False
COURSE_27_右回り急坂O字_ダ,hizume_code+manken_shirushi+omo_tekisei_code+uma_deokure_ritsu,hizume_code,manken_shirushi,omo_tekisei_code,uma_deokure_ritsu,6,705,81.01,9.95,73.05,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+omo_tekisei_code+kyakushitsu+ten_shisu_juni,pace_yoso,omo_tekisei_code,kyakushitsu,ten_shisu_juni,97,14753,74.97,10.08,72.97,False
COURSE_27_右回り急坂O字_ダ,joho_shisu+ichi_shisu_juni+kakutoku_shokin_ruikei+ten_shisu_juni,joho_shisu,ichi_shisu_juni,kakutoku_shokin_ruikei,ten_shisu_juni,3,583,78.38,4.9,72.84,False
COURSE_27_右回り急坂O字_ダ,joken_class_code+omo_tekisei_code+ichi_shisu_juni+ten_shisu_juni,joken_class_code,omo_tekisei_code,ichi_shisu_juni,ten_shisu_juni,4,514,79.93,7.37,72.71,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+manken_shirushi+omo_tekisei_code+uma_deokure_ritsu,pace_yoso,manken_shirushi,omo_tekisei_code,uma_deokure_ritsu,29,4011,75.86,8.99,72.59,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+joken_class_code+omo_tekisei_code+kyakushitsu,pace_yoso,joken_class_code,omo_tekisei_code,kyakushitsu,65,24559,74.32,7.15,72.58,False
COURSE_27_右回り急坂O字_ダ,pace_yoso+joken_class_code+ichi_shisu_juni+ten_shisu_juni,pace_yoso,joken_class_code,ichi_shisu_juni,ten_shisu_juni,17,3429,76.06,7.47,72.51,False
COURSE_27_右回り急坂O字_ダ,omo_tekisei_code+uma_deokure_ritsu+kyakushitsu+ten_shisu_juni,omo_tekisei_code,uma_deokure_ritsu,kyakushitsu,ten_shisu_juni,26,3474,75.84,8.72,72.49,False
COURSE_27_右回り急坂O字_ダ,joken_class_code+uma_deokure_ritsu+ichi_shisu_juni+ten_shisu_juni,joken_class_code,uma_deokure_ritsu,ichi_shisu_juni,ten_shisu_juni,5,711,77.61,5.91,72.44,False
