table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_comment
jvd_ck,bamei,11,character varying,36,YES,馬名: 通常全角18文字。
jvd_ck,heichi_honshokin_ruikei,12,character varying,9,YES,平地本賞金累計: 単位：百円　（中央の平地本賞金の合計）
jvd_ck,shogai_honshokin_ruikei,13,character varying,9,YES,障害本賞金累計: 単位：百円　（中央の障害本賞金の合計）
jvd_ck,heichi_fukashokin_ruikei,14,character varying,9,YES,平地付加賞金累計: 単位：百円　（中央の平地付加賞金の合計）
jvd_ck,shogai_fukashokin_ruikei,15,character varying,9,YES,障害付加賞金累計: 単位：百円　（中央の障害付加賞金の合計）
jvd_ck,heichi_shutokushokin_ruikei,16,character varying,9,YES,平地収得賞金累計: 単位：百円　（中央＋中央以外の平地累積収得賞金）
jvd_ck,shogai_shutokushokin_ruikei,17,character varying,9,YES,障害収得賞金累計: 単位：百円　（中央＋中央以外の障害累積収得賞金）
jvd_ck,sogo,18,character varying,18,YES,総合着回数: 1着〜5着及び着外(6着以下)の回数（中央＋地方＋海外)
jvd_ck,chuo_gokei,19,character varying,18,YES,中央合計着回数: 1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_choku,20,character varying,18,YES,<馬場別着回数>: nan
jvd_ck,shiba_migi,21,character varying,18,YES,芝直・着回数: 芝・直線コースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_hidari,22,character varying,18,YES,芝右・着回数: 芝・右回りコースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_choku,23,character varying,18,YES,芝左・着回数: 芝・左回りコースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_migi,24,character varying,18,YES,ダ直・着回数: ダート・直線コースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_hidari,25,character varying,18,YES,ダ右・着回数: ダート・右回りコースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shogai,26,character varying,18,YES,ダ左・着回数: ダート・左回りコースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_ryo,27,character varying,18,YES,障害・着回数: 障害レースでの1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_yayaomo,28,character varying,18,YES,<馬場状態別着回数>: nan
jvd_ck,shiba_omo,29,character varying,18,YES,芝良・着回数: 芝・良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_furyo,30,character varying,18,YES,芝稍・着回数: 芝・稍重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_ryo,31,character varying,18,YES,芝重・着回数: 芝・重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_yayaomo,32,character varying,18,YES,芝不・着回数: 芝・不良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_omo,33,character varying,18,YES,ダ良・着回数: ダート・良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_furyo,34,character varying,18,YES,ダ稍・着回数: ダート・稍重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shogai_ryo,35,character varying,18,YES,ダ重・着回数: ダート・重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shogai_yayaomo,36,character varying,18,YES,ダ不・着回数: ダート・不良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shogai_omo,37,character varying,18,YES,障良・着回数: 障害レース・良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shogai_furyo,38,character varying,18,YES,障稍・着回数: 障害レース・稍重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_1200_ika,39,character varying,18,YES,障重・着回数: 障害レース・重馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_1201_1400,40,character varying,18,YES,障不・着回数: 障害レース・不良馬場での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_1401_1600,41,character varying,18,YES,<距離別着回数>: nan
jvd_ck,shiba_1601_1800,42,character varying,18,YES,芝1200以下・着回数: 芝･1200M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_1801_2000,43,character varying,18,YES,芝1201-1400・着回数: 芝･1201Ｍ以上1400M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_2001_2200,44,character varying,18,YES,芝1401-1600・着回数: 芝･1401Ｍ以上1600M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_2201_2400,45,character varying,18,YES,芝1601-1800・着回数: 芝･1601Ｍ以上1800M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_2401_2800,46,character varying,18,YES,芝1801-2000・着回数: 芝･1801Ｍ以上2000M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_2801_ijo,47,character varying,18,YES,芝2001-2200・着回数: 芝･2001Ｍ以上2200M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_1200_ika,48,character varying,18,YES,芝2201-2400・着回数: 芝･2201Ｍ以上2400M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_1201_1400,49,character varying,18,YES,芝2401-2800・着回数: 芝･2401Ｍ以上2800M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_1401_1600,50,character varying,18,YES,芝2801以上・着回数: 芝･2801Ｍ以上での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_1601_1800,51,character varying,18,YES,ダ1200以下・着回数: ダート･1200M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_1801_2000,52,character varying,18,YES,ダ1201-1400・着回数: ダート･1201Ｍ以上1400M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_2001_2200,53,character varying,18,YES,ダ1401-1600・着回数: ダート･1401Ｍ以上1600M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_2201_2400,54,character varying,18,YES,ダ1601-1800・着回数: ダート･1601Ｍ以上1800M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_2401_2800,55,character varying,18,YES,ダ1801-2000・着回数: ダート･1801Ｍ以上2000M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,dirt_2801_ijo,56,character varying,18,YES,ダ2001-2200・着回数: ダート･2001Ｍ以上2200M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_sapporo,57,character varying,18,YES,ダ2201-2400・着回数: ダート･2201Ｍ以上2400M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_hakodate,58,character varying,18,YES,ダ2401-2800・着回数: ダート･2401Ｍ以上2800M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_fukushima,59,character varying,18,YES,ダ2801以上・着回数: ダート･2801Ｍ以上での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,shiba_niigata,60,character varying,18,YES,<競馬場別着回数>: nan
jvd_ck,shiba_tokyo,61,character varying,18,YES,札幌芝・着回数: 札幌・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,shiba_nakayama,62,character varying,18,YES,函館芝・着回数: 函館・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,shiba_chukyo,63,character varying,18,YES,福島芝・着回数: 福島・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,shiba_kyoto,64,character varying,18,YES,新潟芝・着回数: 新潟・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,shiba_hanshin,65,character varying,18,YES,東京芝・着回数: 東京・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,shiba_kokura,66,character varying,18,YES,中山芝・着回数: 中山・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_sapporo,67,character varying,18,YES,中京芝・着回数: 中京・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_hakodate,68,character varying,18,YES,京都芝・着回数: 京都・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_fukushima,69,character varying,18,YES,阪神芝・着回数: 阪神・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_niigata,70,character varying,18,YES,小倉芝・着回数: 小倉・芝での1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_tokyo,71,character varying,18,YES,札幌ダ・着回数: 札幌・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_nakayama,72,character varying,18,YES,函館ダ・着回数: 函館・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_chukyo,73,character varying,18,YES,福島ダ・着回数: 福島・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_kyoto,74,character varying,18,YES,新潟ダ・着回数: 新潟・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_hanshin,75,character varying,18,YES,東京ダ・着回数: 東京・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,dirt_kokura,76,character varying,18,YES,中山ダ・着回数: 中山・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_sapporo,77,character varying,18,YES,中京ダ・着回数: 中京・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_hakodate,78,character varying,18,YES,京都ダ・着回数: 京都・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_fukushima,79,character varying,18,YES,阪神ダ・着回数: 阪神・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_niigata,80,character varying,18,YES,小倉ダ・着回数: 小倉・ダートでの1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_tokyo,81,character varying,18,YES,札幌障・着回数: 札幌・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_nakayama,82,character varying,18,YES,函館障・着回数: 函館・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_chukyo,83,character varying,18,YES,福島障・着回数: 福島・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_kyoto,84,character varying,18,YES,新潟障・着回数: 新潟・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_hanshin,85,character varying,18,YES,東京障・着回数: 東京・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,shogai_kokura,86,character varying,18,YES,中山障・着回数: 中山・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,kyakushitsu_keiko,87,character varying,12,YES,中京障・着回数: 中京・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,toroku_race_su,88,character varying,3,YES,京都障・着回数: 京都・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,kishu_code,89,character varying,5,YES,阪神障・着回数: 阪神・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,kishumei,90,character varying,34,YES,小倉障・着回数: 小倉・障害での1着〜5着及び着外(6着以下)の回数
jvd_ck,seiseki_joho_kishu_1,91,character varying,1220,YES,脚質傾向: 逃げ回数、先行回数、差し回数、追込回数を設定 過去出走レースの脚質を判定しカウントしたもの(中央レースのみ)
jvd_ck,seiseki_joho_kishu_2,92,character varying,1220,YES,登録レース数: JRA-VANに登録されている成績レース数
jvd_ck,chokyoshi_code,93,character varying,5,YES,<騎手情報>: nan
jvd_ck,chokyoshimei,94,character varying,34,YES,騎手コード: nan
jvd_ck,seiseki_joho_chokyoshi_1,95,character varying,1220,YES,騎手名: 全角17文字　姓＋全角空白1文字＋名　外国人の場合は連続17文字
jvd_ck,seiseki_joho_chokyoshi_2,96,character varying,1220,YES,<騎手本年･累計成績情報>: 本年・累計の順に設定
jvd_ck,banushi_code,97,character varying,6,YES,設定年: 成績情報に設定されている年度(西暦)
jvd_ck,banushimei_hojinkaku,98,character varying,64,YES,平地本賞金合計: 単位：百円　（中央の平地本賞金の合計）
jvd_ck,banushimei,99,character varying,64,YES,障害本賞金合計: 単位：百円　（中央の障害本賞金の合計）
jvd_ck,seiseki_joho_banushi_1,100,character varying,60,YES,平地付加賞金合計: 単位：百円　（中央の平地付加賞金の合計）
jvd_ck,seiseki_joho_banushi_2,101,character varying,60,YES,障害付加賞金合計: 単位：百円　（中央の障害付加賞金の合計）
jvd_ck,seisansha_code,102,character varying,8,YES,芝着回数: 1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,seisanshamei_hojinkaku,103,character varying,72,YES,ダート着回数: 1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,seisanshamei,104,character varying,72,YES,障害着回数: 1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,seiseki_joho_seisansha_1,105,character varying,60,YES,芝1200以下・着回数: 芝･1200M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_ck,seiseki_joho_seisansha_2,106,character varying,60,YES,芝1201-1400・着回数: 芝･1201Ｍ以上1400M以下での1着〜5着及び着外(6着以下)の回数（中央のみ)
jvd_cs,record_id,1,character varying,2,YES,"レコード種別ID: ""CS""をセットレコードフォーマットを特定する"
jvd_cs,data_kubun,2,character varying,1,YES,データ区分: 1:新規登録 2:更新 0:該当レコード削除(提供ミスなどの理由による)
jvd_cs,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_cs,keibajo_code,4,character varying,2,NO,競馬場コード: <コード表 2001.競馬場コード>参照
jvd_cs,kyori,5,character varying,4,NO,距離: 単位：メートル
jvd_cs,track_code,6,character varying,2,NO,トラックコード: <コード表 2009.トラックコード>参照
jvd_cs,course_kaishu_nengappi,7,character varying,8,NO,コース改修年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式　(コース改修後、最初に行われた開催日）
jvd_cs,course_setsumei,8,character varying,6800,YES,コース説明: テキスト文
jvd_dm,record_id,1,character varying,2,YES,"レコード種別ID: ""DM""をセットレコードフォーマットを特定する"
jvd_dm,data_kubun,2,character varying,1,YES,データ区分: 1:前日予想(出馬発表後)　2:当日予想(天候馬場発表後) 3:直前予想(馬体重発表後) 7:成績(月曜)　0:該当レコード削除(提供ミスなどの理由による) ※1 7:成績(月曜)は蓄積系データのみ設定されます。     蓄積系データにて7:成績(月曜)提供後も速報系データには3:直前予想(馬体重発...
jvd_dm,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_dm,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_dm,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_dm,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_dm,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_dm,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_dm,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_dm,data_sakusei_jifun,10,character varying,4,YES,データ作成時分: 時分各2桁
jvd_dm,mining_yoso_01,11,character varying,15,YES,<マイニング予想>: nan
jvd_dm,mining_yoso_02,12,character varying,15,YES,馬番: 該当馬番01〜18
jvd_dm,mining_yoso_03,13,character varying,15,YES,予想走破タイム: 9分99秒99で設定
jvd_dm,mining_yoso_04,14,character varying,15,YES,予想誤差(信頼度)＋: 99秒99で設定 予想タイムの＋誤差を設定(＋方向の誤差。予想走破タイムに対して早くなる方向。予想走破タイムからマイナスする。)
jvd_dm,mining_yoso_05,15,character varying,15,YES,予想誤差(信頼度)−: 99秒99で設定 予想タイムの−誤差を設定(−方向の誤差。予想走破タイムに対して遅くなる方向。予想走破タイムにプラスする。)
jvd_dm,mining_yoso_06,16,character varying,15,YES,レコード区切: CR/LF
jvd_dm,mining_yoso_07,17,character varying,15,YES,項目名: 説明
jvd_dm,mining_yoso_08,18,character varying,15,YES,マイニング予想8
jvd_dm,mining_yoso_09,19,character varying,15,YES,マイニング予想9
jvd_dm,mining_yoso_10,20,character varying,15,YES,マイニング予想10
jvd_dm,mining_yoso_11,21,character varying,15,YES,マイニング予想11
jvd_dm,mining_yoso_12,22,character varying,15,YES,マイニング予想12
jvd_dm,mining_yoso_13,23,character varying,15,YES,マイニング予想13
jvd_dm,mining_yoso_14,24,character varying,15,YES,マイニング予想14
jvd_dm,mining_yoso_15,25,character varying,15,YES,マイニング予想15
jvd_dm,mining_yoso_16,26,character varying,15,YES,マイニング予想16
jvd_dm,mining_yoso_17,27,character varying,15,YES,マイニング予想17
jvd_dm,mining_yoso_18,28,character varying,15,YES,マイニング予想18
jvd_h1,record_id,1,character varying,2,YES,"レコード種別ID: ""H1"" をセットレコードフォーマットを特定する"
jvd_h1,data_kubun,2,character varying,1,YES,データ区分: 2:前日売最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_h1,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_h1,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_h1,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_h1,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_h1,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_h1,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_h1,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_h1,toroku_tosu,10,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_h1,shusso_tosu,11,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_h1,hatsubai_flag_tansho,12,character varying,1,YES,発売フラグ　単勝: 単勝発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_fukusho,13,character varying,1,YES,発売フラグ　複勝: 複勝発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_wakuren,14,character varying,1,YES,発売フラグ　枠連: 枠連発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_umaren,15,character varying,1,YES,発売フラグ　馬連: 馬連発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_wide,16,character varying,1,YES,発売フラグ　ワイド: ワイド発売の有無（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_umatan,17,character varying,1,YES,発売フラグ　馬単: 馬単発売の有無　（0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,hatsubai_flag_sanrenpuku,18,character varying,1,YES,発売フラグ　3連複: 3連複発売の有無 （0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h1,fukusho_chakubarai_key,19,character varying,1,YES,複勝着払キー: 複勝の着払キー　（0:複勝発売なし 2:2着まで払い 3:3着まで払い）
jvd_h1,henkan_umaban_joho,20,character varying,28,YES,"返還馬番情報(馬番01〜28): （0:返還なし 1:返還あり）　発売後取消しとなり返還対象となった馬番のエリアに ""1"" を設定 （例）5番取消しの場合 0000100000000000000000000000"
jvd_h1,henkan_wakuban_joho,21,character varying,8,YES,"返還枠番情報(枠番1〜8): （0:返還なし 1:返還あり）　発売後取消しとなり返還対象となった枠番のエリアに ""1"" を設定 （例）10頭だての5番取消しの場合、5枠は5番のみのため5枠はなくなる 00001000"
jvd_h1,henkan_dowaku_joho,22,character varying,8,YES,"返還同枠情報(枠番1〜8): （0:返還なし 1:返還あり）　発売後取消しとなり返還対象となった枠番のエリアに ""1"" を設定 （例）10頭だての8番取消しの場合、7枠は7番、8番の登録があるため7枠は取消しにならない 　　　ただし7-7は取消しになるので同枠のみ取り消しとなる 00000010"
jvd_h1,hyosu_tansho,23,character varying,420,YES,<単勝票数>: 28頭立てまで考慮し繰返し28回　馬番昇順01〜28
jvd_h1,hyosu_fukusho,24,character varying,420,YES,馬番: 該当馬番
jvd_h1,hyosu_wakuren,25,character varying,540,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_h1,hyosu_umaren,26,character varying,2754,YES,人気順: スペース:登録なし ''--'':発売前取消 ''**'':発売後取消
jvd_h1,hyosu_wide,27,character varying,2754,YES,<複勝票数>: 28頭立てまで考慮し繰返し28回　馬番昇順01〜28
jvd_h1,hyosu_umatan,28,character varying,5508,YES,馬番: 該当馬番
jvd_h1,hyosu_sanrenpuku,29,character varying,16320,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_h1,hyosu_gokei_tansho,30,character varying,11,YES,人気順: スペース:登録なし ''--'':発売前取消 ''**'':発売後取消
jvd_h1,hyosu_gokei_fukusho,31,character varying,11,YES,<枠連票数>: 組番昇順　1-1〜8-8
jvd_h1,hyosu_gokei_wakuren,32,character varying,11,YES,組番: 該当枠番
jvd_h1,hyosu_gokei_umaren,33,character varying,11,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_h1,hyosu_gokei_wide,34,character varying,11,YES,人気順: スペース:登録なし ''--'':発売前取消 ''**'':発売後取消
jvd_h1,hyosu_gokei_umatan,35,character varying,11,YES,<馬連票数>: 組番昇順　01-02〜17-18
jvd_h1,hyosu_gokei_sanrenpuku,36,character varying,11,YES,組番: 該当組番
jvd_h1,henkan_hyosu_gokei_tansho,37,character varying,11,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_h1,henkan_hyosu_gokei_fukusho,38,character varying,11,YES,人気順: スペース:登録なし ''---'':発売前取消 ''***'':発売後取消
jvd_h1,henkan_hyosu_gokei_wakuren,39,character varying,11,YES,<ワイド票数>: 組番昇順　01-02〜17-18
jvd_h1,henkan_hyosu_gokei_umaren,40,character varying,11,YES,組番: 該当組番
jvd_h1,henkan_hyosu_gokei_wide,41,character varying,11,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_h1,henkan_hyosu_gokei_umatan,42,character varying,11,YES,人気順: スペース:登録なし ''---'':発売前取消 ''***'':発売後取消
jvd_h1,henkan_hyosu_gokei_sanrenpuku,43,character varying,11,YES,<馬単票数>: 組番昇順　01-02〜18-17
jvd_h6,record_id,1,character varying,2,YES,"レコード種別ID: ""H6"" をセットレコードフォーマットを特定する"
jvd_h6,data_kubun,2,character varying,1,YES,データ区分: 2:前日売最終　4:確定　5:確定(月曜) 9:レース中止　0:該当レコード削除(提供ミスなどの理由による)
jvd_h6,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_h6,kaisai_nen,4,character varying,4,NO,開催年: 該当レース施行年 西暦4桁 yyyy形式
jvd_h6,kaisai_tsukihi,5,character varying,4,NO,開催月日: 該当レース施行月日 各2桁 mmdd形式
jvd_h6,keibajo_code,6,character varying,2,NO,競馬場コード: 該当レース施行競馬場 <コード表 2001.競馬場コード>参照
jvd_h6,kaisai_kai,7,character varying,2,YES,開催回[第N回]: 該当レース施行回 その競馬場でその年の何回目の開催かを示す
jvd_h6,kaisai_nichime,8,character varying,2,YES,開催日目[N日目]: 該当レース施行日目 そのレース施行回で何日目の開催かを示す
jvd_h6,race_bango,9,character varying,2,NO,レース番号: 該当レース番号
jvd_h6,toroku_tosu,10,character varying,2,YES,登録頭数: 出馬表発表時の登録頭数
jvd_h6,shusso_tosu,11,character varying,2,YES,出走頭数: 登録頭数から出走取消と競走除外･発走除外を除いた頭数
jvd_h6,hatsubai_flag_sanrentan,12,character varying,1,YES,発売フラグ　3連単: 3連複発売の有無 （0:発売なし 1:発売前取消 3:発売後取消 7:発売あり）
jvd_h6,henkan_umaban_joho,13,character varying,18,YES,"返還馬番情報(馬番01〜18): （0:返還なし 1:返還あり）　発売後取消しとなり返還対象となった馬番のエリアに ""1"" を設定 （例）5番取消しの場合 000010000000000000"
jvd_h6,hyosu_sanrentan,14,character varying,102816,YES,<3連単票数>: 組番昇順　01-02-03〜18-17-16
jvd_h6,hyosu_gokei_sanrentan,15,character varying,11,YES,組番: 該当組番
jvd_h6,henkan_hyosu_gokei_sanrentan,16,character varying,11,YES,票数: 単位百円 ALL0:発売前取消し、発売票数なし　スペース:登録なし
jvd_hc,record_id,1,character varying,2,YES,"レコード種別ID: ""HC"" をセットレコードフォーマットを特定する"
jvd_hc,data_kubun,2,character varying,1,YES,データ区分: 1:初期値　0:該当レコード削除(提供ミスなどの理由による)
jvd_hc,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_hc,tracen_kubun,4,character varying,1,NO,トレセン区分: 0:美浦　1:栗東
jvd_hc,chokyo_nengappi,5,character varying,8,NO,調教年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_hc,chokyo_jikoku,6,character varying,4,NO,調教時刻: 時分各2桁
jvd_hc,ketto_toroku_bango,7,character varying,10,NO,血統登録番号: 生年(西暦)4桁＋品種1桁＋数字5桁
jvd_hc,time_gokei_4f,8,character varying,4,YES,<4ハロン800M>: nan
jvd_hc,lap_time_4f,9,character varying,3,YES,4ハロンタイム合計(800M〜0M): 単位:999.9秒　測定不良時は　0000　をセット
jvd_hc,time_gokei_3f,10,character varying,4,YES,ラップタイム(800M〜600M): 単位:99.9秒　測定不良時は　000　をセット
jvd_hc,lap_time_3f,11,character varying,3,YES,<3ハロン600M>: nan
jvd_hc,time_gokei_2f,12,character varying,4,YES,3ハロンタイム合計(600M〜0M): 単位:999.9秒　測定不良時は　0000　をセット
jvd_hc,lap_time_2f,13,character varying,3,YES,ラップタイム(600M〜400M): 単位:99.9秒　測定不良時は　000　をセット
jvd_hc,lap_time_1f,14,character varying,3,YES,<2ハロン400M>: nan
jvd_hn,record_id,1,character varying,2,YES,"レコード種別ID: ""HN"" をセットレコードフォーマットを特定する"
jvd_hn,data_kubun,2,character varying,1,YES,データ区分: 1:新規登録 2:更新 0:該当レコード削除(提供ミスなどの理由による)
jvd_hn,data_sakusei_nengappi,3,character varying,8,YES,データ作成年月日: 西暦4桁＋月日各2桁 yyyymmdd 形式
jvd_hn,hanshoku_toroku_bango,4,character varying,10,NO,繁殖登録番号: 同一馬で、繁殖登録番号が複数ある場合がある
jvd_hn,yobi_1,5,character varying,8,YES,予備: nan
jvd_hn,ketto_toroku_bango,6,character varying,10,YES,血統登録番号: 外国の繁殖馬等の理由で血統登録番号が初期値の場合がある
jvd_hn,yobi_2,7,character varying,1,YES,"予備: ""0""を設定"
jvd_hn,bamei,8,character varying,36,YES,馬名: 全角18文字 〜 半角36文字 （全角と半角が混在） 外国の繁殖馬の場合は、10.馬名欧字の頭36バイトを設定。
jvd_hn,bamei_hankaku_kana,9,character varying,40,YES,馬名半角ｶﾅ: 半角40文字 日本語半角ｶﾅを設定(半角ｶﾅ以外の文字は設定しない)　外国繁殖馬については設定しない。
jvd_hn,bamei_eur,10,character varying,80,YES,馬名欧字: 全角40文字 〜 半角80文字 (全角と半角が混在) アルファベット等以外の特殊文字については、全角で設定。
jvd_hn,seinen,11,character varying,4,YES,生年: 西暦4桁
