factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,8888,74.97,1.15,73.66,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,5,2685,79.85,7.42,73.35,False
joken_class_code,条件クラス,code,5,8888,74.14,0.91,73.34,False
nyukyu_nannichimae,入厩何日前,numeric,20,4230,77.3,9.58,73.1,False
manken_shirushi,万券印,code,8,6041,76.33,4.67,73.09,False
rotation,ローテーション,numeric,15,6472,77.07,8.8,72.62,False
omo_tekisei_code,重適性,code,4,7498,75.1,2.93,72.23,False
uma_deokure_ritsu,馬出遅率,numeric,14,5625,74.8,6.43,71.43,False
kyakushitsu,脚質,code,5,8888,74.57,3.69,71.34,False
manken_shisu,万券指数,numeric,38,7392,74.17,9.42,71.18,False
idm,IDM指数,numeric,27,3388,75.29,12.65,70.52,False
uma_start_shisu,馬スタート指数,numeric,15,6929,73.99,7.81,70.04,False
ls_shisu_juni,LS指数順位,numeric,8,8863,75.1,7.64,69.8,False
joho_shisu,情報指数,numeric,38,8108,73.8,13.26,69.58,False
shiba_tekisei_code,芝適性,code,3,7249,74.0,3.99,69.49,False
ichi_shisu,位置指数,numeric,9,2701,77.66,12.64,69.4,False
pace_shisu_juni,ペース指数順位,numeric,15,8749,72.26,6.58,68.93,False
ten_shisu_juni,テン指数順位,numeric,16,8818,72.72,7.81,68.89,False
hizume_code,蹄コード,code,11,7131,73.25,7.43,68.86,False
kishu_shisu,騎手指数,numeric,24,8306,74.26,15.61,68.01,False
class_code,クラスコード,code,12,7030,72.85,9.62,67.41,False
agari_shisu_juni,上がり指数順位,numeric,15,8758,71.34,9.08,66.74,False
tenkai_kigo_code,展開記号,code,5,8888,74.54,9.57,66.15,False
ichi_shisu_juni,位置指数順位,numeric,15,8743,71.33,10.94,65.79,False
gekiso_juni,激走順位,numeric,15,8761,69.57,9.52,64.76,False
kishu_minarai_code,騎手見習,code,3,468,68.62,3.51,64.65,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,19,3340,68.66,19.56,59.86,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,8711,67.16,16.39,58.25,False
ten_shisu,テン指数,numeric,9,1761,68.03,17.9,56.34,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,16,2353,62.01,15.71,54.31,False
kyori_tekisei,距離適性,code,4,8628,67.66,13.99,53.95,False
kyusha_hyoka_code,厩舎評価,code,4,8888,70.43,19.46,51.36,False
chokyo_shisu,調教指数,numeric,6,1119,66.3,18.84,51.23,False
pace_shisu,ペース指数,numeric,6,1632,66.32,19.32,50.86,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,9,1087,67.38,28.95,48.47,False
umakigo_code,馬記号,code,3,8877,61.15,12.93,46.53,False
agari_shisu,上がり指数,numeric,5,1466,63.15,22.53,43.4,False
kyusha_shisu,厩舎指数,numeric,3,396,40.0,24.48,12.29,False
