factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,4,1747,72.94,1.73,71.25,False
manken_shisu_decile,万券指数10分位,code,5,1447,74.72,4.38,70.89,False
hizume_code,蹄コード,code,6,1434,73.3,4.8,69.45,False
kyori_tekisei,距離適性,code,3,1681,72.4,3.5,68.44,False
pace_shisu_juni,ペース指数順位,numeric,10,1397,74.6,10.66,67.99,False
gekiso_juni,激走順位,numeric,10,1433,74.36,10.69,67.74,False
ten_shisu_juni,テン指数順位,numeric,11,1473,74.67,11.76,67.71,False
kyakushitsu,脚質,code,4,1747,75.1,7.55,67.69,False
uma_deokure_bin,馬出遅率ビン,code,5,1747,71.6,4.53,67.63,False
rotation_bin,ローテーションビン,code,6,1676,72.58,6.56,67.33,False
manken_shirushi,万券印,code,7,982,73.17,8.37,66.97,False
kyori_tekisei_2,距離適性2,code,3,775,74.6,6.86,66.84,False
ichi_shisu_juni,位置指数順位,numeric,10,1412,74.71,14.05,66.0,False
agari_shisu_juni,上がり指数順位,numeric,10,1405,73.67,13.93,65.03,False
ls_shisu_juni,LS指数順位,numeric,8,1711,73.04,11.67,64.96,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,1710,72.5,10.49,64.72,False
omo_tekisei_code,重適性,code,3,1747,76.29,10.63,64.27,False
joho_shisu_decile,情報指数10分位,code,6,1747,71.87,11.21,62.9,False
kyusha_shisu_decile,厩舎指数10分位,code,8,1576,69.38,10.04,62.42,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,10,1489,68.69,10.27,62.32,False
bataiju_zogen,馬体重増減,numeric,7,1364,70.08,11.14,61.82,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,1675,69.21,11.18,61.47,False
tenkai_kigo_code,展開記号,code,5,1747,71.86,13.68,59.88,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,1630,67.79,12.25,59.3,False
chokyo_shisu_decile,調教指数10分位,code,8,1679,69.31,14.88,59.0,False
ninki_shisu_decile,人気指数10分位,code,8,1651,67.82,14.71,57.62,False
kishu_shisu_decile,騎手指数10分位,code,9,1724,65.68,19.07,53.22,False
sogo_shisu_decile,総合指数10分位,code,3,1691,64.62,14.02,48.75,False
