segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+ichi_shisu_juni+pace_shisu_juni,da_tekisei_code,ichi_shisu_juni,pace_shisu_juni,4,514,86.46,3.48,83.05,True
COURSE_27_左回り急坂U字_ダ,kyakushitsu+pace_shisu_juni+ten_shisu_juni,kyakushitsu,pace_shisu_juni,ten_shisu_juni,4,596,85.62,3.38,82.31,True
COURSE_27_左回り急坂U字_ダ,manken_shirushi+umakigo_code+ichi_shisu_juni,manken_shirushi,umakigo_code,ichi_shisu_juni,3,321,93.48,10.98,81.06,True
COURSE_27_左回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+rotation_bin,manken_shirushi,uma_deokure_bin,rotation_bin,3,327,85.21,4.56,80.04,True
COURSE_27_左回り急坂U字_ダ,hizume_code+kyakushitsu+ten_shisu_juni,hizume_code,kyakushitsu,ten_shisu_juni,5,556,87.11,8.36,79.79,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+manken_shirushi+kyori_tekisei,uma_start_shisu_decile,manken_shirushi,kyori_tekisei,7,776,85.73,8.21,79.65,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+class_code,manken_shirushi,omo_tekisei_code,class_code,12,1400,86.59,13.55,78.93,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+hizume_code+kyori_tekisei,manken_shirushi,hizume_code,kyori_tekisei,3,338,82.68,4.08,78.07,False
COURSE_27_左回り急坂U字_ダ,hizume_code+kyakushitsu+idm_decile,hizume_code,kyakushitsu,idm_decile,8,1010,85.32,11.24,77.53,False
COURSE_27_左回り急坂U字_ダ,hizume_code+uma_deokure_bin+ten_shisu_juni,hizume_code,uma_deokure_bin,ten_shisu_juni,3,366,79.32,2.07,76.98,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+umakigo_code+sogo_shisu_decile,manken_shirushi,umakigo_code,sogo_shisu_decile,12,1386,85.67,15.72,76.78,False
COURSE_27_左回り急坂U字_ダ,joken_class_code+idm_decile+ten_shisu_juni,joken_class_code,idm_decile,ten_shisu_juni,4,430,81.73,5.13,76.7,False
COURSE_27_左回り急坂U字_ダ,hizume_code+ten_shisu_juni+kyori_tekisei,hizume_code,ten_shisu_juni,kyori_tekisei,6,640,81.55,6.12,76.65,False
COURSE_27_左回り急坂U字_ダ,uma_deokure_bin+pace_shisu_juni+ten_shisu_juni,uma_deokure_bin,pace_shisu_juni,ten_shisu_juni,4,523,80.41,3.94,76.55,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+hizume_code+ten_shisu_juni,da_tekisei_code,hizume_code,ten_shisu_juni,7,904,80.74,6.26,76.1,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+manken_shirushi+joshodo_code,uma_start_shisu_decile,manken_shirushi,joshodo_code,15,2671,80.57,8.88,76.08,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+umakigo_code+idm_decile,manken_shirushi,umakigo_code,idm_decile,13,1489,82.78,12.4,76.04,False
COURSE_27_左回り急坂U字_ダ,joken_class_code+manken_shirushi+hizume_code,joken_class_code,manken_shirushi,hizume_code,5,539,83.36,8.35,76.04,False
COURSE_27_左回り急坂U字_ダ,umakigo_code+bataiju_zogen+gekiso_juni,umakigo_code,bataiju_zogen,gekiso_juni,9,986,80.37,6.72,75.98,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+manken_shirushi+manken_shisu_decile,da_tekisei_code,manken_shirushi,manken_shisu_decile,16,2606,79.72,7.76,75.92,False
COURSE_27_左回り急坂U字_ダ,gekiso_juni+joshodo_code+sogo_shisu_decile,gekiso_juni,joshodo_code,sogo_shisu_decile,21,2403,80.08,9.83,75.88,False
COURSE_27_左回り急坂U字_ダ,uma_deokure_bin+ten_shisu_juni+class_code,uma_deokure_bin,ten_shisu_juni,class_code,13,1499,81.12,9.84,75.76,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+hizume_code+pace_shisu_juni,da_tekisei_code,hizume_code,pace_shisu_juni,8,913,79.01,4.98,75.56,False
COURSE_27_左回り急坂U字_ダ,idm_decile+ten_shisu_juni+joshodo_code,idm_decile,ten_shisu_juni,joshodo_code,19,2113,79.88,9.76,75.49,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+gekiso_juni+joshodo_code,manken_shirushi,gekiso_juni,joshodo_code,13,1897,83.23,14.28,75.47,False
COURSE_27_左回り急坂U字_ダ,bataiju+umakigo_code+uma_deokure_bin,bataiju,umakigo_code,uma_deokure_bin,9,980,81.62,9.48,75.42,False
COURSE_27_左回り急坂U字_ダ,pace_shisu_juni+joshodo_code+sogo_shisu_decile,pace_shisu_juni,joshodo_code,sogo_shisu_decile,17,1821,80.33,10.63,75.28,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+kyakushitsu,manken_shirushi,omo_tekisei_code,kyakushitsu,11,1252,82.92,12.95,75.27,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+manken_shirushi+hizume_code,da_tekisei_code,manken_shirushi,hizume_code,11,1351,81.38,10.45,75.2,False
COURSE_27_左回り急坂U字_ダ,joken_class_code+manken_shirushi+kyakushitsu,joken_class_code,manken_shirushi,kyakushitsu,23,2607,80.94,14.15,75.16,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+manken_shisu_decile,manken_shirushi,uma_deokure_bin,manken_shisu_decile,5,588,88.66,15.49,75.08,False
COURSE_27_左回り急坂U字_ダ,joken_class_code+hizume_code+gekiso_juni,joken_class_code,hizume_code,gekiso_juni,5,554,78.89,4.43,75.0,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+bataiju+joshodo_code,da_tekisei_code,bataiju,joshodo_code,28,3985,78.39,9.2,74.98,False
COURSE_27_左回り急坂U字_ダ,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,omo_tekisei_code,pace_shisu_juni,ten_shisu_juni,3,409,83.31,7.39,74.95,False
