segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂U字_ダ,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,10,1294,87.12,9.78,81.06,True
COURSE_27_左回り急坂U字_ダ,agari_shisu_juni+kijun_ninkijun_tansho,agari_shisu_juni,kijun_ninkijun_tansho,9,1148,84.63,7.44,79.77,False
COURSE_27_左回り急坂U字_ダ,ten_shisu_juni+kyusha_shisu_decile,ten_shisu_juni,kyusha_shisu_decile,25,3172,80.53,8.25,77.29,False
COURSE_27_左回り急坂U字_ダ,sogo_shisu_decile+agari_shisu_juni,sogo_shisu_decile,agari_shisu_juni,31,3608,80.74,12.48,76.34,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+kyusha_shisu_decile,manken_shirushi,kyusha_shisu_decile,27,3330,80.39,11.61,76.01,False
COURSE_27_左回り急坂U字_ダ,agari_shisu_juni+kyusha_shisu_decile,agari_shisu_juni,kyusha_shisu_decile,29,3747,79.25,11.13,75.2,False
COURSE_27_左回り急坂U字_ダ,kijun_ninkijun_tansho+kishu_kitai_sanchakunai_ritsu,kijun_ninkijun_tansho,kishu_kitai_sanchakunai_ritsu,5,535,87.5,14.06,75.18,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+manken_shirushi,uma_start_shisu_decile,manken_shirushi,17,2940,79.57,9.26,75.17,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+chokyo_shisu_decile,manken_shirushi,chokyo_shisu_decile,26,3238,79.61,12.13,74.95,False
COURSE_27_左回り急坂U字_ダ,idm_decile+pace_shisu_juni,idm_decile,pace_shisu_juni,29,3248,78.93,11.94,74.58,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+kishu_minarai_code,uma_start_shisu_decile,kishu_minarai_code,15,9109,79.41,10.07,74.32,False
COURSE_27_左回り急坂U字_ダ,hizume_code+kishu_minarai_code,hizume_code,kishu_minarai_code,15,8569,78.63,8.59,74.28,False
COURSE_27_左回り急坂U字_ダ,idm_decile+ten_shisu_juni,idm_decile,ten_shisu_juni,25,2874,78.04,9.84,74.18,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,16,6540,78.61,9.05,74.17,False
COURSE_27_左回り急坂U字_ダ,bataiju_zogen+agari_shisu_juni,bataiju_zogen,agari_shisu_juni,18,2091,80.61,14.28,74.01,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+idm_decile,manken_shirushi,idm_decile,29,3358,78.49,12.36,73.99,False
COURSE_27_左回り急坂U字_ダ,ten_shisu_juni+kijun_ninkijun_tansho,ten_shisu_juni,kijun_ninkijun_tansho,6,779,78.56,5.72,73.98,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,26,4863,77.81,9.97,73.98,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+gekiso_juni,manken_shirushi,gekiso_juni,18,2539,79.98,13.02,73.96,False
COURSE_27_左回り急坂U字_ダ,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,23,5354,78.2,11.19,73.63,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+bataiju_zogen,da_tekisei_code,bataiju_zogen,21,7918,76.39,6.51,73.6,False
COURSE_27_左回り急坂U字_ダ,idm_decile+agari_shisu_juni,idm_decile,agari_shisu_juni,29,3430,78.58,13.86,73.54,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+kyusha_hyoka_code,uma_start_shisu_decile,kyusha_hyoka_code,15,10035,76.96,6.76,73.53,False
COURSE_27_左回り急坂U字_ダ,uma_start_shisu_decile+tenkai_kigo_code,uma_start_shisu_decile,tenkai_kigo_code,27,9498,78.19,12.36,73.53,False
COURSE_27_左回り急坂U字_ダ,bataiju+kyori_tekisei,bataiju,kyori_tekisei,32,3720,77.64,11.91,73.51,False
COURSE_27_左回り急坂U字_ダ,pace_shisu_juni+gekiso_juni,pace_shisu_juni,gekiso_juni,5,569,80.65,8.16,73.5,False
COURSE_27_左回り急坂U字_ダ,bataiju_zogen+gekiso_juni,bataiju_zogen,gekiso_juni,18,2062,77.16,7.98,73.48,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+joshodo_code,da_tekisei_code,joshodo_code,4,9198,75.54,2.2,73.39,False
COURSE_27_左回り急坂U字_ダ,pace_shisu_juni+sogo_shisu_decile,pace_shisu_juni,sogo_shisu_decile,26,2889,77.36,10.39,73.37,False
COURSE_27_左回り急坂U字_ダ,da_tekisei_code+uma_start_shisu_decile,da_tekisei_code,uma_start_shisu_decile,17,8978,76.49,6.72,73.3,False
COURSE_27_左回り急坂U字_ダ,ls_shisu_juni+tenkai_kigo_code,ls_shisu_juni,tenkai_kigo_code,24,10415,77.82,11.5,73.22,False
COURSE_27_左回り急坂U字_ダ,gekiso_juni+sogo_shisu_decile,gekiso_juni,sogo_shisu_decile,24,2805,77.64,11.11,73.2,False
COURSE_27_左回り急坂U字_ダ,ls_shisu_juni+kyakushitsu,ls_shisu_juni,kyakushitsu,20,10060,76.94,8.71,73.12,False
COURSE_27_左回り急坂U字_ダ,gekiso_juni+kijun_ninkijun_tansho,gekiso_juni,kijun_ninkijun_tansho,10,1366,77.47,7.11,73.06,False
