segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_08_ダ_OP重賞,kyakushitsu+sogo_shisu_decile,kyakushitsu,sogo_shisu_decile,4,825,74.24,4.35,69.98,False
KEIBAJO_SURFACE_08_ダ_OP重賞,tenkai_kigo_code+chokyo_shisu_decile,tenkai_kigo_code,chokyo_shisu_decile,3,319,75.46,5.56,69.17,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_kubun+rotation_bin,kyori_kubun,rotation_bin,5,626,79.28,11.93,68.82,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kishu_kitai_rentai_decile+kishu_shisu_decile,kishu_kitai_rentai_decile,kishu_shisu_decile,6,760,74.61,7.41,68.69,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_kubun+kyori_tekisei,kyori_kubun,kyori_tekisei,5,1059,71.99,3.83,68.63,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_kubun+tenkai_kigo_code,kyori_kubun,tenkai_kigo_code,3,656,70.92,2.16,68.47,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_tekisei+sogo_shisu_decile,kyori_tekisei,sogo_shisu_decile,4,911,74.21,5.99,68.34,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_kubun+kyakushitsu,kyori_kubun,kyakushitsu,5,715,72.58,5.06,68.14,False
KEIBAJO_SURFACE_08_ダ_OP重賞,tenkai_kigo_code+sogo_shisu_decile,tenkai_kigo_code,sogo_shisu_decile,4,830,72.96,5.76,67.32,False
KEIBAJO_SURFACE_08_ダ_OP重賞,uma_deokure_bin+sogo_shisu_decile,uma_deokure_bin,sogo_shisu_decile,4,751,73.53,7.25,66.43,False
KEIBAJO_SURFACE_08_ダ_OP重賞,kyori_tekisei+uma_deokure_bin,kyori_tekisei,uma_deokure_bin,5,573,78.24,13.49,66.41,False
KEIBAJO_SURFACE_08_ダ_OP重賞,chokyo_shisu_decile+sogo_shisu_decile,chokyo_shisu_decile,sogo_shisu_decile,5,629,72.7,7.63,66.01,False
