factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,1236,72.81,1.05,71.62,False
tenkai_kigo_code,展開記号,code,5,1236,74.7,3.61,71.53,False
kyakushitsu,脚質,code,4,1236,72.65,1.83,70.86,False
joho_shisu_decile,情報指数10分位,code,6,1236,72.78,6.02,67.95,False
kyori_tekisei,距離適性,code,3,1182,71.69,3.77,67.43,False
hizume_code,蹄コード,code,6,992,71.27,6.39,66.16,False
chokyo_shisu_decile,調教指数10分位,code,8,1188,70.72,6.98,65.89,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,7,1066,71.42,8.38,65.22,False
uma_deokure_bin,馬出遅率ビン,code,5,1236,71.63,9.14,63.62,False
kyusha_shisu_decile,厩舎指数10分位,code,7,1022,70.69,10.51,62.9,False
ninki_shisu_decile,人気指数10分位,code,8,1151,75.36,18.66,62.43,False
manken_shisu_decile,万券指数10分位,code,5,1025,73.56,13.28,61.92,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,1072,69.55,11.05,61.37,False
shiba_tekisei_code,芝適性,code,3,765,72.5,10.4,60.73,False
rotation_bin,ローテーションビン,code,6,1186,68.6,10.18,60.45,False
ls_shisu_juni,LS指数順位,numeric,5,930,68.66,9.41,60.42,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,7,710,71.44,14.96,60.36,False
kishu_shisu_decile,騎手指数10分位,code,8,1110,73.01,18.31,60.32,False
uma_start_shisu_decile,馬スタート指数10分位,code,6,1093,75.27,19.32,59.8,False
bataiju_zogen,馬体重増減,numeric,5,741,71.38,17.8,55.78,False
sogo_shisu_decile,総合指数10分位,code,3,1182,67.13,13.68,51.65,False
