factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kishu_minarai_code,騎手見習,code,4,1925,78.24,5.61,72.74,False
omo_tekisei_code,重適性,code,3,1963,72.73,3.64,68.61,False
manken_shisu_decile,万券指数10分位,code,8,1871,72.54,6.42,68.09,False
rotation_bin,ローテーションビン,code,7,1926,76.85,12.29,67.75,False
bataiju_zogen,馬体重増減,numeric,7,1517,74.26,9.53,67.19,False
manken_shirushi,万券印,code,8,1351,72.81,8.75,66.75,False
kyakushitsu,脚質,code,4,1967,72.35,6.09,66.38,False
hizume_code,蹄コード,code,7,1703,70.92,6.77,65.9,False
ten_shisu_juni,テン指数順位,numeric,11,1808,72.24,11.06,65.7,False
uma_deokure_bin,馬出遅率ビン,code,5,1966,73.34,8.97,65.47,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,1857,72.95,10.14,65.43,False
agari_shisu_juni,上がり指数順位,numeric,11,1819,72.72,13.81,64.55,False
gekiso_juni,激走順位,numeric,11,1826,73.97,16.0,64.51,False
ichi_shisu_juni,位置指数順位,numeric,11,1838,70.14,13.87,61.94,False
ls_shisu_juni,LS指数順位,numeric,5,1818,74.13,14.26,61.63,False
joho_shisu_decile,情報指数10分位,code,6,1967,74.89,17.85,60.6,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,10,1789,69.63,14.74,60.5,False
kyori_tekisei,距離適性,code,4,1946,69.38,11.05,58.55,False
pace_shisu_juni,ペース指数順位,numeric,11,1824,68.96,18.05,58.3,False
tenkai_kigo_code,展開記号,code,5,1967,69.97,16.65,55.37,False
kishu_shisu_decile,騎手指数10分位,code,7,1827,68.11,18.71,54.25,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,1853,67.64,18.81,53.71,False
chokyo_shisu_decile,調教指数10分位,code,8,1845,66.18,18.26,53.53,False
ninki_shisu_decile,人気指数10分位,code,8,1886,67.83,23.28,51.7,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,7,1861,66.43,20.79,51.02,False
kyusha_shisu_decile,厩舎指数10分位,code,10,1967,63.69,21.4,50.43,False
idm_decile,IDM指数10分位,code,6,1926,67.18,22.34,49.31,False
class_code,クラスコード,code,3,1851,70.5,19.17,48.8,False
sogo_shisu_decile,総合指数10分位,code,6,1866,64.52,22.01,46.91,False
