segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_新馬,keibajo_code+kijun_ninkijun_tansho+agari_shisu_juni,keibajo_code,kijun_ninkijun_tansho,agari_shisu_juni,6,738,87.86,7.37,81.97,True
SURFACE_2_芝_新馬,manken_shirushi+keibajo_code+agari_shisu_juni,manken_shirushi,keibajo_code,agari_shisu_juni,4,423,85.28,4.17,81.19,True
SURFACE_2_芝_新馬,manken_shirushi+rotation_bin+agari_shisu_juni,manken_shirushi,rotation_bin,agari_shisu_juni,25,3636,83.95,7.62,80.96,True
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+pace_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,pace_shisu_juni,7,954,84.18,4.96,80.5,True
SURFACE_2_芝_新馬,bataiju_zogen+kijun_ninkijun_tansho+gekiso_juni,bataiju_zogen,kijun_ninkijun_tansho,gekiso_juni,9,1150,83.25,4.53,80.29,True
SURFACE_2_芝_新馬,ten_shisu_juni+pace_shisu_juni+hizume_code,ten_shisu_juni,pace_shisu_juni,hizume_code,23,3315,84.23,10.94,79.75,False
SURFACE_2_芝_新馬,keibajo_code+kijun_ninkijun_tansho+gekiso_juni,keibajo_code,kijun_ninkijun_tansho,gekiso_juni,8,992,84.28,6.83,79.55,False
SURFACE_2_芝_新馬,pace_shisu_juni+ichi_shisu_juni+hizume_code,pace_shisu_juni,ichi_shisu_juni,hizume_code,22,2928,84.02,11.16,79.36,False
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+ichi_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,ichi_shisu_juni,6,729,83.86,5.72,79.28,False
SURFACE_2_芝_新馬,rotation_bin+gekiso_juni+agari_shisu_juni,rotation_bin,gekiso_juni,agari_shisu_juni,32,3944,82.42,9.4,79.16,False
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+agari_shisu_juni+hizume_code,kijun_ninkijun_tansho,agari_shisu_juni,hizume_code,22,2841,82.14,8.09,78.76,False
SURFACE_2_芝_新馬,keibajo_code+ten_shisu_juni+pace_shisu_juni,keibajo_code,ten_shisu_juni,pace_shisu_juni,11,1613,83.4,8.12,78.6,False
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+agari_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,agari_shisu_juni,12,1732,83.14,8.11,78.55,False
SURFACE_2_芝_新馬,ten_shisu_juni+pace_shisu_juni+manken_shisu_decile,ten_shisu_juni,pace_shisu_juni,manken_shisu_decile,16,2335,83.57,10.29,78.53,False
SURFACE_2_芝_新馬,bataiju_zogen+kijun_ninkijun_tansho+agari_shisu_juni,bataiju_zogen,kijun_ninkijun_tansho,agari_shisu_juni,6,758,83.83,6.7,78.47,False
SURFACE_2_芝_新馬,manken_shirushi+ten_shisu_juni+pace_shisu_juni,manken_shirushi,ten_shisu_juni,pace_shisu_juni,6,735,87.22,11.61,77.93,False
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+ten_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,ten_shisu_juni,4,501,81.08,3.32,77.83,False
SURFACE_2_芝_新馬,pace_shisu_juni+agari_shisu_juni+manken_shisu_decile,pace_shisu_juni,agari_shisu_juni,manken_shisu_decile,10,1195,83.34,9.23,77.61,False
SURFACE_2_芝_新馬,manken_shirushi+gekiso_juni+agari_shisu_juni,manken_shirushi,gekiso_juni,agari_shisu_juni,18,2378,81.43,8.27,77.6,False
SURFACE_2_芝_新馬,manken_shirushi+uma_start_shisu_decile+ten_shisu_juni,manken_shirushi,uma_start_shisu_decile,ten_shisu_juni,38,4409,81.07,11.05,77.56,False
SURFACE_2_芝_新馬,rotation_bin+kijun_ninkijun_tansho+ten_shisu_juni,rotation_bin,kijun_ninkijun_tansho,ten_shisu_juni,23,2443,80.13,6.44,77.5,False
SURFACE_2_芝_新馬,ten_shisu_juni+agari_shisu_juni+manken_shisu_decile,ten_shisu_juni,agari_shisu_juni,manken_shisu_decile,6,703,82.63,6.63,77.32,False
SURFACE_2_芝_新馬,bataiju_zogen+ten_shisu_juni+pace_shisu_juni,bataiju_zogen,ten_shisu_juni,pace_shisu_juni,9,1325,82.18,7.53,77.25,False
SURFACE_2_芝_新馬,manken_shirushi+ten_shisu_juni+kyakushitsu,manken_shirushi,ten_shisu_juni,kyakushitsu,93,11491,79.57,11.78,77.17,False
SURFACE_2_芝_新馬,kijun_ninkijun_tansho+pace_shisu_juni+hizume_code,kijun_ninkijun_tansho,pace_shisu_juni,hizume_code,8,862,81.09,5.82,77.06,False
SURFACE_2_芝_新馬,bataiju_zogen+agari_shisu_juni+manken_shisu_decile,bataiju_zogen,agari_shisu_juni,manken_shisu_decile,24,3064,80.5,8.9,76.94,False
