segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_新馬,kyori_kubun+rotation+uma_start_shisu+kijun_ninkijun_tansho,kyori_kubun,rotation,uma_start_shisu,kijun_ninkijun_tansho,3,310,94.08,12.85,79.54,False
SURFACE_2_芝_新馬,pace_yoso+kyori_kubun+rotation+idm,pace_yoso,kyori_kubun,rotation,idm,3,310,84.25,6.13,77.31,False
SURFACE_2_芝_新馬,keibajo_code+omo_tekisei_code+uma_start_shisu+kijun_ninkijun_tansho,keibajo_code,omo_tekisei_code,uma_start_shisu,kijun_ninkijun_tansho,3,342,85.95,9.55,75.14,False
SURFACE_2_芝_新馬,pace_yoso+kyori_kubun+idm+uma_start_shisu,pace_yoso,kyori_kubun,idm,uma_start_shisu,15,1786,78.24,8.14,74.12,False
SURFACE_2_芝_新馬,manken_shirushi+pace_yoso+omo_tekisei_code+uma_start_shisu,manken_shirushi,pace_yoso,omo_tekisei_code,uma_start_shisu,45,9051,77.04,10.15,74.08,False
SURFACE_2_芝_新馬,manken_shirushi+pace_yoso+kyori_kubun+uma_start_shisu,manken_shirushi,pace_yoso,kyori_kubun,uma_start_shisu,34,6224,76.71,8.36,73.9,False
SURFACE_2_芝_新馬,manken_shirushi+kyori_kubun+omo_tekisei_code+uma_start_shisu,manken_shirushi,kyori_kubun,omo_tekisei_code,uma_start_shisu,43,6759,76.68,10.81,73.45,False
SURFACE_2_芝_新馬,manken_shirushi+pace_yoso+kishu_shisu+uma_start_shisu,manken_shirushi,pace_yoso,kishu_shisu,uma_start_shisu,3,307,75.4,1.73,73.43,False
SURFACE_2_芝_新馬,manken_shirushi+pace_yoso+kyori_kubun+omo_tekisei_code,manken_shirushi,pace_yoso,kyori_kubun,omo_tekisei_code,106,23488,74.99,9.23,73.23,False
SURFACE_2_芝_新馬,keibajo_code+pace_yoso+kyori_kubun+omo_tekisei_code,keibajo_code,pace_yoso,kyori_kubun,omo_tekisei_code,133,40761,73.9,7.34,72.65,False
SURFACE_2_芝_新馬,keibajo_code+kyori_kubun+omo_tekisei_code+uma_start_shisu,keibajo_code,kyori_kubun,omo_tekisei_code,uma_start_shisu,69,14121,74.95,9.82,72.63,False
SURFACE_2_芝_新馬,keibajo_code+pace_yoso+omo_tekisei_code+uma_start_shisu,keibajo_code,pace_yoso,omo_tekisei_code,uma_start_shisu,93,19841,74.39,8.98,72.57,False
SURFACE_2_芝_新馬,pace_yoso+omo_tekisei_code+rotation+uma_start_shisu,pace_yoso,omo_tekisei_code,rotation,uma_start_shisu,71,13957,74.63,10.37,72.21,False
SURFACE_2_芝_新馬,manken_shirushi+keibajo_code+pace_yoso+omo_tekisei_code,manken_shirushi,keibajo_code,pace_yoso,omo_tekisei_code,98,12787,74.38,11.23,72.16,False
SURFACE_2_芝_新馬,keibajo_code+pace_yoso+kyori_kubun+uma_start_shisu,keibajo_code,pace_yoso,kyori_kubun,uma_start_shisu,87,17214,73.81,8.03,72.13,False
SURFACE_2_芝_新馬,pace_yoso+kyori_kubun+omo_tekisei_code+idm,pace_yoso,kyori_kubun,omo_tekisei_code,idm,87,12583,73.81,11.19,71.46,False
SURFACE_2_芝_新馬,keibajo_code+pace_yoso+omo_tekisei_code+rotation,keibajo_code,pace_yoso,omo_tekisei_code,rotation,94,15711,73.86,11.92,71.45,False
SURFACE_2_芝_新馬,pace_yoso+omo_tekisei_code+manken_shisu+uma_start_shisu,pace_yoso,omo_tekisei_code,manken_shisu,uma_start_shisu,36,4346,75.28,11.9,71.39,False
SURFACE_2_芝_新馬,pace_yoso+kyori_kubun+omo_tekisei_code+uma_start_shisu,pace_yoso,kyori_kubun,omo_tekisei_code,uma_start_shisu,124,32928,72.92,10.2,71.13,False
SURFACE_2_芝_新馬,keibajo_code+pace_yoso+kyori_kubun+rotation,keibajo_code,pace_yoso,kyori_kubun,rotation,71,11184,73.34,9.78,71.07,False
SURFACE_2_芝_新馬,pace_yoso+kyori_kubun+omo_tekisei_code+rotation,pace_yoso,kyori_kubun,omo_tekisei_code,rotation,127,29420,72.91,10.66,71.06,False
