factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
uma_deokure_bin,馬出遅率ビン,code,3,6165,76.26,0.73,75.43,False
bataiju_zogen,馬体重増減,numeric,11,5814,76.88,4.2,74.4,False
kyori_kubun,距離区分,code,3,10252,74.66,0.81,73.75,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,6247,76.81,4.82,73.47,False
pace_yoso,ペース予想,code,3,10252,74.41,1.25,72.99,False
omo_tekisei_code,重適性,code,3,6588,75.71,2.76,72.59,False
bataiju,馬体重,numeric,42,8766,75.09,8.64,72.48,False
manken_shirushi,万券印,code,8,7057,75.58,4.71,72.32,False
manken_shisu_decile,万券指数10分位,code,10,10065,74.22,3.58,72.0,False
kyakushitsu,脚質,code,5,10251,75.21,3.7,71.97,False
hizume_code,蹄コード,code,11,5970,74.61,6.25,70.92,False
kyori_tekisei,距離適性,code,4,9846,78.01,7.67,70.5,False
tenkai_kigo_code,展開記号,code,5,10252,75.78,8.94,67.95,False
ichi_shisu_juni,位置指数順位,numeric,16,10142,71.64,8.94,67.26,False
ten_shisu_juni,テン指数順位,numeric,16,10089,71.11,8.9,66.75,False
agari_shisu_juni,上がり指数順位,numeric,16,10116,70.81,9.59,66.11,False
pace_shisu_juni,ペース指数順位,numeric,16,10132,69.84,8.62,65.61,False
ls_shisu_juni,LS指数順位,numeric,8,10220,73.31,11.81,65.13,False
gekiso_juni,激走順位,numeric,16,10104,69.03,10.35,63.96,False
kishu_minarai_code,騎手見習,code,4,10209,73.78,10.16,63.83,False
rotation_bin,ローテーションビン,code,7,6180,72.19,12.25,63.11,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,10115,70.19,19.43,60.01,False
joho_shisu_decile,情報指数10分位,code,6,10252,70.01,15.98,57.22,False
kishu_shisu_decile,騎手指数10分位,code,10,10252,66.75,16.25,56.68,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,10252,66.84,17.0,56.3,False
kyusha_shisu_decile,厩舎指数10分位,code,10,10252,64.81,14.11,56.06,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,10252,66.14,16.79,55.73,False
class_code,クラスコード,code,3,6188,72.66,16.56,53.92,False
sogo_shisu_decile,総合指数10分位,code,8,10142,68.24,20.66,53.92,False
idm_decile,IDM指数10分位,code,7,10137,68.48,20.13,53.57,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,15,2001,59.74,12.37,53.48,False
ninki_shisu_decile,人気指数10分位,code,9,10168,64.09,17.28,52.8,False
chokyo_shisu_decile,調教指数10分位,code,10,10252,60.98,18.29,49.64,False
kyusha_hyoka_code,厩舎評価,code,4,10252,72.59,26.71,46.41,False
