factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
bataiju_zogen,馬体重増減,numeric,11,4238,76.71,3.19,74.82,False
pace_yoso,ペース予想,code,3,6576,75.09,0.68,74.32,False
kyori_kubun,距離区分,code,4,6576,75.22,1.22,74.02,False
hizume_code,蹄コード,code,8,4249,78.92,7.33,73.83,False
rotation_bin,ローテーションビン,code,6,4448,77.45,4.59,73.78,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,4608,78.17,6.76,73.49,False
manken_shirushi,万券印,code,8,4242,77.46,5.8,73.44,False
kyori_tekisei,距離適性,code,4,6456,75.77,3.42,72.41,False
bataiju,馬体重,numeric,32,4799,75.97,10.57,72.3,False
manken_shisu_decile,万券指数10分位,code,10,6521,75.63,7.53,70.97,False
omo_tekisei_code,重適性,code,3,4701,74.35,4.89,68.82,False
pace_shisu_juni,ペース指数順位,numeric,16,6448,72.91,8.42,68.78,False
kyakushitsu,脚質,code,5,6574,74.55,6.74,68.64,False
ichi_shisu_juni,位置指数順位,numeric,16,6462,72.58,8.21,68.56,False
ten_shisu_juni,テン指数順位,numeric,16,6422,72.18,10.83,66.87,False
tenkai_kigo_code,展開記号,code,5,6576,75.04,9.4,66.8,False
kishu_minarai_code,騎手見習,code,4,6428,76.04,10.51,65.74,False
agari_shisu_juni,上がり指数順位,numeric,16,6443,69.55,11.12,64.1,False
joho_shisu_decile,情報指数10分位,code,6,6576,73.27,12.13,63.56,False
gekiso_juni,激走順位,numeric,16,6445,68.84,10.88,63.51,False
ls_shisu_juni,LS指数順位,numeric,8,6559,71.49,13.29,62.28,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,6394,69.79,14.85,62.01,False
uma_deokure_bin,馬出遅率ビン,code,3,4530,90.68,25.99,61.27,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,6576,71.08,16.76,60.69,False
kyusha_shisu_decile,厩舎指数10分位,code,10,6576,68.22,13.23,60.02,False
class_code,クラスコード,code,3,4518,73.87,13.16,58.98,False
sogo_shisu_decile,総合指数10分位,code,8,6543,71.12,19.11,57.87,False
idm_decile,IDM指数10分位,code,7,6522,70.41,17.99,57.08,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,14,1743,63.55,12.83,56.82,False
chokyo_shisu_decile,調教指数10分位,code,10,6571,65.65,14.54,56.64,False
kishu_shisu_decile,騎手指数10分位,code,10,6576,69.19,21.39,55.93,False
ninki_shisu_decile,人気指数10分位,code,10,6576,64.58,16.75,54.2,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,6576,67.15,22.56,53.17,False
