factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,2513,72.77,1.16,71.45,False
kyori_tekisei,距離適性,code,3,2432,72.12,1.56,70.35,False
joken_class_code,条件クラス,code,5,2513,72.06,2.22,70.11,False
omo_tekisei_code,重適性,code,3,2160,73.71,3.52,69.72,False
pace_shisu_juni,ペース指数順位,numeric,12,2211,72.32,6.71,68.52,False
manken_shirushi,万券印,code,8,1543,75.16,12.14,66.75,False
shiba_tekisei_code,芝適性,code,3,2097,71.15,4.27,66.32,False
rotation,ローテーション,numeric,7,1525,71.67,7.58,66.05,False
kyakushitsu,脚質,code,5,2513,72.35,7.8,65.51,False
class_code,クラスコード,code,6,1689,71.41,7.49,65.42,False
tenkai_kigo_code,展開記号,code,5,2513,75.36,11.42,65.35,False
ichi_shisu_juni,位置指数順位,numeric,12,2217,71.5,11.05,65.25,False
gekiso_juni,激走順位,numeric,13,2335,70.56,10.35,64.93,False
hizume_code,蹄コード,code,7,1959,69.71,7.74,63.98,False
ten_shisu_juni,テン指数順位,numeric,12,2199,69.66,13.72,61.89,False
agari_shisu_juni,上がり指数順位,numeric,13,2311,68.63,12.98,61.57,False
ls_shisu_juni,LS指数順位,numeric,8,2451,67.64,10.97,60.04,False
kishu_shisu,騎手指数,numeric,9,1520,65.96,9.45,59.79,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,2325,66.56,15.19,57.96,False
uma_start_shisu,馬スタート指数,numeric,6,1473,69.66,15.83,56.99,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,3,480,61.69,13.75,46.14,False
