segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+omo_tekisei_code+kyori_tekisei,kyori_kubun,kyori_tekisei_2,omo_tekisei_code,kyori_tekisei,5,1324,82.83,10.15,73.93,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+uma_start_shisu+umakigo_code+kyakushitsu,kyori_kubun,uma_start_shisu,umakigo_code,kyakushitsu,5,895,83.27,11.35,73.32,False
KEIBAJO_SURFACE_05_ダ_未勝利,omo_tekisei_code+uma_start_shisu+umakigo_code+kyakushitsu,omo_tekisei_code,uma_start_shisu,umakigo_code,kyakushitsu,4,702,80.62,7.53,73.24,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+ichi_shisu_juni+umakigo_code+kyori_tekisei,kyori_kubun,ichi_shisu_juni,umakigo_code,kyori_tekisei,4,448,79.28,6.85,72.57,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+umakigo_code+agari_shisu_juni+kyori_tekisei,kyori_kubun,umakigo_code,agari_shisu_juni,kyori_tekisei,6,720,77.93,6.91,72.4,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+hizume_code+umakigo_code+kyori_tekisei,kyori_kubun,hizume_code,umakigo_code,kyori_tekisei,11,1882,77.29,9.28,71.81,False
KEIBAJO_SURFACE_05_ダ_未勝利,omo_tekisei_code+manken_shirushi+umakigo_code+kyori_tekisei,omo_tekisei_code,manken_shirushi,umakigo_code,kyori_tekisei,3,305,77.82,5.6,71.49,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+umakigo_code+kyori_tekisei+gekiso_juni,kyori_kubun,umakigo_code,kyori_tekisei,gekiso_juni,8,1096,77.67,9.1,71.36,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+omo_tekisei_code+rotation+umakigo_code,kyori_kubun,omo_tekisei_code,rotation,umakigo_code,8,1278,76.81,7.98,71.28,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+rotation+umakigo_code+kyori_tekisei,kyori_kubun,rotation,umakigo_code,kyori_tekisei,6,984,76.76,7.13,71.05,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_tekisei_2+hizume_code+umakigo_code+kyori_tekisei,kyori_tekisei_2,hizume_code,umakigo_code,kyori_tekisei,4,624,77.66,6.87,70.93,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+omo_tekisei_code+umakigo_code,kyori_kubun,kyori_tekisei_2,omo_tekisei_code,umakigo_code,5,1226,80.66,11.15,70.89,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_tekisei_2+omo_tekisei_code+umakigo_code+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,umakigo_code,kyori_tekisei,5,1420,80.16,10.97,70.54,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+hizume_code+omo_tekisei_code+kyori_tekisei,kyori_kubun,hizume_code,omo_tekisei_code,kyori_tekisei,7,1245,76.31,7.81,70.53,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+kyakushitsu+kyori_tekisei,kyori_kubun,kyori_tekisei_2,kyakushitsu,kyori_tekisei,7,1264,77.01,9.19,70.21,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+omo_tekisei_code+kyori_tekisei+gekiso_juni,kyori_kubun,omo_tekisei_code,kyori_tekisei,gekiso_juni,3,328,86.94,15.25,69.68,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+umakigo_code+kyakushitsu,kyori_kubun,kyori_tekisei_2,umakigo_code,kyakushitsu,7,1180,76.0,9.0,69.34,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+umakigo_code+kyori_tekisei,kyori_kubun,kyori_tekisei_2,umakigo_code,kyori_tekisei,4,1530,76.72,8.08,68.8,False
KEIBAJO_SURFACE_05_ダ_未勝利,omo_tekisei_code+uma_start_shisu+umakigo_code+kyori_tekisei,omo_tekisei_code,uma_start_shisu,umakigo_code,kyori_tekisei,4,648,80.73,12.27,68.7,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_tekisei_2+umakigo_code+kyakushitsu+kyori_tekisei,kyori_tekisei_2,umakigo_code,kyakushitsu,kyori_tekisei,7,1361,75.07,8.81,68.55,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+omo_tekisei_code+pace_shisu_juni+umakigo_code,kyori_kubun,omo_tekisei_code,pace_shisu_juni,umakigo_code,11,1337,73.6,8.73,68.43,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+hizume_code+kyakushitsu+kyori_tekisei,kyori_kubun,hizume_code,kyakushitsu,kyori_tekisei,4,527,80.11,12.02,68.33,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+pace_shisu_juni+umakigo_code+kyori_tekisei,kyori_kubun,pace_shisu_juni,umakigo_code,kyori_tekisei,6,679,80.43,15.31,68.18,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+omo_tekisei_code+umakigo_code+kyakushitsu,kyori_kubun,omo_tekisei_code,umakigo_code,kyakushitsu,13,3275,73.47,10.13,67.96,False
KEIBAJO_SURFACE_05_ダ_未勝利,hizume_code+omo_tekisei_code+umakigo_code+kyori_tekisei,hizume_code,omo_tekisei_code,umakigo_code,kyori_tekisei,8,1521,74.22,9.5,67.64,False
KEIBAJO_SURFACE_05_ダ_未勝利,omo_tekisei_code+rotation+umakigo_code+kyori_tekisei,omo_tekisei_code,rotation,umakigo_code,kyori_tekisei,5,677,74.97,8.71,67.33,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+omo_tekisei_code+ichi_shisu_juni+umakigo_code,kyori_kubun,omo_tekisei_code,ichi_shisu_juni,umakigo_code,13,1529,73.18,10.79,67.31,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+kyori_tekisei_2+hizume_code+umakigo_code,kyori_kubun,kyori_tekisei_2,hizume_code,umakigo_code,3,436,78.17,9.71,67.19,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+hizume_code+omo_tekisei_code+umakigo_code,kyori_kubun,hizume_code,omo_tekisei_code,umakigo_code,10,2234,74.08,11.17,67.15,False
KEIBAJO_SURFACE_05_ダ_未勝利,kyori_kubun+ten_shisu_juni+umakigo_code+kyori_tekisei,kyori_kubun,ten_shisu_juni,umakigo_code,kyori_tekisei,7,809,79.75,17.41,66.85,False
