segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦O字_ダ,joho_shisu+da_tekisei_code+kishu_kitai_rentai_ritsu+kyakushitsu,joho_shisu,da_tekisei_code,kishu_kitai_rentai_ritsu,kyakushitsu,3,304,95.53,10.81,83.29,True
COURSE_27_右回り平坦O字_ダ,keibajo_code+hizume_code+manken_shirushi+uma_start_shisu,keibajo_code,hizume_code,manken_shirushi,uma_start_shisu,3,311,86.19,5.36,80.13,True
COURSE_27_右回り平坦O字_ダ,keibajo_code+joken_class_code+manken_shirushi+kyakushitsu,keibajo_code,joken_class_code,manken_shirushi,kyakushitsu,7,714,86.04,11.07,77.84,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+hizume_code+manken_shirushi+da_tekisei_code,keibajo_code,hizume_code,manken_shirushi,da_tekisei_code,17,2149,82.28,10.92,77.09,False
COURSE_27_右回り平坦O字_ダ,hizume_code+da_tekisei_code+ten_shisu_juni+kyakushitsu,hizume_code,da_tekisei_code,ten_shisu_juni,kyakushitsu,13,1498,80.88,8.24,76.4,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+joken_class_code+hizume_code+ten_shisu_juni,keibajo_code,joken_class_code,hizume_code,ten_shisu_juni,4,461,82.12,6.14,76.1,False
COURSE_27_右回り平坦O字_ダ,hizume_code+manken_shirushi+uma_start_shisu+da_tekisei_code,hizume_code,manken_shirushi,uma_start_shisu,da_tekisei_code,5,569,85.99,11.7,75.74,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+hizume_code+uma_start_shisu+ichi_shisu_juni,keibajo_code,hizume_code,uma_start_shisu,ichi_shisu_juni,7,826,77.36,2.46,75.54,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+da_tekisei_code+ten_shisu_juni+kyakushitsu,keibajo_code,da_tekisei_code,ten_shisu_juni,kyakushitsu,49,6973,78.47,10.65,75.49,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+joken_class_code+hizume_code+manken_shirushi,keibajo_code,joken_class_code,hizume_code,manken_shirushi,5,575,80.67,6.26,75.18,False
COURSE_27_右回り平坦O字_ダ,pace_yoso+manken_shirushi+da_tekisei_code+kyakushitsu,pace_yoso,manken_shirushi,da_tekisei_code,kyakushitsu,33,6816,77.97,8.29,75.15,False
