segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦O字_ダ,hizume_code+ichi_shisu_juni+ten_shisu_juni,hizume_code,ichi_shisu_juni,ten_shisu_juni,4,525,86.67,2.03,84.69,True
COURSE_27_右回り平坦O字_ダ,joken_class_code+manken_shirushi+kijun_ninkijun_tansho,joken_class_code,manken_shirushi,kijun_ninkijun_tansho,15,1934,85.81,12.02,79.73,False
COURSE_27_右回り平坦O字_ダ,ten_shisu_juni+kyakushitsu+gekiso_juni,ten_shisu_juni,kyakushitsu,gekiso_juni,9,1048,82.49,4.41,79.61,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+ichi_shisu_juni+da_tekisei_code,manken_shirushi,ichi_shisu_juni,da_tekisei_code,28,3181,83.46,10.75,79.48,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+da_tekisei_code+ten_shisu_juni,manken_shirushi,da_tekisei_code,ten_shisu_juni,26,2897,82.57,8.06,79.48,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+kijun_ninkijun_tansho+gekiso_juni,manken_shirushi,kijun_ninkijun_tansho,gekiso_juni,7,803,85.83,9.14,79.05,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+joho_shisu+kijun_ninkijun_tansho,manken_shirushi,joho_shisu,kijun_ninkijun_tansho,3,356,89.34,9.49,78.6,False
COURSE_27_右回り平坦O字_ダ,keibajo_code+ten_shisu_juni+gekiso_juni,keibajo_code,ten_shisu_juni,gekiso_juni,12,1433,82.93,8.16,78.31,False
COURSE_27_右回り平坦O字_ダ,kyori_tekisei_2+kishu_shisu+da_tekisei_code,kyori_tekisei_2,kishu_shisu,da_tekisei_code,3,517,81.73,3.87,77.35,False
COURSE_27_右回り平坦O字_ダ,hizume_code+manken_shirushi+gekiso_juni,hizume_code,manken_shirushi,gekiso_juni,4,515,86.69,9.81,77.07,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+da_tekisei_code+gekiso_juni,manken_shirushi,da_tekisei_code,gekiso_juni,32,5404,80.53,10.98,76.72,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+da_tekisei_code+pace_shisu_juni,manken_shirushi,da_tekisei_code,pace_shisu_juni,31,3387,79.35,8.64,76.31,False
COURSE_27_右回り平坦O字_ダ,manken_shirushi+gekiso_juni+uma_deokure_ritsu,manken_shirushi,gekiso_juni,uma_deokure_ritsu,8,1162,81.0,6.77,76.31,False
COURSE_27_右回り平坦O字_ダ,ichi_shisu_juni+da_tekisei_code+ten_shisu_juni,ichi_shisu_juni,da_tekisei_code,ten_shisu_juni,34,4991,79.74,10.26,76.29,False
COURSE_27_右回り平坦O字_ダ,ten_shisu_juni+kyakushitsu+pace_shisu_juni,ten_shisu_juni,kyakushitsu,pace_shisu_juni,18,2821,81.63,11.66,76.25,False
COURSE_27_右回り平坦O字_ダ,ichi_shisu_juni+kyakushitsu+gekiso_juni,ichi_shisu_juni,kyakushitsu,gekiso_juni,16,2010,78.15,4.15,76.12,False
