segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_1勝クラス,kyori_tekisei_2+pace_yoso,kyori_tekisei_2,pace_yoso,6,9412,75.88,1.96,74.31,False
GLOBAL_1勝クラス,kyori_tekisei_2+kyusha_hyoka_code,kyori_tekisei_2,kyusha_hyoka_code,6,9310,77.59,4.55,73.95,False
GLOBAL_1勝クラス,kyori_tekisei+umakigo_code,kyori_tekisei,umakigo_code,13,23272,77.65,7.38,73.64,False
GLOBAL_1勝クラス,umakigo_code+kyusha_hyoka_code,umakigo_code,kyusha_hyoka_code,7,23282,78.08,6.04,73.61,False
GLOBAL_1勝クラス,kyori_tekisei_2+keibajo_code,kyori_tekisei_2,keibajo_code,22,9091,75.52,5.83,73.08,False
GLOBAL_1勝クラス,kyori_tekisei_2+class_code,kyori_tekisei_2,class_code,11,9022,75.21,3.63,73.07,False
GLOBAL_1勝クラス,umakigo_code+rotation_bin,umakigo_code,rotation_bin,18,23131,77.8,10.26,73.06,False
GLOBAL_1勝クラス,kyori_tekisei_2+bataiju_zogen,kyori_tekisei_2,bataiju_zogen,29,8440,75.13,6.13,72.9,False
GLOBAL_1勝クラス,kyori_tekisei_2+kyori_kubun,kyori_tekisei_2,kyori_kubun,9,9479,74.42,2.38,72.86,False
GLOBAL_1勝クラス,rotation_bin+tenkai_kigo_code,rotation_bin,tenkai_kigo_code,27,22708,75.69,7.58,72.84,False
GLOBAL_1勝クラス,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,15,13672,74.75,4.05,72.7,False
GLOBAL_1勝クラス,umakigo_code+manken_shisu_decile,umakigo_code,manken_shisu_decile,21,22511,77.62,11.64,72.64,False
GLOBAL_1勝クラス,pace_yoso+hizume_code,pace_yoso,hizume_code,23,22403,76.14,8.56,72.64,False
GLOBAL_1勝クラス,uma_deokure_bin+bataiju,uma_deokure_bin,bataiju,94,13782,74.83,11.32,72.55,False
GLOBAL_1勝クラス,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,28,13264,74.57,5.65,72.48,False
GLOBAL_1勝クラス,keibajo_code+class_code,keibajo_code,class_code,27,21501,74.26,4.84,72.43,False
GLOBAL_1勝クラス,umakigo_code+hizume_code,umakigo_code,hizume_code,23,22543,75.68,8.19,72.33,False
GLOBAL_1勝クラス,umakigo_code+kyakushitsu,umakigo_code,kyakushitsu,12,23407,77.14,8.5,72.33,False
GLOBAL_1勝クラス,kyori_tekisei_2+manken_shisu_decile,kyori_tekisei_2,manken_shisu_decile,21,9006,74.9,6.05,72.31,False
GLOBAL_1勝クラス,kyori_kubun+pace_yoso,kyori_kubun,pace_yoso,9,23068,72.82,0.94,72.21,False
GLOBAL_1勝クラス,keibajo_code+pace_yoso,keibajo_code,pace_yoso,18,22767,73.02,1.79,72.19,False
