factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,12591,74.19,0.4,73.75,False
joken_class_code,条件クラス,code,5,12591,74.01,0.53,73.55,False
omo_tekisei_code,重適性,code,4,10328,75.12,1.99,73.17,False
manken_shirushi,万券印,code,8,8239,75.21,4.39,72.17,False
manken_shisu,万券指数,numeric,45,11288,74.0,7.91,71.69,False
uma_start_shisu,馬スタート指数,numeric,18,9678,76.83,11.65,71.45,False
rotation,ローテーション,numeric,18,9432,74.47,7.37,71.06,False
hizume_code,蹄コード,code,11,9756,73.46,4.35,70.89,False
uma_deokure_ritsu,馬出遅率,numeric,21,8469,74.75,9.22,70.81,False
kyori_tekisei,距離適性,code,4,12357,73.88,3.21,70.73,False
idm,IDM指数,numeric,33,5257,73.96,11.19,70.14,False
nyukyu_nannichimae,入厩何日前,numeric,26,6566,74.19,11.04,69.95,False
ichi_shisu,位置指数,numeric,13,4491,75.9,11.34,69.74,False
joho_shisu,情報指数,numeric,42,12175,73.56,12.82,69.68,False
shiba_tekisei_code,芝適性,code,3,9879,73.55,3.68,69.38,False
tenkai_kigo_code,展開記号,code,5,12591,75.53,7.65,68.83,False
ls_shisu_juni,LS指数順位,numeric,9,12586,74.48,8.78,68.75,False
class_code,クラスコード,code,16,10000,73.77,10.97,68.39,False
agari_shisu_juni,上がり指数順位,numeric,18,12591,72.35,8.78,68.3,False
ichi_shisu_juni,位置指数順位,numeric,17,12497,71.85,8.07,68.02,False
ten_shisu_juni,テン指数順位,numeric,18,12591,71.22,7.7,67.66,False
kishu_shisu,騎手指数,numeric,23,11817,73.35,15.75,66.91,False
kyakushitsu,脚質,code,5,12590,73.77,8.25,66.53,False
pace_shisu_juni,ペース指数順位,numeric,17,12508,71.03,9.76,66.39,False
kishu_minarai_code,騎手見習,code,3,829,74.29,7.11,66.24,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,6,4237,74.64,11.85,65.16,False
gekiso_juni,激走順位,numeric,17,12512,70.2,10.96,64.99,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,12454,70.79,12.98,64.22,False
ten_shisu,テン指数,numeric,9,2902,71.96,12.23,63.96,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,29,6201,68.2,17.48,61.83,False
umakigo_code,馬記号,code,3,12568,72.29,9.3,61.77,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,23,4212,67.15,16.55,60.39,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,22,3290,65.15,18.2,57.55,False
chokyo_shisu,調教指数,numeric,11,2503,67.52,18.78,56.42,False
joshodo_code,上昇度,code,3,12357,66.78,11.37,53.91,False
pace_shisu,ペース指数,numeric,6,2638,65.2,14.74,53.41,False
kyusha_hyoka_code,厩舎評価,code,4,12591,73.27,20.66,53.03,False
kyusha_shisu,厩舎指数,numeric,6,960,58.83,10.7,50.27,False
agari_shisu,上がり指数,numeric,6,2492,63.53,18.15,49.02,False
