segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_芝_マイル,pace_yoso+hizume_code+uma_deokure_ritsu+kyori_tekisei,pace_yoso,hizume_code,uma_deokure_ritsu,kyori_tekisei,6,882,84.92,3.95,81.75,True
COURSE_27_05_芝_マイル,pace_yoso+joken_class_code+uma_start_shisu+hizume_code,pace_yoso,joken_class_code,uma_start_shisu,hizume_code,3,349,83.38,2.87,80.14,True
COURSE_27_05_芝_マイル,uma_deokure_ritsu+kyori_tekisei+tenkai_kigo_code+ichi_shisu_juni,uma_deokure_ritsu,kyori_tekisei,tenkai_kigo_code,ichi_shisu_juni,3,364,81.44,2.91,78.15,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+kyori_tekisei+tenkai_kigo_code+agari_shisu_juni,uma_deokure_ritsu,kyori_tekisei,tenkai_kigo_code,agari_shisu_juni,5,654,84.02,6.87,78.0,False
COURSE_27_05_芝_マイル,omo_tekisei_code+uma_deokure_ritsu+kyori_tekisei+ichi_shisu_juni,omo_tekisei_code,uma_deokure_ritsu,kyori_tekisei,ichi_shisu_juni,3,393,84.05,5.82,77.46,False
COURSE_27_05_芝_マイル,manken_shirushi+uma_deokure_ritsu+kyori_tekisei+shiba_tekisei_code,manken_shirushi,uma_deokure_ritsu,kyori_tekisei,shiba_tekisei_code,6,918,82.43,6.24,77.43,False
COURSE_27_05_芝_マイル,pace_yoso+joken_class_code+hizume_code+uma_deokure_ritsu,pace_yoso,joken_class_code,hizume_code,uma_deokure_ritsu,4,612,78.41,1.17,77.27,False
COURSE_27_05_芝_マイル,pace_yoso+hizume_code+uma_deokure_ritsu+shiba_tekisei_code,pace_yoso,hizume_code,uma_deokure_ritsu,shiba_tekisei_code,7,1065,81.63,5.96,77.22,False
COURSE_27_05_芝_マイル,pace_yoso+manken_shisu+kyori_tekisei+ichi_shisu_juni,pace_yoso,manken_shisu,kyori_tekisei,ichi_shisu_juni,7,787,81.17,6.65,76.24,False
COURSE_27_05_芝_マイル,pace_yoso+joken_class_code+manken_shisu+ichi_shisu,pace_yoso,joken_class_code,manken_shisu,ichi_shisu,7,787,81.27,7.13,75.99,False
COURSE_27_05_芝_マイル,pace_yoso+manken_shisu+kyori_tekisei+ichi_shisu,pace_yoso,manken_shisu,kyori_tekisei,ichi_shisu,7,786,81.02,6.95,75.87,False
COURSE_27_05_芝_マイル,pace_yoso+joken_class_code+manken_shisu+ichi_shisu_juni,pace_yoso,joken_class_code,manken_shisu,ichi_shisu_juni,7,796,80.9,6.89,75.8,False
COURSE_27_05_芝_マイル,pace_yoso+manken_shisu+ichi_shisu+ichi_shisu_juni,pace_yoso,manken_shisu,ichi_shisu,ichi_shisu_juni,6,667,81.36,7.35,75.48,False
COURSE_27_05_芝_マイル,rotation+uma_deokure_ritsu+kyori_tekisei+tenkai_kigo_code,rotation,uma_deokure_ritsu,kyori_tekisei,tenkai_kigo_code,3,455,79.19,3.71,74.99,False
COURSE_27_05_芝_マイル,joken_class_code+uma_deokure_ritsu+tenkai_kigo_code+agari_shisu_juni,joken_class_code,uma_deokure_ritsu,tenkai_kigo_code,agari_shisu_juni,7,836,81.1,8.43,74.86,False
