segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_芝_マイル,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,12,1352,86.94,8.53,82.12,True
COURSE_27_05_芝_マイル,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,17,1934,83.79,10.81,78.65,False
COURSE_27_05_芝_マイル,ten_shisu_juni+gekiso_juni,ten_shisu_juni,gekiso_juni,18,2145,82.82,11.48,77.51,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+nyukyu_nannichimae,uma_deokure_ritsu,nyukyu_nannichimae,7,967,81.35,5.71,77.12,False
COURSE_27_05_芝_マイル,pace_shisu_juni+gekiso_juni,pace_shisu_juni,gekiso_juni,20,2542,81.4,10.41,76.84,False
COURSE_27_05_芝_マイル,manken_shisu+uma_deokure_ritsu,manken_shisu,uma_deokure_ritsu,9,1017,78.61,4.15,75.9,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+ichi_shisu,uma_deokure_ritsu,ichi_shisu,6,692,81.64,7.38,75.73,False
COURSE_27_05_芝_マイル,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,20,2745,80.25,10.47,75.66,False
COURSE_27_05_芝_マイル,pace_yoso+kyusha_hyoka_code,pace_yoso,kyusha_hyoka_code,7,12311,79.92,7.19,74.59,False
COURSE_27_05_芝_マイル,manken_shisu+shiba_tekisei_code,manken_shisu,shiba_tekisei_code,25,4117,77.68,8.02,74.53,False
COURSE_27_05_芝_マイル,agari_shisu_juni+gekiso_juni,agari_shisu_juni,gekiso_juni,20,2512,79.92,12.84,74.3,False
COURSE_27_05_芝_マイル,pace_yoso+kishu_minarai_code,pace_yoso,kishu_minarai_code,4,536,81.5,7.56,74.1,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+agari_shisu_juni,uma_deokure_ritsu,agari_shisu_juni,16,3560,78.26,9.73,73.5,False
COURSE_27_05_芝_マイル,joken_class_code+joshodo_code,joken_class_code,joshodo_code,6,12209,74.06,1.27,73.04,False
COURSE_27_05_芝_マイル,omo_tekisei_code+manken_shirushi,omo_tekisei_code,manken_shirushi,16,6207,76.05,6.18,73.02,False
COURSE_27_05_芝_マイル,pace_yoso+joken_class_code,pace_yoso,joken_class_code,11,12425,73.68,1.19,72.98,False
COURSE_27_05_芝_マイル,omo_tekisei_code+rotation,omo_tekisei_code,rotation,25,8177,76.06,7.85,72.98,False
COURSE_27_05_芝_マイル,manken_shisu+kyakushitsu,manken_shisu,kyakushitsu,26,3118,77.31,11.35,72.95,False
COURSE_27_05_芝_マイル,manken_shirushi+uma_deokure_ritsu,manken_shirushi,uma_deokure_ritsu,8,2316,77.91,7.23,72.9,False
COURSE_27_05_芝_マイル,omo_tekisei_code+manken_shisu,omo_tekisei_code,manken_shisu,43,5747,76.03,10.66,72.84,False
COURSE_27_05_芝_マイル,omo_tekisei_code+joshodo_code,omo_tekisei_code,joshodo_code,4,10175,74.92,2.12,72.83,False
COURSE_27_05_芝_マイル,pace_yoso+nyukyu_nannichimae,pace_yoso,nyukyu_nannichimae,28,4512,77.3,12.09,72.82,False
COURSE_27_05_芝_マイル,manken_shisu+joshodo_code,manken_shisu,joshodo_code,43,9096,75.08,7.96,72.7,False
COURSE_27_05_芝_マイル,kyori_tekisei+idm,kyori_tekisei,idm,17,1929,78.89,13.15,72.64,False
COURSE_27_05_芝_マイル,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,8,10206,74.59,2.87,72.6,False
COURSE_27_05_芝_マイル,manken_shisu+kyori_tekisei,manken_shisu,kyori_tekisei,47,7471,75.08,8.69,72.59,False
COURSE_27_05_芝_マイル,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,23,8154,74.88,5.6,72.59,False
COURSE_27_05_芝_マイル,joken_class_code+shiba_tekisei_code,joken_class_code,shiba_tekisei_code,11,9753,75.83,5.5,72.58,False
COURSE_27_05_芝_マイル,nyukyu_nannichimae+shiba_tekisei_code,nyukyu_nannichimae,shiba_tekisei_code,13,2255,78.74,11.43,72.52,False
COURSE_27_05_芝_マイル,ichi_shisu+kyusha_hyoka_code,ichi_shisu,kyusha_hyoka_code,11,3895,80.78,14.0,72.51,False
COURSE_27_05_芝_マイル,joken_class_code+omo_tekisei_code,joken_class_code,omo_tekisei_code,15,10323,74.87,4.69,72.5,False
COURSE_27_05_芝_マイル,pace_yoso+manken_shisu,pace_yoso,manken_shisu,48,7211,75.3,10.27,72.39,False
COURSE_27_05_芝_マイル,kyori_tekisei+tenkai_kigo_code,kyori_tekisei,tenkai_kigo_code,17,12169,75.66,7.06,72.3,False
COURSE_27_05_芝_マイル,shiba_tekisei_code+kyusha_hyoka_code,shiba_tekisei_code,kyusha_hyoka_code,6,9681,78.61,7.9,72.29,False
COURSE_27_05_芝_マイル,tenkai_kigo_code+kyusha_hyoka_code,tenkai_kigo_code,kyusha_hyoka_code,8,12072,78.01,8.35,72.23,False
COURSE_27_05_芝_マイル,joken_class_code+ichi_shisu,joken_class_code,ichi_shisu,5,2982,78.13,6.78,72.19,False
COURSE_27_05_芝_マイル,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,7851,75.05,4.16,72.17,False
COURSE_27_05_芝_マイル,omo_tekisei_code+shiba_tekisei_code,omo_tekisei_code,shiba_tekisei_code,8,9791,74.68,3.63,72.16,False
COURSE_27_05_芝_マイル,manken_shisu+umakigo_code,manken_shisu,umakigo_code,43,10478,74.35,7.37,72.15,False
COURSE_27_05_芝_マイル,omo_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,kyusha_hyoka_code,8,10141,79.24,10.25,72.14,False
COURSE_27_05_芝_マイル,hizume_code+tenkai_kigo_code,hizume_code,tenkai_kigo_code,24,8249,75.97,9.87,72.02,False
COURSE_27_05_芝_マイル,pace_yoso+rotation,pace_yoso,rotation,27,8107,75.0,7.91,72.01,False
COURSE_27_05_芝_マイル,joken_class_code+manken_shirushi,joken_class_code,manken_shirushi,27,7149,75.07,8.25,71.95,False
COURSE_27_05_芝_マイル,rotation+umakigo_code,rotation,umakigo_code,17,8768,75.21,6.87,71.94,False
COURSE_27_05_芝_マイル,uma_start_shisu+shiba_tekisei_code,uma_start_shisu,shiba_tekisei_code,23,7785,75.49,8.79,71.9,False
COURSE_27_05_芝_マイル,pace_yoso+hizume_code,pace_yoso,hizume_code,23,9119,73.86,5.29,71.7,False
COURSE_27_05_芝_マイル,uma_start_shisu+joshodo_code,uma_start_shisu,joshodo_code,18,9535,77.05,11.68,71.66,False
COURSE_27_05_芝_マイル,ls_shisu_juni+class_code,ls_shisu_juni,class_code,29,6805,76.59,13.7,71.61,False
COURSE_27_05_芝_マイル,omo_tekisei_code+class_code,omo_tekisei_code,class_code,23,8997,75.24,8.89,71.61,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+kyori_tekisei,uma_deokure_ritsu,kyori_tekisei,19,6179,76.15,10.09,71.61,False
COURSE_27_05_芝_マイル,joken_class_code+manken_shisu,joken_class_code,manken_shisu,26,4254,74.55,7.79,71.56,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+joshodo_code,uma_deokure_ritsu,joshodo_code,20,8258,75.64,9.3,71.56,False
COURSE_27_05_芝_マイル,rotation+kyusha_hyoka_code,rotation,kyusha_hyoka_code,18,8538,74.8,7.07,71.53,False
COURSE_27_05_芝_マイル,manken_shirushi+hizume_code,manken_shirushi,hizume_code,20,3349,76.91,12.33,71.5,False
COURSE_27_05_芝_マイル,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,20,7244,74.66,7.24,71.49,False
COURSE_27_05_芝_マイル,uma_deokure_ritsu+umakigo_code,uma_deokure_ritsu,umakigo_code,21,8004,74.81,7.84,71.46,False
COURSE_27_05_芝_マイル,pace_yoso+uma_deokure_ritsu,pace_yoso,uma_deokure_ritsu,25,7392,75.46,10.21,71.46,False
COURSE_27_05_芝_マイル,omo_tekisei_code+nyukyu_nannichimae,omo_tekisei_code,nyukyu_nannichimae,16,2759,76.63,10.66,71.41,False
COURSE_27_05_芝_マイル,uma_start_shisu+uma_deokure_ritsu,uma_start_shisu,uma_deokure_ritsu,10,3706,76.52,8.31,71.37,False
COURSE_27_05_芝_マイル,uma_start_shisu+umakigo_code,uma_start_shisu,umakigo_code,17,9026,75.19,8.27,71.26,False
COURSE_27_05_芝_マイル,manken_shirushi+joshodo_code,manken_shirushi,joshodo_code,16,8011,74.4,6.58,71.17,False
COURSE_27_05_芝_マイル,idm+joshodo_code,idm,joshodo_code,33,5023,74.87,10.87,71.16,False
COURSE_27_05_芝_マイル,uma_start_shisu+tenkai_kigo_code,uma_start_shisu,tenkai_kigo_code,24,7392,76.21,12.65,71.15,False
COURSE_27_05_芝_マイル,joken_class_code+nyukyu_nannichimae,joken_class_code,nyukyu_nannichimae,20,2762,76.97,13.47,71.07,False
COURSE_27_05_芝_マイル,hizume_code+ichi_shisu_juni,hizume_code,ichi_shisu_juni,24,3840,75.34,10.67,71.07,False
