factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kijun_ninkijun_tansho,基準人気順単勝,numeric,7,716,78.64,8.53,72.32,False
kyori_tekisei,距離適性,code,3,1305,73.5,4.02,68.95,False
omo_tekisei_code,重適性,code,3,1321,73.76,4.5,68.67,False
manken_shisu_decile,万券指数10分位,code,7,1190,72.05,4.68,68.58,False
joho_shisu_decile,情報指数10分位,code,6,1323,73.48,6.99,67.89,False
tenkai_kigo_code,展開記号,code,5,1323,71.47,5.12,66.98,False
uma_deokure_bin,馬出遅率ビン,code,5,1322,71.84,6.74,65.94,False
kyakushitsu,脚質,code,4,1323,71.05,5.3,65.85,False
idm_decile,IDM指数10分位,code,5,1270,71.7,7.54,65.09,False
rotation_bin,ローテーションビン,code,5,1192,72.31,8.29,65.05,False
uma_start_shisu_decile,馬スタート指数10分位,code,5,1112,71.59,7.54,64.99,False
hizume_code,蹄コード,code,4,934,74.7,11.21,63.71,False
ls_shisu_juni,LS指数順位,numeric,3,1008,69.88,8.02,60.81,False
kyusha_shisu_decile,厩舎指数10分位,code,8,1174,71.92,16.81,60.27,False
kishu_shisu_decile,騎手指数10分位,code,8,1201,70.56,15.42,59.87,False
sogo_shisu_decile,総合指数10分位,code,5,1225,69.81,12.45,58.89,False
bataiju_zogen,馬体重増減,numeric,6,835,69.72,13.55,58.88,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,1251,69.22,15.32,58.61,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,1151,69.32,15.13,58.11,False
ninki_shisu_decile,人気指数10分位,code,8,1207,68.65,18.22,56.02,False
chokyo_shisu_decile,調教指数10分位,code,9,1232,65.83,22.18,51.34,False
