factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kishu_minarai_code,騎手見習,code,4,4330,76.67,4.07,72.68,False
kyori_kubun,距離区分,code,3,4520,74.17,2.07,71.82,False
ls_shisu_juni,LS指数順位,numeric,7,4485,73.49,3.18,71.14,False
joho_shisu_decile,情報指数10分位,code,6,4520,72.95,2.52,70.93,False
class_code,クラスコード,code,3,4304,75.83,4.74,70.47,False
omo_tekisei_code,重適性,code,3,4507,73.24,2.98,69.86,False
gekiso_juni,激走順位,numeric,15,4451,72.99,6.57,69.67,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,11,1368,76.1,11.02,69.58,False
bataiju_zogen,馬体重増減,numeric,12,4063,73.84,8.89,68.81,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,4401,73.15,8.8,68.54,False
kyori_tekisei,距離適性,code,4,4456,72.29,3.86,68.51,False
manken_shirushi,万券印,code,8,2674,73.91,8.03,68.34,False
ten_shisu_juni,テン指数順位,numeric,15,4450,72.62,9.16,67.99,False
manken_shisu_decile,万券指数10分位,code,10,4412,73.08,9.36,67.27,False
sogo_shisu_decile,総合指数10分位,code,7,4405,73.01,7.79,67.24,False
bataiju,馬体重,numeric,21,2521,72.64,13.03,67.07,False
kyakushitsu,脚質,code,4,4520,72.04,5.13,67.02,False
umakigo_code,馬記号,code,3,4499,76.72,8.65,66.94,False
ichi_shisu_juni,位置指数順位,numeric,15,4441,72.2,10.48,66.9,False
rotation_bin,ローテーションビン,code,7,4423,74.34,10.07,66.88,False
kyusha_shisu_decile,厩舎指数10分位,code,10,4520,71.4,7.34,66.85,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,4444,75.76,13.82,66.73,False
pace_shisu_juni,ペース指数順位,numeric,15,4452,71.3,9.45,66.52,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,4433,76.88,16.5,66.1,False
uma_deokure_bin,馬出遅率ビン,code,5,4511,72.64,7.52,66.05,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,4442,72.39,9.52,65.79,False
idm_decile,IDM指数10分位,code,6,4414,71.71,7.44,65.76,False
chokyo_shisu_decile,調教指数10分位,code,10,4487,71.01,8.87,65.52,False
kishu_shisu_decile,騎手指数10分位,code,10,4520,74.11,14.06,65.39,False
ninki_shisu_decile,人気指数10分位,code,9,4436,75.22,15.13,65.33,False
hizume_code,蹄コード,code,9,4181,71.75,12.68,63.46,False
agari_shisu_juni,上がり指数順位,numeric,15,4454,70.47,15.0,62.88,False
tenkai_kigo_code,展開記号,code,5,4520,70.93,10.23,61.96,False
kyusha_hyoka_code,厩舎評価,code,3,4455,64.48,10.31,52.81,False
