factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,16948,73.47,0.77,72.59,False
kyori_kubun,距離区分,code,3,16948,73.01,0.62,72.31,False
kyori_tekisei_2,距離適性2,code,3,2370,76.21,3.46,72.3,False
manken_shirushi,万券印,code,8,10279,75.48,4.98,72.02,False
joken_class_code,条件クラス,code,5,16948,72.56,0.93,71.74,False
hizume_code,蹄コード,code,11,14478,73.77,3.53,71.68,False
uma_deokure_bin,馬出遅率ビン,code,5,15121,73.58,2.74,71.18,False
bataiju,馬体重,numeric,52,15725,73.26,9.95,70.56,False
kyakushitsu,脚質,code,5,16948,72.37,2.35,70.32,False
shiba_tekisei_code,芝適性,code,3,14655,73.29,2.88,70.03,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,15084,73.49,5.18,69.9,False
manken_shisu_decile,万券指数10分位,code,10,16844,72.09,3.67,69.82,False
omo_tekisei_code,重適性,code,4,15054,72.91,3.37,69.61,False
kyori_tekisei,距離適性,code,5,16777,72.72,3.64,69.53,False
ls_shisu_juni,LS指数順位,numeric,8,16845,73.56,6.14,69.3,False
bataiju_zogen,馬体重増減,numeric,16,14643,73.15,7.91,69.27,False
class_code,クラスコード,code,12,14826,72.55,6.09,69.1,False
joshodo_code,上昇度,code,3,16762,71.32,1.97,69.09,False
rotation_bin,ローテーションビン,code,8,15139,72.95,6.06,68.75,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,17,16860,77.4,18.94,68.4,False
joho_shisu_decile,情報指数10分位,code,6,16948,73.08,5.94,68.33,False
ten_shisu_juni,テン指数順位,numeric,18,16948,71.37,6.9,68.18,False
umakigo_code,馬記号,code,3,16912,78.5,9.17,68.12,False
ichi_shisu_juni,位置指数順位,numeric,18,16948,71.35,9.91,66.77,False
gekiso_juni,激走順位,numeric,18,16948,70.94,9.09,66.74,False
agari_shisu_juni,上がり指数順位,numeric,18,16948,70.56,8.63,66.57,False
pace_shisu_juni,ペース指数順位,numeric,18,16948,69.64,7.63,66.12,False
kyusha_shisu_decile,厩舎指数10分位,code,10,16948,70.07,7.13,65.65,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,16948,74.59,14.88,65.37,False
tenkai_kigo_code,展開記号,code,5,16948,73.35,9.74,64.82,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,37,8465,69.33,15.22,64.43,False
kyuyo_riyu_bunrui_code,休養理由,code,3,3613,70.0,5.47,63.82,False
kishu_shisu_decile,騎手指数10分位,code,10,16948,72.6,14.27,63.76,False
ninki_shisu_decile,人気指数10分位,code,10,16948,69.01,8.73,63.6,False
chokyo_shisu_decile,調教指数10分位,code,10,16927,68.87,9.7,62.86,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,16948,72.04,15.23,62.59,False
kyusha_hyoka_code,厩舎評価,code,4,16948,71.98,12.0,60.22,False
idm_decile,IDM指数10分位,code,10,16948,67.79,14.96,58.52,False
sogo_shisu_decile,総合指数10分位,code,10,16948,67.22,15.99,57.31,False
kishu_minarai_code,騎手見習,code,6,16948,66.13,12.01,56.52,False
