segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_10_芝,joken_class_code+shiba_tekisei_code+rotation_bin+kijun_ninkijun_tansho,joken_class_code,shiba_tekisei_code,rotation_bin,kijun_ninkijun_tansho,3,351,91.19,2.61,88.23,True
KEIBAJO_SURFACE_10_芝,joken_class_code+hizume_code+kyakushitsu+manken_shisu_decile,joken_class_code,hizume_code,kyakushitsu,manken_shisu_decile,5,523,92.34,10.66,83.0,True
KEIBAJO_SURFACE_10_芝,kyori_kubun+manken_shirushi+joken_class_code+kyakushitsu,kyori_kubun,manken_shirushi,joken_class_code,kyakushitsu,4,407,87.23,6.53,80.83,True
KEIBAJO_SURFACE_10_芝,kyori_tekisei+joshodo_code+rotation_bin+kijun_ninkijun_tansho,kyori_tekisei,joshodo_code,rotation_bin,kijun_ninkijun_tansho,4,448,82.82,2.5,80.37,True
KEIBAJO_SURFACE_10_芝,kyori_kubun+manken_shirushi+hizume_code+omo_tekisei_code,kyori_kubun,manken_shirushi,hizume_code,omo_tekisei_code,4,437,92.2,13.72,78.76,False
KEIBAJO_SURFACE_10_芝,hizume_code+kyakushitsu+kyori_tekisei+class_code,hizume_code,kyakushitsu,kyori_tekisei,class_code,17,2321,84.15,11.4,78.73,False
KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+manken_shisu_decile+kyori_tekisei,pace_yoso,manken_shirushi,manken_shisu_decile,kyori_tekisei,11,1658,84.22,9.7,78.49,False
KEIBAJO_SURFACE_10_芝,joken_class_code+hizume_code+manken_shisu_decile+kyori_tekisei,joken_class_code,hizume_code,manken_shisu_decile,kyori_tekisei,5,563,83.41,5.72,78.39,False
KEIBAJO_SURFACE_10_芝,manken_shirushi+kyakushitsu+shiba_tekisei_code+kyori_tekisei,manken_shirushi,kyakushitsu,shiba_tekisei_code,kyori_tekisei,11,1255,83.72,9.2,78.29,False
KEIBAJO_SURFACE_10_芝,shiba_tekisei_code+ls_shisu_juni+rotation_bin+kijun_ninkijun_tansho,shiba_tekisei_code,ls_shisu_juni,rotation_bin,kijun_ninkijun_tansho,7,804,82.42,5.65,78.23,False
