segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_07_ダ_マイル,joken_class_code+kyakushitsu+kyori_tekisei+hizume_code,joken_class_code,kyakushitsu,kyori_tekisei,hizume_code,4,416,89.36,8.08,81.44,True
COURSE_27_07_ダ_マイル,umakigo_code+joken_class_code+manken_shirushi+kyori_tekisei,umakigo_code,joken_class_code,manken_shirushi,kyori_tekisei,6,719,88.54,12.43,78.59,False
COURSE_27_07_ダ_マイル,kishu_minarai_code+umakigo_code+joken_class_code+class_code,kishu_minarai_code,umakigo_code,joken_class_code,class_code,3,419,93.21,12.98,78.52,False
COURSE_27_07_ダ_マイル,da_tekisei_code+joken_class_code+manken_shirushi+kyori_tekisei,da_tekisei_code,joken_class_code,manken_shirushi,kyori_tekisei,5,570,87.75,11.37,77.78,False
COURSE_27_07_ダ_マイル,da_tekisei_code+kyakushitsu+class_code+hizume_code,da_tekisei_code,kyakushitsu,class_code,hizume_code,4,451,85.08,7.66,77.58,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+manken_shirushi+class_code,da_tekisei_code,umakigo_code,manken_shirushi,class_code,6,753,85.44,10.32,77.18,False
COURSE_27_07_ダ_マイル,pace_yoso+kyakushitsu+ichi_shisu_juni+kyori_tekisei,pace_yoso,kyakushitsu,ichi_shisu_juni,kyori_tekisei,5,873,83.78,8.37,76.45,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+uma_start_shisu+hizume_code,pace_yoso,omo_tekisei_code,uma_start_shisu,hizume_code,4,556,79.43,3.45,76.04,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+kyori_tekisei+hizume_code,da_tekisei_code,umakigo_code,kyori_tekisei,hizume_code,13,2328,79.56,7.12,75.68,False
COURSE_27_07_ダ_マイル,joken_class_code+kyakushitsu+uma_deokure_ritsu+uma_start_shisu,joken_class_code,kyakushitsu,uma_deokure_ritsu,uma_start_shisu,3,654,79.56,3.68,75.39,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+umakigo_code+manken_shirushi,pace_yoso,omo_tekisei_code,umakigo_code,manken_shirushi,13,1612,80.98,10.36,75.34,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+umakigo_code+kyori_tekisei+hizume_code,omo_tekisei_code,umakigo_code,kyori_tekisei,hizume_code,12,2093,80.16,9.29,74.91,False
COURSE_27_07_ダ_マイル,umakigo_code+joken_class_code+manken_shirushi+class_code,umakigo_code,joken_class_code,manken_shirushi,class_code,12,1525,82.89,14.44,74.72,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+omo_tekisei_code+umakigo_code,da_tekisei_code,pace_yoso,omo_tekisei_code,umakigo_code,11,4274,78.3,6.29,74.58,False
COURSE_27_07_ダ_マイル,pace_yoso+joken_class_code+manken_shirushi+kyori_tekisei,pace_yoso,joken_class_code,manken_shirushi,kyori_tekisei,6,750,84.72,12.82,74.47,False
COURSE_27_07_ダ_マイル,umakigo_code+manken_shirushi+class_code+kyori_tekisei,umakigo_code,manken_shirushi,class_code,kyori_tekisei,4,419,89.12,15.11,74.31,False
COURSE_27_07_ダ_マイル,da_tekisei_code+joken_class_code+class_code+kyori_tekisei,da_tekisei_code,joken_class_code,class_code,kyori_tekisei,14,3615,78.19,7.77,74.12,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+class_code+kyori_tekisei,da_tekisei_code,umakigo_code,class_code,kyori_tekisei,14,3338,78.29,8.21,73.99,False
COURSE_27_07_ダ_マイル,joken_class_code+class_code+kishu_shisu+kyori_tekisei,joken_class_code,class_code,kishu_shisu,kyori_tekisei,3,351,82.93,8.01,73.86,False
COURSE_27_07_ダ_マイル,umakigo_code+joken_class_code+kyori_tekisei+hizume_code,umakigo_code,joken_class_code,kyori_tekisei,hizume_code,10,1733,78.95,8.36,73.77,False
COURSE_27_07_ダ_マイル,umakigo_code+joken_class_code+kyakushitsu+ichi_shisu_juni,umakigo_code,joken_class_code,kyakushitsu,ichi_shisu_juni,3,597,76.29,2.26,73.73,False
COURSE_27_07_ダ_マイル,pace_yoso+umakigo_code+uma_start_shisu+hizume_code,pace_yoso,umakigo_code,uma_start_shisu,hizume_code,5,1026,75.99,2.61,73.7,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+umakigo_code+uma_start_shisu+hizume_code,omo_tekisei_code,umakigo_code,uma_start_shisu,hizume_code,6,866,78.84,6.49,73.65,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+umakigo_code+joken_class_code+hizume_code,omo_tekisei_code,umakigo_code,joken_class_code,hizume_code,15,2480,78.42,9.47,73.63,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+joken_class_code+class_code,da_tekisei_code,umakigo_code,joken_class_code,class_code,10,4036,76.83,5.35,73.52,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+umakigo_code+rotation,da_tekisei_code,pace_yoso,umakigo_code,rotation,10,1997,82.38,14.43,73.44,False
COURSE_27_07_ダ_マイル,da_tekisei_code+omo_tekisei_code+umakigo_code+manken_shirushi,da_tekisei_code,omo_tekisei_code,umakigo_code,manken_shirushi,9,1032,82.46,13.81,73.43,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+manken_shirushi+class_code,da_tekisei_code,pace_yoso,manken_shirushi,class_code,6,773,82.55,11.45,73.39,False
COURSE_27_07_ダ_マイル,da_tekisei_code+omo_tekisei_code+joken_class_code+kyakushitsu,da_tekisei_code,omo_tekisei_code,joken_class_code,kyakushitsu,16,2607,78.51,10.71,73.26,False
COURSE_27_07_ダ_マイル,pace_yoso+umakigo_code+rotation+kyori_tekisei,pace_yoso,umakigo_code,rotation,kyori_tekisei,11,1905,78.76,9.45,73.17,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+joken_class_code+class_code,da_tekisei_code,pace_yoso,joken_class_code,class_code,10,3970,75.78,4.23,73.16,False
COURSE_27_07_ダ_マイル,umakigo_code+ls_shisu_juni+rotation+uma_deokure_ritsu,umakigo_code,ls_shisu_juni,rotation,uma_deokure_ritsu,3,347,76.1,2.72,73.02,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+umakigo_code+joken_class_code,da_tekisei_code,pace_yoso,umakigo_code,joken_class_code,13,4471,75.68,4.92,73.0,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+umakigo_code+class_code,da_tekisei_code,pace_yoso,umakigo_code,class_code,10,3589,77.38,7.35,72.82,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+umakigo_code+kyakushitsu,da_tekisei_code,pace_yoso,umakigo_code,kyakushitsu,12,3966,78.49,10.07,72.79,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+kyakushitsu+class_code,pace_yoso,omo_tekisei_code,kyakushitsu,class_code,16,2439,77.83,10.4,72.74,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+joken_class_code+kyakushitsu+class_code,omo_tekisei_code,joken_class_code,kyakushitsu,class_code,20,3349,77.57,11.09,72.71,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+joken_class_code+kyori_tekisei,da_tekisei_code,umakigo_code,joken_class_code,kyori_tekisei,13,3681,77.25,8.42,72.67,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+umakigo_code+kyakushitsu+class_code,omo_tekisei_code,umakigo_code,kyakushitsu,class_code,19,2946,77.87,11.6,72.65,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+class_code+hizume_code,pace_yoso,omo_tekisei_code,class_code,hizume_code,9,1201,79.08,9.95,72.58,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+class_code+kyori_tekisei,da_tekisei_code,pace_yoso,class_code,kyori_tekisei,13,3021,76.35,7.0,72.55,False
COURSE_27_07_ダ_マイル,umakigo_code+class_code+kyori_tekisei+hizume_code,umakigo_code,class_code,kyori_tekisei,hizume_code,6,947,80.92,10.47,72.54,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+umakigo_code+kyakushitsu,pace_yoso,omo_tekisei_code,umakigo_code,kyakushitsu,15,4559,76.35,7.57,72.52,False
COURSE_27_07_ダ_マイル,da_tekisei_code+umakigo_code+rotation+kyori_tekisei,da_tekisei_code,umakigo_code,rotation,kyori_tekisei,7,1176,78.04,7.46,72.51,False
COURSE_27_07_ダ_マイル,omo_tekisei_code+umakigo_code+class_code+hizume_code,omo_tekisei_code,umakigo_code,class_code,hizume_code,9,1372,78.67,9.43,72.51,False
COURSE_27_07_ダ_マイル,pace_yoso+umakigo_code+kyakushitsu+hizume_code,pace_yoso,umakigo_code,kyakushitsu,hizume_code,16,2952,78.55,12.38,72.48,False
COURSE_27_07_ダ_マイル,da_tekisei_code+omo_tekisei_code+joken_class_code+hizume_code,da_tekisei_code,omo_tekisei_code,joken_class_code,hizume_code,8,1188,76.52,5.85,72.46,False
COURSE_27_07_ダ_マイル,pace_yoso+umakigo_code+ichi_shisu_juni+kyori_tekisei,pace_yoso,umakigo_code,ichi_shisu_juni,kyori_tekisei,13,2173,81.93,17.43,72.45,False
COURSE_27_07_ダ_マイル,umakigo_code+kyakushitsu+kyori_tekisei+hizume_code,umakigo_code,kyakushitsu,kyori_tekisei,hizume_code,10,1508,78.66,10.03,72.45,False
COURSE_27_07_ダ_マイル,pace_yoso+omo_tekisei_code+joken_class_code+kyakushitsu,pace_yoso,omo_tekisei_code,joken_class_code,kyakushitsu,19,3535,75.6,7.06,72.42,False
COURSE_27_07_ダ_マイル,da_tekisei_code+pace_yoso+omo_tekisei_code+kyakushitsu,da_tekisei_code,pace_yoso,omo_tekisei_code,kyakushitsu,17,3633,75.97,7.57,72.38,False
COURSE_27_07_ダ_マイル,pace_yoso+kyakushitsu+class_code+kyori_tekisei,pace_yoso,kyakushitsu,class_code,kyori_tekisei,10,1775,79.74,11.92,72.35,False
