factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
idm,IDM指数,numeric,12,1380,81.11,12.25,74.17,False
joken_class_code,条件クラス,code,4,4601,72.78,1.45,71.35,False
kishu_minarai_code,騎手見習,code,3,1089,79.75,7.52,71.24,False
hizume_code,蹄コード,code,8,4083,74.07,4.73,70.79,False
manken_shirushi,万券印,code,8,2773,74.43,6.23,70.12,False
ls_shisu_juni,LS指数順位,numeric,6,4442,76.61,8.52,69.79,False
uma_start_shisu,馬スタート指数,numeric,13,3923,74.0,8.14,69.57,False
manken_shisu,万券指数,numeric,20,2643,74.08,11.69,68.95,False
gekiso_juni,激走順位,numeric,16,4615,72.34,7.01,68.91,False
uma_deokure_ritsu,馬出遅率,numeric,11,3000,74.71,11.39,67.98,False
rotation,ローテーション,numeric,13,3875,73.78,11.26,67.67,False
kyusha_shisu,厩舎指数,numeric,4,637,74.87,7.53,67.49,False
ichi_shisu_juni,位置指数順位,numeric,16,4615,72.09,9.73,67.32,False
pace_shisu_juni,ペース指数順位,numeric,16,4615,71.78,9.13,67.3,False
kishu_shisu,騎手指数,numeric,16,3876,70.89,8.02,66.96,False
omo_tekisei_code,重適性,code,3,4393,73.02,5.47,66.83,False
umakigo_code,馬記号,code,3,4609,73.9,6.81,66.2,False
ten_shisu_juni,テン指数順位,numeric,16,4615,71.01,10.02,66.1,False
agari_shisu_juni,上がり指数順位,numeric,16,4615,70.38,10.72,65.13,False
nyukyu_nannichimae,入厩何日前,numeric,9,1303,72.02,12.62,63.77,False
tenkai_kigo_code,展開記号,code,5,4615,74.16,11.97,63.66,False
joshodo_code,上昇度,code,3,4589,73.57,9.09,63.28,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,4549,72.04,17.63,63.12,False
kyakushitsu,脚質,code,5,4615,70.06,8.76,62.38,False
kyori_tekisei,距離適性,code,4,4558,78.04,16.59,61.78,False
class_code,クラスコード,code,8,4269,71.27,15.11,60.8,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,11,1444,67.74,11.83,60.75,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,9,2064,68.99,13.94,59.89,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,10,1802,65.58,10.37,59.15,False
chokyo_shisu,調教指数,numeric,5,859,69.88,20.98,51.49,False
