segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+uma_start_shisu+tenkai_kigo_code,kyori_tekisei,umakigo_code,uma_start_shisu,tenkai_kigo_code,3,520,91.74,7.21,83.58,True
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+uma_start_shisu+ls_shisu_juni,kyori_tekisei,umakigo_code,uma_start_shisu,ls_shisu_juni,3,558,85.99,2.93,82.68,True
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+omo_tekisei_code+uma_start_shisu,pace_yoso,umakigo_code,omo_tekisei_code,uma_start_shisu,5,791,88.79,7.98,81.8,True
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+omo_tekisei_code+uma_start_shisu,kyori_tekisei,umakigo_code,omo_tekisei_code,uma_start_shisu,4,675,92.99,12.14,81.1,True
COURSE_27_02_芝_短距離,pace_yoso+kyori_tekisei+umakigo_code+uma_start_shisu,pace_yoso,kyori_tekisei,umakigo_code,uma_start_shisu,5,734,85.82,5.63,80.89,True
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+uma_start_shisu+tenkai_kigo_code,pace_yoso,umakigo_code,uma_start_shisu,tenkai_kigo_code,3,547,86.67,5.99,79.88,False
COURSE_27_02_芝_短距離,umakigo_code+hizume_code+uma_start_shisu+ls_shisu_juni,umakigo_code,hizume_code,uma_start_shisu,ls_shisu_juni,3,325,86.33,7.15,78.25,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+uma_start_shisu,joken_class_code,kyori_tekisei,umakigo_code,uma_start_shisu,4,620,85.39,7.39,78.14,False
COURSE_27_02_芝_短距離,kyori_tekisei+omo_tekisei_code+shiba_tekisei_code+uma_start_shisu,kyori_tekisei,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,3,470,93.52,14.13,77.52,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+shiba_tekisei_code+uma_start_shisu,kyori_tekisei,umakigo_code,shiba_tekisei_code,uma_start_shisu,5,854,84.59,8.19,77.41,False
COURSE_27_02_芝_短距離,omo_tekisei_code+shiba_tekisei_code+uma_start_shisu+tenkai_kigo_code,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,tenkai_kigo_code,3,422,91.58,13.22,76.62,False
COURSE_27_02_芝_短距離,umakigo_code+omo_tekisei_code+shiba_tekisei_code+uma_start_shisu,umakigo_code,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,4,775,87.27,10.94,76.55,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+manken_shirushi,joken_class_code,kyori_tekisei,umakigo_code,manken_shirushi,5,540,77.19,1.59,75.79,False
COURSE_27_02_芝_短距離,joken_class_code+hizume_code+class_code+ls_shisu_juni,joken_class_code,hizume_code,class_code,ls_shisu_juni,3,357,82.35,5.9,75.68,False
COURSE_27_02_芝_短距離,omo_tekisei_code+shiba_tekisei_code+uma_start_shisu+ls_shisu_juni,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,ls_shisu_juni,3,449,89.6,12.43,75.53,False
COURSE_27_02_芝_短距離,pace_yoso+omo_tekisei_code+shiba_tekisei_code+uma_start_shisu,pace_yoso,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,3,386,87.16,10.5,75.28,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+uma_start_shisu+class_code,joken_class_code,kyori_tekisei,uma_start_shisu,class_code,3,418,78.97,3.69,74.79,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+uma_start_shisu+class_code,kyori_tekisei,umakigo_code,uma_start_shisu,class_code,3,387,81.19,5.69,74.75,False
COURSE_27_02_芝_短距離,joken_class_code+hizume_code+tenkai_kigo_code+class_code,joken_class_code,hizume_code,tenkai_kigo_code,class_code,3,348,82.71,7.25,74.5,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+umakigo_code+hizume_code,pace_yoso,joken_class_code,umakigo_code,hizume_code,3,355,76.8,2.32,74.18,False
COURSE_27_02_芝_短距離,umakigo_code+shiba_tekisei_code+tenkai_kigo_code+rotation,umakigo_code,shiba_tekisei_code,tenkai_kigo_code,rotation,4,673,80.83,7.34,73.63,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+umakigo_code+uma_start_shisu,pace_yoso,joken_class_code,umakigo_code,uma_start_shisu,5,725,88.27,16.72,73.61,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+shiba_tekisei_code+uma_start_shisu,pace_yoso,umakigo_code,shiba_tekisei_code,uma_start_shisu,4,666,86.12,12.79,73.58,False
COURSE_27_02_芝_短距離,joken_class_code+umakigo_code+omo_tekisei_code+hizume_code,joken_class_code,umakigo_code,omo_tekisei_code,hizume_code,6,991,76.69,3.94,73.53,False
COURSE_27_02_芝_短距離,kyori_tekisei+omo_tekisei_code+shiba_tekisei_code+rotation,kyori_tekisei,omo_tekisei_code,shiba_tekisei_code,rotation,4,582,79.7,6.92,72.91,False
COURSE_27_02_芝_短距離,joken_class_code+omo_tekisei_code+uma_start_shisu+class_code,joken_class_code,omo_tekisei_code,uma_start_shisu,class_code,3,453,83.46,9.87,72.29,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+shiba_tekisei_code,joken_class_code,kyori_tekisei,umakigo_code,shiba_tekisei_code,9,2444,76.71,8.26,71.31,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+tenkai_kigo_code+rotation,pace_yoso,umakigo_code,tenkai_kigo_code,rotation,4,578,80.92,10.07,71.05,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+shiba_tekisei_code+class_code,kyori_tekisei,umakigo_code,shiba_tekisei_code,class_code,9,2051,75.65,7.06,71.04,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+shiba_tekisei_code+class_code,joken_class_code,kyori_tekisei,shiba_tekisei_code,class_code,9,2163,75.38,7.02,70.8,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+class_code,joken_class_code,kyori_tekisei,umakigo_code,class_code,9,2356,75.5,7.46,70.62,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+kyori_tekisei+umakigo_code,pace_yoso,joken_class_code,kyori_tekisei,umakigo_code,14,3171,73.09,5.08,70.43,False
COURSE_27_02_芝_短距離,joken_class_code+omo_tekisei_code+shiba_tekisei_code+class_code,joken_class_code,omo_tekisei_code,shiba_tekisei_code,class_code,10,2199,79.22,14.29,70.36,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+gekiso_juni+shiba_tekisei_code,kyori_tekisei,umakigo_code,gekiso_juni,shiba_tekisei_code,5,711,73.45,4.01,69.93,False
COURSE_27_02_芝_短距離,pace_yoso+kyori_tekisei+umakigo_code+omo_tekisei_code,pace_yoso,kyori_tekisei,umakigo_code,omo_tekisei_code,12,2576,73.4,6.52,69.71,False
COURSE_27_02_芝_短距離,umakigo_code+omo_tekisei_code+shiba_tekisei_code+rotation,umakigo_code,omo_tekisei_code,shiba_tekisei_code,rotation,5,896,78.58,10.21,69.63,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+omo_tekisei_code+rotation,kyori_tekisei,umakigo_code,omo_tekisei_code,rotation,4,716,74.26,4.89,69.46,False
COURSE_27_02_芝_短距離,joken_class_code+umakigo_code+omo_tekisei_code+tenkai_kigo_code,joken_class_code,umakigo_code,omo_tekisei_code,tenkai_kigo_code,8,1706,75.32,8.47,69.45,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+umakigo_code+shiba_tekisei_code,pace_yoso,joken_class_code,umakigo_code,shiba_tekisei_code,12,2646,74.6,9.15,69.42,False
COURSE_27_02_芝_短距離,umakigo_code+omo_tekisei_code+hizume_code+rotation,umakigo_code,omo_tekisei_code,hizume_code,rotation,3,345,69.35,0.24,69.08,False
COURSE_27_02_芝_短距離,umakigo_code+omo_tekisei_code+tenkai_kigo_code+class_code,umakigo_code,omo_tekisei_code,tenkai_kigo_code,class_code,7,1310,75.01,8.06,69.04,False
COURSE_27_02_芝_短距離,pace_yoso+omo_tekisei_code+shiba_tekisei_code+ls_shisu_juni,pace_yoso,omo_tekisei_code,shiba_tekisei_code,ls_shisu_juni,8,1499,72.68,5.37,68.96,False
COURSE_27_02_芝_短距離,joken_class_code+omo_tekisei_code+tenkai_kigo_code+class_code,joken_class_code,omo_tekisei_code,tenkai_kigo_code,class_code,7,1433,75.27,8.58,68.91,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+gekiso_juni,joken_class_code,kyori_tekisei,umakigo_code,gekiso_juni,6,708,74.07,6.55,68.83,False
COURSE_27_02_芝_短距離,joken_class_code+omo_tekisei_code+shiba_tekisei_code+tenkai_kigo_code,joken_class_code,omo_tekisei_code,shiba_tekisei_code,tenkai_kigo_code,8,1418,74.89,8.77,68.81,False
COURSE_27_02_芝_短距離,umakigo_code+shiba_tekisei_code+tenkai_kigo_code+agari_shisu_juni,umakigo_code,shiba_tekisei_code,tenkai_kigo_code,agari_shisu_juni,7,946,76.82,11.07,68.62,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+omo_tekisei_code+class_code,pace_yoso,joken_class_code,omo_tekisei_code,class_code,12,2032,73.19,8.29,68.5,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+umakigo_code+omo_tekisei_code,pace_yoso,joken_class_code,umakigo_code,omo_tekisei_code,13,2551,72.69,7.78,68.46,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+omo_tekisei_code+hizume_code,pace_yoso,umakigo_code,omo_tekisei_code,hizume_code,9,1319,76.66,12.59,68.43,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+omo_tekisei_code,joken_class_code,kyori_tekisei,umakigo_code,omo_tekisei_code,11,2332,74.17,9.77,68.4,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+uma_start_shisu+class_code,pace_yoso,umakigo_code,uma_start_shisu,class_code,3,370,91.33,20.34,68.31,False
COURSE_27_02_芝_短距離,joken_class_code+kyori_tekisei+umakigo_code+tenkai_kigo_code,joken_class_code,kyori_tekisei,umakigo_code,tenkai_kigo_code,10,2373,75.87,12.24,68.28,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+omo_tekisei_code+tenkai_kigo_code,pace_yoso,umakigo_code,omo_tekisei_code,tenkai_kigo_code,10,2134,72.88,7.46,68.26,False
COURSE_27_02_芝_短距離,kyori_tekisei+umakigo_code+omo_tekisei_code+hizume_code,kyori_tekisei,umakigo_code,omo_tekisei_code,hizume_code,7,1100,76.69,11.44,68.21,False
COURSE_27_02_芝_短距離,kyori_tekisei+omo_tekisei_code+tenkai_kigo_code+ls_shisu_juni,kyori_tekisei,omo_tekisei_code,tenkai_kigo_code,ls_shisu_juni,5,1011,72.81,5.29,68.17,False
COURSE_27_02_芝_短距離,pace_yoso+kyori_tekisei+umakigo_code+shiba_tekisei_code,pace_yoso,kyori_tekisei,umakigo_code,shiba_tekisei_code,12,2731,71.84,6.7,68.05,False
COURSE_27_02_芝_短距離,pace_yoso+kyori_tekisei+omo_tekisei_code+ls_shisu_juni,pace_yoso,kyori_tekisei,omo_tekisei_code,ls_shisu_juni,7,1288,72.44,6.05,67.96,False
COURSE_27_02_芝_短距離,joken_class_code+umakigo_code+omo_tekisei_code+shiba_tekisei_code,joken_class_code,umakigo_code,omo_tekisei_code,shiba_tekisei_code,8,2345,74.58,9.61,67.92,False
COURSE_27_02_芝_短距離,joken_class_code+hizume_code+shiba_tekisei_code+tenkai_kigo_code,joken_class_code,hizume_code,shiba_tekisei_code,tenkai_kigo_code,3,341,72.09,3.83,67.75,False
COURSE_27_02_芝_短距離,pace_yoso+umakigo_code+shiba_tekisei_code+class_code,pace_yoso,umakigo_code,shiba_tekisei_code,class_code,7,1750,73.37,7.59,67.75,False
COURSE_27_02_芝_短距離,pace_yoso+joken_class_code+shiba_tekisei_code+class_code,pace_yoso,joken_class_code,shiba_tekisei_code,class_code,9,2049,73.41,8.88,67.61,False
COURSE_27_02_芝_短距離,joken_class_code+omo_tekisei_code+shiba_tekisei_code+uma_start_shisu,joken_class_code,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu,3,426,79.21,10.26,67.6,False
