segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+gekiso_juni,ten_shisu_juni,gekiso_juni,3,345,94.59,7.75,85.82,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kyusha_shisu_decile,manken_shirushi,kyusha_shisu_decile,25,3156,81.95,7.86,78.87,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,12,1584,82.33,8.65,77.44,False
COURSE_27_左回り急坂O字_ダ,gekiso_juni+ichi_shisu_juni,gekiso_juni,ichi_shisu_juni,7,951,80.54,5.37,76.56,False
COURSE_27_左回り急坂O字_ダ,idm_decile+agari_shisu_juni,idm_decile,agari_shisu_juni,25,2892,80.56,10.44,76.47,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+gekiso_juni,pace_shisu_juni,gekiso_juni,7,840,83.21,9.34,76.29,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+chokyo_shisu_decile,manken_shirushi,chokyo_shisu_decile,30,3666,80.37,11.55,76.24,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,15,6346,79.44,6.88,75.96,False
COURSE_27_左回り急坂O字_ダ,bataiju_zogen+ichi_shisu_juni,bataiju_zogen,ichi_shisu_juni,23,2668,79.27,8.45,75.81,False
COURSE_27_左回り急坂O字_ダ,agari_shisu_juni+kyusha_shisu_decile,agari_shisu_juni,kyusha_shisu_decile,24,3457,79.59,9.74,75.69,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kishu_minarai_code,manken_shirushi,kishu_minarai_code,8,5272,78.24,3.84,75.58,False
COURSE_27_左回り急坂O字_ダ,bataiju_zogen+agari_shisu_juni,bataiju_zogen,agari_shisu_juni,21,2527,79.42,9.24,75.46,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+gekiso_juni,manken_shirushi,gekiso_juni,20,2781,80.1,10.67,75.42,False
COURSE_27_左回り急坂O字_ダ,agari_shisu_juni+kijun_ninkijun_tansho,agari_shisu_juni,kijun_ninkijun_tansho,14,1819,80.46,9.95,75.24,False
COURSE_27_左回り急坂O字_ダ,bataiju+uma_deokure_bin,bataiju,uma_deokure_bin,14,1543,80.96,10.93,75.23,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+uma_deokure_bin,manken_shirushi,uma_deokure_bin,16,4723,78.71,7.18,75.19,False
COURSE_27_左回り急坂O字_ダ,gekiso_juni+kyusha_shisu_decile,gekiso_juni,kyusha_shisu_decile,27,3779,78.97,10.11,75.16,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+idm_decile,manken_shirushi,idm_decile,21,2350,78.93,8.8,75.16,False
COURSE_27_左回り急坂O字_ダ,gekiso_juni+kijun_ninkijun_tansho,gekiso_juni,kijun_ninkijun_tansho,17,2244,79.07,8.52,75.02,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+umakigo_code,kyori_tekisei_2,umakigo_code,3,1012,76.74,1.55,74.99,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+rotation_bin,manken_shirushi,rotation_bin,31,4767,77.5,7.73,74.78,False
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+gekiso_juni,sogo_shisu_decile,gekiso_juni,27,3097,78.21,9.16,74.76,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,19,3433,78.31,8.04,74.69,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+joshodo_code,kyori_tekisei_2,joshodo_code,3,1089,76.1,1.36,74.56,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,17,5335,78.55,8.48,74.52,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+kishu_minarai_code,kyori_tekisei_2,kishu_minarai_code,3,968,79.17,4.13,74.49,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+class_code,manken_shirushi,class_code,17,3779,79.65,10.85,74.49,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joshodo_code,manken_shirushi,joshodo_code,8,6130,77.15,3.88,74.47,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+sogo_shisu_decile,manken_shirushi,sogo_shisu_decile,22,2471,79.35,11.73,74.45,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,6248,76.86,6.2,74.38,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,6079,77.59,4.64,74.38,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code,manken_shirushi,da_tekisei_code,16,5431,77.26,5.94,74.35,False
COURSE_27_左回り急坂O字_ダ,bataiju_zogen+gekiso_juni,bataiju_zogen,gekiso_juni,20,2393,79.1,10.9,74.33,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,19,5174,78.62,9.74,74.25,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+kyusha_shisu_decile,ten_shisu_juni,kyusha_shisu_decile,22,2912,78.99,11.34,74.25,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+hizume_code,manken_shirushi,hizume_code,19,3415,77.72,8.08,74.08,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,16,6076,77.18,6.35,74.07,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+ninki_shisu_decile,ten_shisu_juni,ninki_shisu_decile,27,3231,78.52,11.86,74.05,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,30,5293,77.25,8.96,74.04,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+ninki_shisu_decile,pace_shisu_juni,ninki_shisu_decile,31,3917,77.08,8.69,74.03,False
COURSE_27_左回り急坂O字_ダ,bataiju+kishu_minarai_code,bataiju,kishu_minarai_code,35,6272,76.7,8.22,73.98,False
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+agari_shisu_juni,sogo_shisu_decile,agari_shisu_juni,28,3230,77.9,10.95,73.85,False
COURSE_27_左回り急坂O字_ダ,manken_shisu_decile+agari_shisu_juni,manken_shisu_decile,agari_shisu_juni,30,3506,77.74,11.12,73.76,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,24,5687,76.4,6.81,73.68,False
COURSE_27_左回り急坂O字_ダ,agari_shisu_juni+chokyo_shisu_decile,agari_shisu_juni,chokyo_shisu_decile,29,3818,77.76,11.3,73.65,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+pace_shisu_juni,ten_shisu_juni,pace_shisu_juni,17,2547,78.65,10.63,73.6,False
COURSE_27_左回り急坂O字_ダ,ichi_shisu_juni+kyusha_shisu_decile,ichi_shisu_juni,kyusha_shisu_decile,25,3546,78.04,11.46,73.55,False
COURSE_27_左回り急坂O字_ダ,idm_decile+bataiju_zogen,idm_decile,bataiju_zogen,35,4968,76.54,9.17,73.5,False
COURSE_27_左回り急坂O字_ダ,agari_shisu_juni+gekiso_juni,agari_shisu_juni,gekiso_juni,5,612,81.7,9.44,73.43,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+da_tekisei_code,kyori_tekisei_2,da_tekisei_code,4,1015,76.03,2.67,73.41,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+agari_shisu_juni,pace_shisu_juni,agari_shisu_juni,3,305,88.84,13.66,73.39,False
COURSE_27_左回り急坂O字_ダ,rotation_bin+ichi_shisu_juni,rotation_bin,ichi_shisu_juni,42,6253,75.88,8.54,73.29,False
COURSE_27_左回り急坂O字_ダ,idm_decile+pace_shisu_juni,idm_decile,pace_shisu_juni,26,2917,77.45,10.9,73.26,False
COURSE_27_左回り急坂O字_ダ,bataiju+kyori_tekisei,bataiju,kyori_tekisei,29,4642,76.6,9.2,73.25,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,8,9629,74.68,2.09,73.23,False
COURSE_27_左回り急坂O字_ダ,rotation_bin+idm_decile,rotation_bin,idm_decile,43,8112,75.75,8.55,73.19,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+ichi_shisu_juni,ten_shisu_juni,ichi_shisu_juni,17,2412,77.36,9.02,73.07,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+ichi_shisu_juni,pace_shisu_juni,ichi_shisu_juni,16,2276,78.3,10.78,73.02,False
COURSE_27_左回り急坂O字_ダ,gekiso_juni+chokyo_shisu_decile,gekiso_juni,chokyo_shisu_decile,32,4248,76.61,10.56,72.95,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,3,841,78.52,5.0,72.86,False
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+pace_shisu_juni,sogo_shisu_decile,pace_shisu_juni,27,2993,76.97,10.88,72.86,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+joken_class_code,pace_yoso,joken_class_code,9,10167,73.65,1.25,72.83,False
COURSE_27_左回り急坂O字_ダ,kyakushitsu+da_tekisei_code,kyakushitsu,da_tekisei_code,11,8567,75.86,5.28,72.74,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+bataiju_zogen,ten_shisu_juni,bataiju_zogen,16,1829,78.61,12.01,72.73,False
COURSE_27_左回り急坂O字_ダ,uma_start_shisu_decile+kyusha_hyoka_code,uma_start_shisu_decile,kyusha_hyoka_code,13,9215,76.75,7.42,72.71,False
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+bataiju_zogen,sogo_shisu_decile,bataiju_zogen,37,5234,76.19,10.92,72.68,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+kyusha_shisu_decile,pace_shisu_juni,kyusha_shisu_decile,27,3622,76.7,10.73,72.65,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+bataiju_zogen,manken_shirushi,bataiju_zogen,19,2266,77.45,10.72,72.63,False
COURSE_27_左回り急坂O字_ダ,uma_start_shisu_decile+bataiju_zogen,uma_start_shisu_decile,bataiju_zogen,28,5634,76.06,9.27,72.62,False
COURSE_27_左回り急坂O字_ダ,bataiju_zogen+kyusha_shisu_decile,bataiju_zogen,kyusha_shisu_decile,34,4996,76.4,11.29,72.61,False
COURSE_27_左回り急坂O字_ダ,da_tekisei_code+kyusha_hyoka_code,da_tekisei_code,kyusha_hyoka_code,5,8340,77.26,5.34,72.58,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+da_tekisei_code,pace_yoso,da_tekisei_code,7,8592,76.48,5.36,72.51,False
COURSE_27_左回り急坂O字_ダ,idm_decile+ls_shisu_juni,idm_decile,ls_shisu_juni,36,8681,75.63,9.61,72.49,False
COURSE_27_左回り急坂O字_ダ,idm_decile+gekiso_juni,idm_decile,gekiso_juni,26,2931,76.37,10.14,72.47,False
COURSE_27_左回り急坂O字_ダ,rotation_bin+bataiju_zogen,rotation_bin,bataiju_zogen,32,6428,76.28,11.09,72.44,False
COURSE_27_左回り急坂O字_ダ,bataiju+da_tekisei_code,bataiju,da_tekisei_code,25,3400,75.95,9.01,72.42,False
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+chokyo_shisu_decile,ten_shisu_juni,chokyo_shisu_decile,28,3438,76.35,10.66,72.4,False
COURSE_27_左回り急坂O字_ダ,pace_shisu_juni+bataiju_zogen,pace_shisu_juni,bataiju_zogen,21,2462,77.0,10.9,72.34,False
COURSE_27_左回り急坂O字_ダ,rotation_bin+kyusha_hyoka_code,rotation_bin,kyusha_hyoka_code,13,9364,75.5,5.91,72.29,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+kyusha_hyoka_code,joken_class_code,kyusha_hyoka_code,8,9895,75.62,4.88,72.24,False
