segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂O字_ダ,ten_shisu_juni+pace_shisu_juni+tenkai_kigo_code,ten_shisu_juni,pace_shisu_juni,tenkai_kigo_code,3,408,94.29,1.27,92.85,True
COURSE_27_左回り急坂O字_ダ,idm_decile+kishu_minarai_code+agari_shisu_juni,idm_decile,kishu_minarai_code,agari_shisu_juni,5,549,93.55,3.23,90.72,True
COURSE_27_左回り急坂O字_ダ,kyakushitsu+hizume_code+ten_shisu_juni,kyakushitsu,hizume_code,ten_shisu_juni,3,330,92.35,4.66,87.07,True
COURSE_27_左回り急坂O字_ダ,pace_yoso+idm_decile+agari_shisu_juni,pace_yoso,idm_decile,agari_shisu_juni,3,329,92.66,5.02,86.98,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kishu_minarai_code+agari_shisu_juni,manken_shirushi,kishu_minarai_code,agari_shisu_juni,6,760,93.21,10.22,85.04,True
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+kishu_minarai_code+agari_shisu_juni,sogo_shisu_decile,kishu_minarai_code,agari_shisu_juni,5,588,88.1,3.69,84.86,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,manken_shirushi,da_tekisei_code,agari_shisu_juni,3,390,88.74,3.45,84.83,True
COURSE_27_左回り急坂O字_ダ,kishu_minarai_code+bataiju_zogen+agari_shisu_juni,kishu_minarai_code,bataiju_zogen,agari_shisu_juni,6,637,87.94,4.84,84.06,True
COURSE_27_左回り急坂O字_ダ,sogo_shisu_decile+pace_shisu_juni+kishu_minarai_code,sogo_shisu_decile,pace_shisu_juni,kishu_minarai_code,5,538,90.68,8.39,83.32,True
COURSE_27_左回り急坂O字_ダ,pace_yoso+ten_shisu_juni+pace_shisu_juni,pace_yoso,ten_shisu_juni,pace_shisu_juni,3,468,94.38,9.78,83.31,True
COURSE_27_左回り急坂O字_ダ,pace_yoso+sogo_shisu_decile+pace_shisu_juni,pace_yoso,sogo_shisu_decile,pace_shisu_juni,3,318,90.28,6.68,82.72,True
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+hizume_code+agari_shisu_juni,uma_deokure_bin,hizume_code,agari_shisu_juni,5,576,86.66,6.25,81.18,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+hizume_code,manken_shirushi,da_tekisei_code,hizume_code,8,1118,84.88,5.76,80.89,True
COURSE_27_左回り急坂O字_ダ,da_tekisei_code+idm_decile+agari_shisu_juni,da_tekisei_code,idm_decile,agari_shisu_juni,5,535,88.45,8.72,80.81,True
COURSE_27_左回り急坂O字_ダ,joken_class_code+rotation_bin+agari_shisu_juni,joken_class_code,rotation_bin,agari_shisu_juni,3,323,88.19,7.87,79.28,False
COURSE_27_左回り急坂O字_ダ,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,da_tekisei_code,ten_shisu_juni,pace_shisu_juni,3,439,85.48,6.3,78.35,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code+hizume_code,manken_shirushi,omo_tekisei_code,hizume_code,7,884,83.63,7.22,78.29,False
COURSE_27_左回り急坂O字_ダ,idm_decile+tenkai_kigo_code+agari_shisu_juni,idm_decile,tenkai_kigo_code,agari_shisu_juni,14,1681,83.02,9.08,78.26,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+umakigo_code+agari_shisu_juni,manken_shirushi,umakigo_code,agari_shisu_juni,8,1079,85.92,11.09,78.24,False
COURSE_27_左回り急坂O字_ダ,class_code+sogo_shisu_decile+bataiju_zogen,class_code,sogo_shisu_decile,bataiju_zogen,4,436,87.68,10.38,77.51,False
COURSE_27_左回り急坂O字_ダ,bataiju+uma_deokure_bin+umakigo_code,bataiju,uma_deokure_bin,umakigo_code,6,673,84.83,9.23,77.44,False
