segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+hizume_code+ten_shisu_juni+umakigo_code,uma_deokure_bin,hizume_code,ten_shisu_juni,umakigo_code,3,374,85.5,4.1,80.86,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+hizume_code+umakigo_code,manken_shirushi,da_tekisei_code,hizume_code,umakigo_code,8,1035,85.97,7.72,80.62,True
COURSE_27_左回り急坂O字_ダ,manken_shirushi+kyakushitsu+da_tekisei_code+umakigo_code,manken_shirushi,kyakushitsu,da_tekisei_code,umakigo_code,20,2854,81.23,6.02,78.59,False
COURSE_27_左回り急坂O字_ダ,manken_shisu_decile+uma_start_shisu_decile+class_code+umakigo_code,manken_shisu_decile,uma_start_shisu_decile,class_code,umakigo_code,5,539,81.75,3.79,78.43,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+da_tekisei_code+manken_shisu_decile+hizume_code,joken_class_code,da_tekisei_code,manken_shisu_decile,hizume_code,5,569,83.25,5.66,78.28,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code+da_tekisei_code+umakigo_code,manken_shirushi,joken_class_code,da_tekisei_code,umakigo_code,19,3549,81.24,7.82,77.73,False
COURSE_27_左回り急坂O字_ダ,kyori_tekisei_2+pace_yoso+da_tekisei_code+sogo_shisu_decile,kyori_tekisei_2,pace_yoso,da_tekisei_code,sogo_shisu_decile,3,353,80.27,2.91,76.97,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+hizume_code+uma_start_shisu_decile+sogo_shisu_decile,joken_class_code,hizume_code,uma_start_shisu_decile,sogo_shisu_decile,3,340,77.67,0.93,76.63,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+rotation_bin+umakigo_code,manken_shirushi,da_tekisei_code,rotation_bin,umakigo_code,10,1125,82.48,9.89,76.35,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+bataiju+da_tekisei_code+umakigo_code,pace_yoso,bataiju,da_tekisei_code,umakigo_code,10,1083,82.83,10.81,76.13,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code+uma_deokure_bin+umakigo_code,manken_shirushi,omo_tekisei_code,uma_deokure_bin,umakigo_code,18,2225,81.27,11.2,76.09,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+uma_deokure_bin+da_tekisei_code+hizume_code,joken_class_code,uma_deokure_bin,da_tekisei_code,hizume_code,13,2632,79.02,5.47,76.04,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+joken_class_code+kyakushitsu+ten_shisu_juni,pace_yoso,joken_class_code,kyakushitsu,ten_shisu_juni,6,648,78.12,2.71,75.95,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+pace_yoso+joken_class_code+uma_deokure_bin,manken_shirushi,pace_yoso,joken_class_code,uma_deokure_bin,3,317,84.04,7.21,75.88,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+da_tekisei_code+ten_shisu_juni+umakigo_code,uma_deokure_bin,da_tekisei_code,ten_shisu_juni,umakigo_code,24,3227,79.52,9.27,75.82,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+da_tekisei_code+rotation_bin+idm_decile,omo_tekisei_code,da_tekisei_code,rotation_bin,idm_decile,4,436,79.96,4.37,75.68,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+uma_deokure_bin+da_tekisei_code+rotation_bin,joken_class_code,uma_deokure_bin,da_tekisei_code,rotation_bin,19,3374,78.31,6.05,75.59,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+pace_yoso+uma_deokure_bin+da_tekisei_code,manken_shirushi,pace_yoso,uma_deokure_bin,da_tekisei_code,9,1192,83.24,11.74,75.57,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+pace_yoso+da_tekisei_code+umakigo_code,manken_shirushi,pace_yoso,da_tekisei_code,umakigo_code,14,3295,79.37,7.34,75.52,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+uma_deokure_bin+class_code+pace_shisu_juni,joken_class_code,uma_deokure_bin,class_code,pace_shisu_juni,11,1170,83.24,13.09,75.51,False
COURSE_27_左回り急坂O字_ダ,kyakushitsu+da_tekisei_code+umakigo_code+pace_shisu_juni,kyakushitsu,da_tekisei_code,umakigo_code,pace_shisu_juni,21,2894,77.89,5.73,75.44,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+uma_deokure_bin+rotation_bin+class_code,omo_tekisei_code,uma_deokure_bin,rotation_bin,class_code,8,1173,78.82,4.92,75.41,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+rotation_bin+class_code+umakigo_code,uma_deokure_bin,rotation_bin,class_code,umakigo_code,18,3351,78.52,6.92,75.32,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+uma_start_shisu_decile+ten_shisu_juni+umakigo_code,omo_tekisei_code,uma_start_shisu_decile,ten_shisu_juni,umakigo_code,9,1016,80.93,8.64,75.28,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code+class_code+umakigo_code,manken_shirushi,joken_class_code,class_code,umakigo_code,16,3327,79.55,8.81,75.24,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+class_code+umakigo_code+pace_shisu_juni,uma_deokure_bin,class_code,umakigo_code,pace_shisu_juni,7,738,81.76,8.81,75.23,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code+omo_tekisei_code+class_code,manken_shirushi,joken_class_code,omo_tekisei_code,class_code,13,1431,80.31,9.35,75.23,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code+da_tekisei_code+umakigo_code,manken_shirushi,omo_tekisei_code,da_tekisei_code,umakigo_code,21,3339,78.72,8.38,75.13,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+rotation_bin+idm_decile+sogo_shisu_decile,omo_tekisei_code,rotation_bin,idm_decile,sogo_shisu_decile,4,491,87.49,12.69,75.06,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+pace_yoso+joken_class_code+omo_tekisei_code,manken_shirushi,pace_yoso,joken_class_code,omo_tekisei_code,5,518,84.13,10.41,75.0,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code+class_code+umakigo_code,manken_shirushi,omo_tekisei_code,class_code,umakigo_code,10,1084,81.47,10.43,75.0,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code+omo_tekisei_code+umakigo_code,manken_shirushi,joken_class_code,omo_tekisei_code,umakigo_code,27,3484,78.75,9.92,75.0,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+joken_class_code+kyakushitsu+umakigo_code,manken_shirushi,joken_class_code,kyakushitsu,umakigo_code,14,1614,79.23,8.09,74.99,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+kyakushitsu+da_tekisei_code+ten_shisu_juni,joken_class_code,kyakushitsu,da_tekisei_code,ten_shisu_juni,7,780,82.06,9.56,74.98,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+uma_deokure_bin+da_tekisei_code+umakigo_code,manken_shirushi,uma_deokure_bin,da_tekisei_code,umakigo_code,15,2391,79.72,9.39,74.97,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+manken_shisu_decile+umakigo_code,manken_shirushi,da_tekisei_code,manken_shisu_decile,umakigo_code,13,1973,79.7,8.88,74.88,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+uma_deokure_bin+rotation_bin+class_code,pace_yoso,uma_deokure_bin,rotation_bin,class_code,14,2066,78.74,7.43,74.85,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+manken_shisu_decile+hizume_code+class_code,joken_class_code,manken_shisu_decile,hizume_code,class_code,5,579,79.48,5.28,74.85,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+da_tekisei_code+uma_start_shisu_decile+rotation_bin,uma_deokure_bin,da_tekisei_code,uma_start_shisu_decile,rotation_bin,6,1000,79.19,5.45,74.83,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+uma_deokure_bin+rotation_bin+class_code,joken_class_code,uma_deokure_bin,rotation_bin,class_code,18,3540,78.18,7.33,74.79,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+omo_tekisei_code+manken_shisu_decile+umakigo_code,manken_shirushi,omo_tekisei_code,manken_shisu_decile,umakigo_code,4,522,83.99,9.39,74.78,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+da_tekisei_code+hizume_code+idm_decile,joken_class_code,da_tekisei_code,hizume_code,idm_decile,14,2050,78.37,6.89,74.76,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+kyakushitsu+umakigo_code+pace_shisu_juni,omo_tekisei_code,kyakushitsu,umakigo_code,pace_shisu_juni,10,1113,80.17,8.75,74.75,False
COURSE_27_左回り急坂O字_ダ,omo_tekisei_code+hizume_code+ten_shisu_juni+umakigo_code,omo_tekisei_code,hizume_code,ten_shisu_juni,umakigo_code,5,575,82.24,8.58,74.72,False
COURSE_27_左回り急坂O字_ダ,joken_class_code+uma_deokure_bin+manken_shisu_decile+uma_start_shisu_decile,joken_class_code,uma_deokure_bin,manken_shisu_decile,uma_start_shisu_decile,5,699,77.08,2.71,74.7,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+da_tekisei_code+umakigo_code+pace_shisu_juni,uma_deokure_bin,da_tekisei_code,umakigo_code,pace_shisu_juni,23,3106,78.26,9.6,74.33,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+class_code+umakigo_code,manken_shirushi,da_tekisei_code,class_code,umakigo_code,16,2752,78.4,8.3,74.33,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+joken_class_code+uma_deokure_bin+rotation_bin,pace_yoso,joken_class_code,uma_deokure_bin,rotation_bin,22,3678,77.7,8.13,74.3,False
COURSE_27_左回り急坂O字_ダ,da_tekisei_code+manken_shisu_decile+idm_decile+umakigo_code,da_tekisei_code,manken_shisu_decile,idm_decile,umakigo_code,15,1728,78.32,7.96,74.3,False
COURSE_27_左回り急坂O字_ダ,pace_yoso+uma_deokure_bin+ten_shisu_juni+umakigo_code,pace_yoso,uma_deokure_bin,ten_shisu_juni,umakigo_code,29,3972,77.85,9.77,74.29,False
COURSE_27_左回り急坂O字_ダ,kyakushitsu+da_tekisei_code+idm_decile+umakigo_code,kyakushitsu,da_tekisei_code,idm_decile,umakigo_code,31,5823,76.59,6.84,74.18,False
COURSE_27_左回り急坂O字_ダ,manken_shirushi+da_tekisei_code+uma_start_shisu_decile+umakigo_code,manken_shirushi,da_tekisei_code,uma_start_shisu_decile,umakigo_code,8,1167,80.65,9.43,74.11,False
COURSE_27_左回り急坂O字_ダ,kyakushitsu+da_tekisei_code+ten_shisu_juni+umakigo_code,kyakushitsu,da_tekisei_code,ten_shisu_juni,umakigo_code,22,3241,78.18,9.83,74.07,False
COURSE_27_左回り急坂O字_ダ,uma_deokure_bin+da_tekisei_code+rotation_bin+umakigo_code,uma_deokure_bin,da_tekisei_code,rotation_bin,umakigo_code,25,5497,76.98,7.49,74.04,False
