segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_03_芝,manken_shirushi+kyakushitsu+rotation_bin,manken_shirushi,kyakushitsu,rotation_bin,7,741,90.03,15.75,78.36,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+rotation_bin+agari_shisu_juni,kyakushitsu,rotation_bin,agari_shisu_juni,8,919,83.59,8.88,77.44,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+rotation_bin+agari_shisu_juni,uma_deokure_bin,rotation_bin,agari_shisu_juni,8,976,81.24,5.95,77.12,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu_decile+pace_shisu_juni,kyori_tekisei,uma_start_shisu_decile,pace_shisu_juni,4,459,86.6,9.92,76.87,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+gekiso_juni+rotation_bin,uma_deokure_bin,gekiso_juni,rotation_bin,11,1245,84.16,13.55,76.16,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+uma_start_shisu_decile+kyori_tekisei_2,shiba_tekisei_code,uma_start_shisu_decile,kyori_tekisei_2,5,614,84.31,10.22,75.35,False
KEIBAJO_SURFACE_03_芝,pace_yoso+gekiso_juni+kijun_ninkijun_tansho,pace_yoso,gekiso_juni,kijun_ninkijun_tansho,4,483,79.52,4.83,74.79,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+uma_deokure_bin+class_code,shiba_tekisei_code,uma_deokure_bin,class_code,23,8890,79.2,11.1,74.66,False
KEIBAJO_SURFACE_03_芝,gekiso_juni+kijun_ninkijun_tansho+omo_tekisei_code,gekiso_juni,kijun_ninkijun_tansho,omo_tekisei_code,3,363,77.49,2.52,74.64,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyakushitsu+class_code,joken_class_code,kyakushitsu,class_code,25,10302,77.83,8.25,74.6,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyakushitsu+class_code,shiba_tekisei_code,kyakushitsu,class_code,24,8968,78.32,9.31,74.6,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kijun_ninkijun_tansho+agari_shisu_juni,shiba_tekisei_code,kijun_ninkijun_tansho,agari_shisu_juni,3,349,81.48,6.13,74.55,False
KEIBAJO_SURFACE_03_芝,class_code+bataiju_zogen+rotation_bin,class_code,bataiju_zogen,rotation_bin,13,1628,82.17,15.55,73.72,False
KEIBAJO_SURFACE_03_芝,joken_class_code+bataiju_zogen+manken_shisu_decile,joken_class_code,bataiju_zogen,manken_shisu_decile,8,908,81.76,11.85,73.55,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+joken_class_code+class_code,shiba_tekisei_code,joken_class_code,class_code,14,10442,76.83,6.49,73.43,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu_decile+kyori_tekisei_2,kyori_tekisei,uma_start_shisu_decile,kyori_tekisei_2,5,809,84.98,13.19,73.41,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+uma_start_shisu_decile+ten_shisu_juni,kyakushitsu,uma_start_shisu_decile,ten_shisu_juni,16,2099,78.39,10.19,73.4,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+gekiso_juni+kijun_ninkijun_tansho,kyori_kubun,gekiso_juni,kijun_ninkijun_tansho,3,403,79.36,5.29,73.38,False
KEIBAJO_SURFACE_03_芝,pace_yoso+uma_start_shisu_decile+ichi_shisu_juni,pace_yoso,uma_start_shisu_decile,ichi_shisu_juni,21,3133,78.02,10.96,73.33,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+ten_shisu_juni+pace_shisu_juni,shiba_tekisei_code,ten_shisu_juni,pace_shisu_juni,3,434,83.45,8.95,73.33,False
KEIBAJO_SURFACE_03_芝,pace_yoso+uma_start_shisu_decile+agari_shisu_juni,pace_yoso,uma_start_shisu_decile,agari_shisu_juni,18,2390,77.44,8.95,73.3,False
KEIBAJO_SURFACE_03_芝,pace_yoso+joken_class_code+class_code,pace_yoso,joken_class_code,class_code,19,10959,75.49,4.92,73.28,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+kyakushitsu+uma_start_shisu_decile,manken_shirushi,kyakushitsu,uma_start_shisu_decile,10,1197,78.47,8.49,73.21,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+gekiso_juni+rotation_bin,kyakushitsu,gekiso_juni,rotation_bin,10,1129,78.91,9.21,73.2,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyori_tekisei+omo_tekisei_code,shiba_tekisei_code,kyori_tekisei,omo_tekisei_code,21,11023,76.94,8.77,73.19,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+class_code+omo_tekisei_code,shiba_tekisei_code,class_code,omo_tekisei_code,23,10026,76.96,9.37,73.13,False
KEIBAJO_SURFACE_03_芝,pace_yoso+uma_start_shisu_decile+ten_shisu_juni,pace_yoso,uma_start_shisu_decile,ten_shisu_juni,19,2669,78.15,11.17,73.13,False
KEIBAJO_SURFACE_03_芝,joken_class_code+rotation_bin+agari_shisu_juni,joken_class_code,rotation_bin,agari_shisu_juni,12,1357,79.96,12.16,73.08,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+shiba_tekisei_code+class_code,kyori_kubun,shiba_tekisei_code,class_code,28,10394,76.38,9.1,73.01,False
KEIBAJO_SURFACE_03_芝,pace_yoso+bataiju_zogen+uma_start_shisu_decile,pace_yoso,bataiju_zogen,uma_start_shisu_decile,25,3978,76.76,9.84,72.91,False
KEIBAJO_SURFACE_03_芝,pace_yoso+uma_start_shisu_decile+pace_shisu_juni,pace_yoso,uma_start_shisu_decile,pace_shisu_juni,21,2865,78.1,12.13,72.91,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+uma_start_shisu_decile+pace_shisu_juni,shiba_tekisei_code,uma_start_shisu_decile,pace_shisu_juni,19,2616,76.42,7.86,72.88,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+joken_class_code+kyori_tekisei,kyori_kubun,joken_class_code,kyori_tekisei,27,13042,75.4,7.27,72.66,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+joken_class_code+class_code,kyori_kubun,joken_class_code,class_code,22,11052,75.35,6.67,72.56,False
KEIBAJO_SURFACE_03_芝,pace_yoso+manken_shisu_decile+agari_shisu_juni,pace_yoso,manken_shisu_decile,agari_shisu_juni,7,884,78.6,8.15,72.56,False
KEIBAJO_SURFACE_03_芝,joken_class_code+class_code+omo_tekisei_code,joken_class_code,class_code,omo_tekisei_code,20,10886,75.57,7.24,72.4,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+joken_class_code+kyakushitsu,shiba_tekisei_code,joken_class_code,kyakushitsu,24,10952,74.86,6.28,72.35,False
KEIBAJO_SURFACE_03_芝,pace_yoso+kyori_tekisei+manken_shirushi,pace_yoso,kyori_tekisei,manken_shirushi,34,5520,75.75,10.12,72.34,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+pace_yoso+shiba_tekisei_code,kyori_kubun,pace_yoso,shiba_tekisei_code,17,11621,73.74,2.97,72.33,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+joken_class_code+omo_tekisei_code,shiba_tekisei_code,joken_class_code,omo_tekisei_code,15,10891,75.93,7.16,72.3,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+bataiju_zogen+omo_tekisei_code,kyori_tekisei,bataiju_zogen,omo_tekisei_code,39,6848,74.7,7.66,72.29,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+pace_yoso+bataiju_zogen,kyori_kubun,pace_yoso,bataiju_zogen,38,8697,75.24,9.3,72.28,False
KEIBAJO_SURFACE_03_芝,pace_yoso+shiba_tekisei_code+class_code,pace_yoso,shiba_tekisei_code,class_code,22,10200,76.15,9.32,72.25,False
KEIBAJO_SURFACE_03_芝,pace_yoso+kyori_tekisei+bataiju_zogen,pace_yoso,kyori_tekisei,bataiju_zogen,40,7008,75.13,9.38,72.23,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+shiba_tekisei_code+omo_tekisei_code,kyori_kubun,shiba_tekisei_code,omo_tekisei_code,17,11457,74.47,4.79,72.19,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+manken_shisu_decile+omo_tekisei_code,bataiju_zogen,manken_shisu_decile,omo_tekisei_code,16,1794,77.67,11.19,72.19,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+pace_yoso+kyori_tekisei,kyori_kubun,pace_yoso,kyori_tekisei,21,13189,74.59,5.68,72.16,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu_decile+ichi_shisu_juni,kyori_tekisei,uma_start_shisu_decile,ichi_shisu_juni,8,912,81.4,13.35,72.15,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyori_tekisei+bataiju_zogen,shiba_tekisei_code,kyori_tekisei,bataiju_zogen,31,7109,74.8,7.72,72.08,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+joken_class_code+uma_start_shisu_decile,shiba_tekisei_code,joken_class_code,uma_start_shisu_decile,32,9929,75.43,9.66,72.08,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+gekiso_juni+kijun_ninkijun_tansho,shiba_tekisei_code,gekiso_juni,kijun_ninkijun_tansho,5,769,79.61,8.6,72.08,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_deokure_bin+bataiju_zogen,kyori_tekisei,uma_deokure_bin,bataiju_zogen,31,4358,75.65,10.34,72.01,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+shiba_tekisei_code+kyori_tekisei,kyori_kubun,shiba_tekisei_code,kyori_tekisei,17,11080,75.73,8.01,71.92,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+gekiso_juni+rotation_bin,kyori_tekisei,gekiso_juni,rotation_bin,9,1036,78.95,10.8,71.9,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyori_tekisei+bataiju_zogen,joken_class_code,kyori_tekisei,bataiju_zogen,29,5309,74.29,6.58,71.89,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyori_tekisei+uma_start_shisu_decile,joken_class_code,kyori_tekisei,uma_start_shisu_decile,35,7897,74.99,9.41,71.87,False
KEIBAJO_SURFACE_03_芝,joken_class_code+bataiju_zogen+uma_start_shisu_decile,joken_class_code,bataiju_zogen,uma_start_shisu_decile,15,2418,76.91,9.99,71.86,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+manken_shirushi+rotation_bin,kyori_tekisei,manken_shirushi,rotation_bin,5,564,80.75,10.16,71.84,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyori_tekisei+uma_deokure_bin,shiba_tekisei_code,kyori_tekisei,uma_deokure_bin,25,10151,77.22,13.79,71.82,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyakushitsu+uma_start_shisu_decile,joken_class_code,kyakushitsu,uma_start_shisu_decile,36,8663,74.89,9.57,71.77,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+pace_yoso+joken_class_code,kyori_kubun,pace_yoso,joken_class_code,22,13621,72.55,1.9,71.75,False
