segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_03_芝,kyori_tekisei_2+kishu_shisu_decile,kyori_tekisei_2,kishu_shisu_decile,4,442,84.46,4.92,79.64,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei_2+kyusha_shisu_decile,kyori_tekisei_2,kyusha_shisu_decile,5,559,80.69,4.62,76.64,False
KEIBAJO_SURFACE_03_芝,gekiso_juni+agari_shisu_juni,gekiso_juni,agari_shisu_juni,13,1504,79.73,8.22,75.26,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+idm_decile,manken_shirushi,idm_decile,50,6643,77.43,10.54,74.5,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,16,2205,80.34,12.47,74.23,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+ichi_shisu_juni,bataiju_zogen,ichi_shisu_juni,36,4407,78.3,13.27,73.96,False
KEIBAJO_SURFACE_03_芝,ten_shisu_juni+gekiso_juni,ten_shisu_juni,gekiso_juni,16,1938,79.67,11.98,73.8,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+agari_shisu_juni,bataiju_zogen,agari_shisu_juni,35,4374,76.67,9.27,73.6,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+class_code,kyakushitsu,class_code,28,11022,76.93,9.05,73.58,False
KEIBAJO_SURFACE_03_芝,gekiso_juni+sogo_shisu_decile,gekiso_juni,sogo_shisu_decile,60,8098,76.53,12.22,73.44,False
KEIBAJO_SURFACE_03_芝,joken_class_code+class_code,joken_class_code,class_code,11,11389,75.79,4.09,73.37,False
KEIBAJO_SURFACE_03_芝,pace_yoso+class_code,pace_yoso,class_code,20,11521,75.53,5.08,73.3,False
KEIBAJO_SURFACE_03_芝,gekiso_juni+idm_decile,gekiso_juni,idm_decile,60,7975,76.04,11.0,73.26,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+omo_tekisei_code,uma_deokure_bin,omo_tekisei_code,14,12155,76.97,7.07,73.26,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+class_code,shiba_tekisei_code,class_code,16,11045,76.3,6.92,72.91,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+bataiju_zogen,manken_shirushi,bataiju_zogen,32,3939,75.94,9.04,72.81,False
KEIBAJO_SURFACE_03_芝,bataiju+uma_start_shisu_decile,bataiju,uma_start_shisu_decile,7,739,82.39,13.05,72.72,False
KEIBAJO_SURFACE_03_芝,manken_shisu_decile+ichi_shisu_juni,manken_shisu_decile,ichi_shisu_juni,49,7160,75.89,11.5,72.67,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+sogo_shisu_decile,manken_shirushi,sogo_shisu_decile,52,6937,75.73,11.54,72.6,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+kyori_tekisei_2,bataiju_zogen,kyori_tekisei_2,4,456,79.69,7.25,72.58,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+pace_yoso,kyori_kubun,pace_yoso,8,14071,72.77,0.3,72.56,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+shiba_tekisei_code,kyori_kubun,shiba_tekisei_code,8,11836,73.58,1.51,72.53,False
KEIBAJO_SURFACE_03_芝,gekiso_juni+kijun_ninkijun_tansho,gekiso_juni,kijun_ninkijun_tansho,31,4083,75.91,9.96,72.41,False
KEIBAJO_SURFACE_03_芝,class_code+omo_tekisei_code,class_code,omo_tekisei_code,22,11548,75.71,7.94,72.39,False
KEIBAJO_SURFACE_03_芝,class_code+uma_start_shisu_decile,class_code,uma_start_shisu_decile,30,9501,75.69,9.28,72.37,False
KEIBAJO_SURFACE_03_芝,ichi_shisu_juni+sogo_shisu_decile,ichi_shisu_juni,sogo_shisu_decile,58,8507,76.17,14.81,72.36,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+kyakushitsu,uma_deokure_bin,kyakushitsu,19,12190,75.54,7.16,72.32,False
KEIBAJO_SURFACE_03_芝,manken_shisu_decile+agari_shisu_juni,manken_shisu_decile,agari_shisu_juni,52,6954,75.41,11.39,72.31,False
KEIBAJO_SURFACE_03_芝,class_code+joho_shisu_decile,class_code,joho_shisu_decile,26,10292,75.53,8.54,72.25,False
KEIBAJO_SURFACE_03_芝,pace_yoso+shiba_tekisei_code,pace_yoso,shiba_tekisei_code,7,11737,74.32,2.82,72.23,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+omo_tekisei_code,kyori_tekisei,omo_tekisei_code,13,11973,76.31,7.58,72.19,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+manken_shirushi,kyori_kubun,manken_shirushi,19,8067,75.52,7.43,72.18,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+class_code,kyori_tekisei,class_code,28,10850,75.27,8.4,72.16,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+class_code,kyori_kubun,class_code,23,11649,75.01,6.98,72.15,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,15,1615,77.27,10.31,72.05,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+uma_start_shisu_decile,bataiju_zogen,uma_start_shisu_decile,44,8492,75.14,10.44,72.05,False
KEIBAJO_SURFACE_03_芝,agari_shisu_juni+sogo_shisu_decile,agari_shisu_juni,sogo_shisu_decile,63,8479,75.07,12.25,72.04,False
KEIBAJO_SURFACE_03_芝,ichi_shisu_juni+idm_decile,ichi_shisu_juni,idm_decile,53,8059,75.92,14.51,72.02,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+tenkai_kigo_code,bataiju_zogen,tenkai_kigo_code,31,9637,75.0,8.5,72.0,False
KEIBAJO_SURFACE_03_芝,pace_yoso+joken_class_code,pace_yoso,joken_class_code,10,13933,73.07,1.73,72.0,False
KEIBAJO_SURFACE_03_芝,hizume_code+gekiso_juni,hizume_code,gekiso_juni,41,6170,75.38,11.18,71.96,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+joken_class_code,kyori_kubun,joken_class_code,13,14090,72.57,1.28,71.88,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_deokure_bin,kyori_tekisei,uma_deokure_bin,18,11596,78.24,13.77,71.88,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+gekiso_juni,bataiju_zogen,gekiso_juni,31,3973,75.42,10.22,71.83,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei_2+sogo_shisu_decile,kyori_tekisei_2,sogo_shisu_decile,10,1614,75.78,6.52,71.74,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+ls_shisu_juni,shiba_tekisei_code,ls_shisu_juni,16,11312,74.78,6.22,71.73,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+joshodo_code,kyori_tekisei,joshodo_code,6,13378,74.41,3.48,71.62,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+kyusha_shisu_decile,manken_shirushi,kyusha_shisu_decile,44,6117,75.55,13.35,71.6,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+omo_tekisei_code,shiba_tekisei_code,omo_tekisei_code,8,11721,74.66,4.42,71.6,False
KEIBAJO_SURFACE_03_芝,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,21,8304,74.97,7.93,71.57,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+manken_shirushi,kyori_tekisei,manken_shirushi,32,8208,74.47,8.39,71.56,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+uma_deokure_bin,manken_shirushi,uma_deokure_bin,22,6094,74.7,7.62,71.52,False
KEIBAJO_SURFACE_03_芝,bataiju+umakigo_code,bataiju,umakigo_code,48,11706,73.74,7.93,71.5,False
KEIBAJO_SURFACE_03_芝,hizume_code+kishu_minarai_code,hizume_code,kishu_minarai_code,19,10498,76.23,10.52,71.5,False
KEIBAJO_SURFACE_03_芝,class_code+kyusha_hyoka_code,class_code,kyusha_hyoka_code,12,11115,75.72,7.52,71.46,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,39,8435,74.48,9.68,71.45,False
KEIBAJO_SURFACE_03_芝,class_code+umakigo_code,class_code,umakigo_code,13,11449,74.49,5.62,71.44,False
KEIBAJO_SURFACE_03_芝,joken_class_code+joshodo_code,joken_class_code,joshodo_code,6,13673,72.44,1.29,71.41,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+ls_shisu_juni,manken_shirushi,ls_shisu_juni,36,6915,74.94,10.87,71.39,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+idm_decile,bataiju_zogen,idm_decile,46,7958,74.43,10.55,71.38,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,8,7858,73.64,3.31,71.35,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyakushitsu,shiba_tekisei_code,kyakushitsu,12,11845,74.32,5.28,71.34,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+joshodo_code,kyakushitsu,joshodo_code,5,13672,72.77,1.63,71.34,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+uma_start_shisu_decile,uma_deokure_bin,uma_start_shisu_decile,29,11584,74.19,7.87,71.32,False
KEIBAJO_SURFACE_03_芝,ls_shisu_juni+kyori_tekisei_2,ls_shisu_juni,kyori_tekisei_2,6,1045,74.58,4.09,71.31,False
KEIBAJO_SURFACE_03_芝,joken_class_code+manken_shirushi,joken_class_code,manken_shirushi,21,7529,74.11,6.56,71.3,False
KEIBAJO_SURFACE_03_芝,hizume_code+umakigo_code,hizume_code,umakigo_code,15,11287,76.09,9.46,71.3,False
KEIBAJO_SURFACE_03_芝,hizume_code+joshodo_code,hizume_code,joshodo_code,13,11705,76.15,8.94,71.29,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+bataiju_zogen,kyori_tekisei,bataiju_zogen,38,10034,73.51,6.98,71.29,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+omo_tekisei_code,kyakushitsu,omo_tekisei_code,13,12393,75.71,8.15,71.28,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+joshodo_code,uma_deokure_bin,joshodo_code,5,12042,75.49,4.82,71.27,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+sogo_shisu_decile,bataiju_zogen,sogo_shisu_decile,48,8156,74.37,10.94,71.27,False
KEIBAJO_SURFACE_03_芝,ls_shisu_juni+bataiju_zogen,ls_shisu_juni,bataiju_zogen,41,8841,74.33,10.06,71.25,False
KEIBAJO_SURFACE_03_芝,bataiju+joshodo_code,bataiju,joshodo_code,45,10660,73.83,8.82,71.25,False
KEIBAJO_SURFACE_03_芝,uma_start_shisu_decile+tenkai_kigo_code,uma_start_shisu_decile,tenkai_kigo_code,27,11403,74.91,9.83,71.2,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+joho_shisu_decile,shiba_tekisei_code,joho_shisu_decile,17,11754,74.5,6.95,71.2,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kyori_tekisei,shiba_tekisei_code,kyori_tekisei,11,11566,75.37,7.05,71.2,False
KEIBAJO_SURFACE_03_芝,bataiju+uma_deokure_bin,bataiju,uma_deokure_bin,34,3931,74.58,10.06,71.19,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+joshodo_code,manken_shirushi,joshodo_code,16,8328,74.99,7.92,71.11,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,7983,74.04,4.26,71.09,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+kishu_minarai_code,manken_shirushi,kishu_minarai_code,8,6997,74.48,4.91,71.07,False
KEIBAJO_SURFACE_03_芝,class_code+joshodo_code,class_code,joshodo_code,11,11710,74.25,5.41,71.05,False
KEIBAJO_SURFACE_03_芝,ten_shisu_juni+manken_shisu_decile,ten_shisu_juni,manken_shisu_decile,66,7910,73.89,11.8,71.04,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+hizume_code,manken_shirushi,hizume_code,29,4458,75.05,11.05,71.03,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+gekiso_juni,manken_shirushi,gekiso_juni,33,4803,75.85,14.12,71.03,False
KEIBAJO_SURFACE_03_芝,hizume_code+kyusha_hyoka_code,hizume_code,kyusha_hyoka_code,13,10975,75.9,9.0,71.01,False
KEIBAJO_SURFACE_03_芝,pace_yoso+bataiju,pace_yoso,bataiju,64,9529,73.73,11.18,70.99,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+ten_shisu_juni,bataiju_zogen,ten_shisu_juni,36,4287,74.76,11.54,70.99,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+chokyo_shisu_decile,manken_shirushi,chokyo_shisu_decile,44,6298,74.53,12.03,70.97,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+kishu_minarai_code,kyori_tekisei,kishu_minarai_code,15,13284,74.42,6.97,70.89,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+rotation_bin,kyori_tekisei,rotation_bin,27,11487,74.94,10.78,70.87,False
KEIBAJO_SURFACE_03_芝,kyori_tekisei+ls_shisu_juni,kyori_tekisei,ls_shisu_juni,28,13377,73.81,7.95,70.87,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+manken_shisu_decile,shiba_tekisei_code,manken_shisu_decile,23,11392,74.31,8.48,70.84,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyori_tekisei,joken_class_code,kyori_tekisei,18,13596,73.98,6.84,70.82,False
KEIBAJO_SURFACE_03_芝,hizume_code+omo_tekisei_code,hizume_code,omo_tekisei_code,22,11374,75.87,12.16,70.79,False
KEIBAJO_SURFACE_03_芝,bataiju+kyusha_hyoka_code,bataiju,kyusha_hyoka_code,48,11589,73.5,9.58,70.79,False
KEIBAJO_SURFACE_03_芝,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,29,4786,74.29,9.83,70.71,False
KEIBAJO_SURFACE_03_芝,bataiju+omo_tekisei_code,bataiju,omo_tekisei_code,54,7588,73.76,11.45,70.7,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+ls_shisu_juni,uma_deokure_bin,ls_shisu_juni,24,11233,73.95,8.22,70.67,False
KEIBAJO_SURFACE_03_芝,class_code+idm_decile,class_code,idm_decile,28,10489,74.52,10.41,70.67,False
KEIBAJO_SURFACE_03_芝,bataiju+tenkai_kigo_code,bataiju,tenkai_kigo_code,34,5304,74.1,10.23,70.66,False
KEIBAJO_SURFACE_03_芝,bataiju_zogen+manken_shisu_decile,bataiju_zogen,manken_shisu_decile,46,7430,73.37,9.47,70.64,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+ten_shisu_juni,shiba_tekisei_code,ten_shisu_juni,32,10966,72.62,5.73,70.63,False
KEIBAJO_SURFACE_03_芝,class_code+ls_shisu_juni,class_code,ls_shisu_juni,29,9832,73.39,7.64,70.61,False
KEIBAJO_SURFACE_03_芝,pace_yoso+ls_shisu_juni,pace_yoso,ls_shisu_juni,20,13868,73.75,7.21,70.59,False
KEIBAJO_SURFACE_03_芝,kyakushitsu+uma_start_shisu_decile,kyakushitsu,uma_start_shisu_decile,24,11862,73.32,6.82,70.59,False
KEIBAJO_SURFACE_03_芝,uma_deokure_bin+manken_shisu_decile,uma_deokure_bin,manken_shisu_decile,38,11463,73.42,8.94,70.58,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+hizume_code,shiba_tekisei_code,hizume_code,22,10752,74.23,8.79,70.56,False
KEIBAJO_SURFACE_03_芝,shiba_tekisei_code+kishu_minarai_code,shiba_tekisei_code,kishu_minarai_code,9,11570,73.67,4.76,70.56,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+bataiju,kyori_kubun,bataiju,63,9276,73.24,10.86,70.55,False
KEIBAJO_SURFACE_03_芝,agari_shisu_juni+idm_decile,agari_shisu_juni,idm_decile,68,9004,73.93,14.37,70.52,False
KEIBAJO_SURFACE_03_芝,joken_class_code+kyakushitsu,joken_class_code,kyakushitsu,19,13933,72.71,4.96,70.48,False
KEIBAJO_SURFACE_03_芝,bataiju+class_code,bataiju,class_code,18,2191,77.08,14.29,70.48,False
KEIBAJO_SURFACE_03_芝,pace_yoso+kyori_tekisei,pace_yoso,kyori_tekisei,13,13717,73.31,5.25,70.46,False
KEIBAJO_SURFACE_03_芝,kyori_kubun+manken_shisu_decile,kyori_kubun,manken_shisu_decile,27,13662,72.68,5.9,70.45,False
