segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦U字_芝,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,13819,77.83,7.39,74.87,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,75,12695,76.8,10.11,74.51,False
COURSE_27_右回り平坦U字_芝,bataiju+idm_decile,bataiju,idm_decile,18,1891,81.12,14.75,74.31,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,24,16480,76.1,5.2,74.02,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,80,13069,76.19,10.19,73.95,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+kyori_kubun,manken_shirushi,kyori_kubun,24,16480,76.07,5.64,73.81,False
COURSE_27_右回り平坦U字_芝,bataiju+sogo_shisu_decile,bataiju,sogo_shisu_decile,13,1344,78.55,9.0,73.65,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,80,13081,75.64,10.32,73.38,False
COURSE_27_右回り平坦U字_芝,bataiju+kyakushitsu,bataiju,kyakushitsu,101,15618,75.59,11.44,73.36,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+bataiju_zogen,manken_shirushi,bataiju_zogen,54,10387,75.91,9.62,73.34,False
COURSE_27_右回り平坦U字_芝,uma_start_shisu_decile+kishu_minarai_code,uma_start_shisu_decile,kishu_minarai_code,21,21833,75.99,6.23,73.32,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,32,16364,75.44,6.2,73.29,False
COURSE_27_右回り平坦U字_芝,kyori_kubun+kyori_tekisei,kyori_kubun,kyori_tekisei,11,26830,74.59,2.27,73.25,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+keibajo_code,manken_shirushi,keibajo_code,24,16480,75.31,5.25,73.21,False
COURSE_27_右回り平坦U字_芝,kyori_kubun+pace_yoso,kyori_kubun,pace_yoso,9,27158,74.23,1.65,73.15,False
COURSE_27_右回り平坦U字_芝,ls_shisu_juni+umakigo_code,ls_shisu_juni,umakigo_code,15,26393,78.37,10.42,73.1,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,15412,75.15,2.99,73.08,False
