segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り平坦U字_芝,bataiju_zogen+manken_shisu_decile+gekiso_juni,bataiju_zogen,manken_shisu_decile,gekiso_juni,4,486,89.05,6.59,82.59,True
COURSE_27_右回り平坦U字_芝,manken_shirushi+pace_shisu_juni+ten_shisu_juni,manken_shirushi,pace_shisu_juni,ten_shisu_juni,5,684,87.85,8.09,80.75,True
COURSE_27_右回り平坦U字_芝,shiba_tekisei_code+bataiju+rotation_bin,shiba_tekisei_code,bataiju,rotation_bin,3,304,87.45,6.16,80.47,True
COURSE_27_右回り平坦U字_芝,hizume_code+pace_shisu_juni+ten_shisu_juni,hizume_code,pace_shisu_juni,ten_shisu_juni,4,627,82.78,3.49,79.36,False
COURSE_27_右回り平坦U字_芝,kijun_ninkijun_tansho+gekiso_juni+rotation_bin,kijun_ninkijun_tansho,gekiso_juni,rotation_bin,4,478,86.55,7.4,79.3,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+pace_yoso+ten_shisu_juni,manken_shirushi,pace_yoso,ten_shisu_juni,5,598,85.78,7.47,79.23,False
COURSE_27_右回り平坦U字_芝,hizume_code+pace_shisu_juni+rotation_bin,hizume_code,pace_shisu_juni,rotation_bin,6,654,90.11,13.78,79.09,False
COURSE_27_右回り平坦U字_芝,bataiju_zogen+uma_start_shisu_decile+ten_shisu_juni,bataiju_zogen,uma_start_shisu_decile,ten_shisu_juni,7,755,85.12,8.65,78.71,False
COURSE_27_右回り平坦U字_芝,kijun_ninkijun_tansho+kyakushitsu+gekiso_juni,kijun_ninkijun_tansho,kyakushitsu,gekiso_juni,14,1864,81.71,7.44,77.81,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+uma_start_shisu_decile+gekiso_juni,manken_shirushi,uma_start_shisu_decile,gekiso_juni,6,898,81.42,4.71,77.65,False
COURSE_27_右回り平坦U字_芝,kijun_ninkijun_tansho+kyakushitsu+ten_shisu_juni,kijun_ninkijun_tansho,kyakushitsu,ten_shisu_juni,9,1207,81.69,6.64,77.36,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+hizume_code+uma_start_shisu_decile,manken_shirushi,hizume_code,uma_start_shisu_decile,20,2633,81.78,10.52,77.17,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+bataiju_zogen+uma_deokure_bin,manken_shirushi,bataiju_zogen,uma_deokure_bin,19,2054,79.94,6.96,76.81,False
COURSE_27_右回り平坦U字_芝,joken_class_code+bataiju_zogen+gekiso_juni,joken_class_code,bataiju_zogen,gekiso_juni,11,1203,81.76,8.38,76.81,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+joken_class_code+pace_shisu_juni,manken_shirushi,joken_class_code,pace_shisu_juni,13,1612,82.73,10.94,76.78,False
COURSE_27_右回り平坦U字_芝,joken_class_code+ten_shisu_juni+gekiso_juni,joken_class_code,ten_shisu_juni,gekiso_juni,14,1876,81.69,10.01,76.44,False
COURSE_27_右回り平坦U字_芝,keibajo_code+ten_shisu_juni+gekiso_juni,keibajo_code,ten_shisu_juni,gekiso_juni,25,3001,80.51,10.4,76.43,False
COURSE_27_右回り平坦U字_芝,keibajo_code+bataiju_zogen+ten_shisu_juni,keibajo_code,bataiju_zogen,ten_shisu_juni,30,3517,79.9,9.95,76.34,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+kijun_ninkijun_tansho+gekiso_juni,manken_shirushi,kijun_ninkijun_tansho,gekiso_juni,8,980,82.23,8.81,76.13,False
COURSE_27_右回り平坦U字_芝,pace_shisu_juni+ten_shisu_juni+gekiso_juni,pace_shisu_juni,ten_shisu_juni,gekiso_juni,7,1053,82.73,8.99,76.07,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+hizume_code+uma_deokure_bin,manken_shirushi,hizume_code,uma_deokure_bin,42,5774,79.72,12.19,76.03,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+pace_yoso+pace_shisu_juni,manken_shirushi,pace_yoso,pace_shisu_juni,6,707,84.42,10.73,75.84,False
COURSE_27_右回り平坦U字_芝,pace_shisu_juni+kyakushitsu+gekiso_juni,pace_shisu_juni,kyakushitsu,gekiso_juni,6,688,85.21,12.19,75.45,False
COURSE_27_右回り平坦U字_芝,bataiju_zogen+uma_deokure_bin+pace_shisu_juni,bataiju_zogen,uma_deokure_bin,pace_shisu_juni,20,2340,78.76,7.74,75.37,False
COURSE_27_右回り平坦U字_芝,manken_shirushi+hizume_code+kyakushitsu,manken_shirushi,hizume_code,kyakushitsu,38,4622,78.82,10.99,75.32,False
