segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_09_芝_条件戦,kyori_kubun+omo_tekisei_code+rotation_bin+kyakushitsu,kyori_kubun,omo_tekisei_code,rotation_bin,kyakushitsu,3,364,83.1,3.27,79.4,False
KEIBAJO_SURFACE_09_芝_条件戦,pace_yoso+omo_tekisei_code+rotation_bin+kyakushitsu,pace_yoso,omo_tekisei_code,rotation_bin,kyakushitsu,6,708,83.63,5.52,79.22,False
KEIBAJO_SURFACE_09_芝_条件戦,omo_tekisei_code+rotation_bin+kyori_tekisei+kyakushitsu,omo_tekisei_code,rotation_bin,kyori_tekisei,kyakushitsu,3,352,84.82,5.08,79.07,False
KEIBAJO_SURFACE_09_芝_条件戦,omo_tekisei_code+kyori_tekisei+class_code+gekiso_juni,omo_tekisei_code,kyori_tekisei,class_code,gekiso_juni,3,322,88.57,8.86,78.54,False
KEIBAJO_SURFACE_09_芝_条件戦,hizume_code+uma_start_shisu_decile+omo_tekisei_code+manken_shisu_decile,hizume_code,uma_start_shisu_decile,omo_tekisei_code,manken_shisu_decile,3,331,79.59,1.12,78.33,False
KEIBAJO_SURFACE_09_芝_条件戦,kyori_kubun+rotation_bin+kyori_tekisei+kyakushitsu,kyori_kubun,rotation_bin,kyori_tekisei,kyakushitsu,5,653,80.56,4.95,76.22,False
KEIBAJO_SURFACE_09_芝_条件戦,pace_yoso+uma_start_shisu_decile+rotation_bin+kyakushitsu,pace_yoso,uma_start_shisu_decile,rotation_bin,kyakushitsu,3,376,85.83,9.52,75.06,False
KEIBAJO_SURFACE_09_芝_条件戦,kyori_kubun+omo_tekisei_code+kyori_tekisei+manken_shisu_decile,kyori_kubun,omo_tekisei_code,kyori_tekisei,manken_shisu_decile,10,1060,80.46,8.9,74.94,False
KEIBAJO_SURFACE_09_芝_条件戦,kyori_kubun+omo_tekisei_code+kyori_tekisei+gekiso_juni,kyori_kubun,omo_tekisei_code,kyori_tekisei,gekiso_juni,4,491,84.18,9.65,74.72,False
KEIBAJO_SURFACE_09_芝_条件戦,hizume_code+uma_start_shisu_decile+omo_tekisei_code+bataiju_zogen,hizume_code,uma_start_shisu_decile,omo_tekisei_code,bataiju_zogen,3,358,75.98,1.31,74.5,False
