factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,5627,77.29,3.45,74.89,False
kyori_kubun,距離区分,code,4,8561,74.63,0.44,74.2,False
pace_yoso,ペース予想,code,3,8561,74.81,0.56,74.18,False
hizume_code,蹄コード,code,7,5037,78.9,6.56,74.04,False
bataiju,馬体重,numeric,40,7125,74.83,9.33,71.94,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5522,75.95,5.92,71.85,False
omo_tekisei_code,重適性,code,3,5652,74.45,2.39,71.75,False
rotation_bin,ローテーションビン,code,6,5373,75.56,5.04,71.52,False
kyori_tekisei,距離適性,code,4,8458,77.08,5.8,71.39,False
ichi_shisu_juni,位置指数順位,numeric,16,8461,73.77,7.77,69.97,False
manken_shisu_decile,万券指数10分位,code,10,8400,74.5,8.67,69.13,False
bataiju_zogen,馬体重増減,numeric,11,5150,73.54,7.66,69.01,False
pace_shisu_juni,ペース指数順位,numeric,16,8439,72.39,7.06,68.93,False
kyakushitsu,脚質,code,5,8557,73.48,5.53,68.63,False
ten_shisu_juni,テン指数順位,numeric,17,8498,72.03,9.59,67.47,False
ls_shisu_juni,LS指数順位,numeric,8,8455,73.65,10.48,66.39,False
tenkai_kigo_code,展開記号,code,5,8561,74.11,8.95,66.26,False
class_code,クラスコード,code,3,5461,74.06,6.92,66.24,False
gekiso_juni,激走順位,numeric,17,8516,71.08,11.55,65.59,False
joho_shisu_decile,情報指数10分位,code,6,8561,73.93,10.93,65.18,False
agari_shisu_juni,上がり指数順位,numeric,16,8429,69.52,11.21,64.02,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8561,69.26,11.57,62.09,False
kishu_shisu_decile,騎手指数10分位,code,10,8561,70.52,13.95,61.87,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,8400,67.85,11.71,61.72,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8561,69.09,12.12,61.57,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8561,66.59,12.03,59.13,False
sogo_shisu_decile,総合指数10分位,code,8,8526,70.27,18.57,57.4,False
idm_decile,IDM指数10分位,code,7,8508,69.98,18.5,56.27,False
ninki_shisu_decile,人気指数10分位,code,10,8561,65.47,16.96,54.96,False
kishu_minarai_code,騎手見習,code,4,8487,65.71,11.48,54.46,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,14,1857,60.72,14.99,52.87,False
chokyo_shisu_decile,調教指数10分位,code,10,8561,61.46,21.14,48.36,False
kyusha_hyoka_code,厩舎評価,code,3,8542,61.36,32.65,24.41,False
