segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_ダ_長距離,kijun_ninkijun_tansho+rotation,kijun_ninkijun_tansho,rotation,3,331,87.07,4.72,81.73,True
COURSE_27_05_ダ_長距離,joken_class_code+pace_shisu_juni,joken_class_code,pace_shisu_juni,5,518,80.72,6.6,74.93,False
COURSE_27_05_ダ_長距離,uma_start_shisu+rotation,uma_start_shisu,rotation,3,526,76.35,1.54,74.61,False
COURSE_27_05_ダ_長距離,joken_class_code+gekiso_juni,joken_class_code,gekiso_juni,5,520,84.35,11.83,73.98,False
COURSE_27_05_ダ_長距離,joken_class_code+agari_shisu_juni,joken_class_code,agari_shisu_juni,4,436,75.97,2.51,73.51,False
COURSE_27_05_ダ_長距離,ten_shisu_juni+kyori_tekisei,ten_shisu_juni,kyori_tekisei,11,1623,79.18,9.66,73.47,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code,pace_yoso,joken_class_code,7,3802,74.29,1.76,72.98,False
COURSE_27_05_ダ_長距離,joken_class_code+ichi_shisu_juni,joken_class_code,ichi_shisu_juni,6,643,80.54,10.38,72.24,False
COURSE_27_05_ダ_長距離,kyakushitsu+agari_shisu_juni,kyakushitsu,agari_shisu_juni,16,1984,77.49,11.74,71.74,False
COURSE_27_05_ダ_長距離,omo_tekisei_code+ten_shisu_juni,omo_tekisei_code,ten_shisu_juni,12,1374,77.44,10.44,71.53,False
COURSE_27_05_ダ_長距離,ichi_shisu_juni+kyori_tekisei,ichi_shisu_juni,kyori_tekisei,11,1667,77.02,9.32,71.51,False
COURSE_27_05_ダ_長距離,da_tekisei_code+pace_shisu_juni,da_tekisei_code,pace_shisu_juni,12,1932,77.74,11.07,71.47,False
COURSE_27_05_ダ_長距離,da_tekisei_code+kyakushitsu,da_tekisei_code,kyakushitsu,9,3522,76.66,8.02,71.41,False
COURSE_27_05_ダ_長距離,da_tekisei_code+ten_shisu_juni,da_tekisei_code,ten_shisu_juni,12,1923,76.98,10.17,71.22,False
COURSE_27_05_ダ_長距離,da_tekisei_code+class_code,da_tekisei_code,class_code,8,2994,77.24,9.07,70.95,False
COURSE_27_05_ダ_長距離,pace_shisu_juni+kyori_tekisei,pace_shisu_juni,kyori_tekisei,11,1636,76.96,10.64,70.67,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code,joken_class_code,da_tekisei_code,7,3386,75.43,6.9,70.32,False
COURSE_27_05_ダ_長距離,da_tekisei_code+hizume_code,da_tekisei_code,hizume_code,12,2700,76.25,11.02,70.02,False
COURSE_27_05_ダ_長距離,kyakushitsu+tenkai_kigo_code,kyakushitsu,tenkai_kigo_code,10,3767,76.65,10.79,69.96,False
COURSE_27_05_ダ_長距離,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,15,1682,77.29,14.9,69.75,False
COURSE_27_05_ダ_長距離,pace_yoso+ichi_shisu_juni,pace_yoso,ichi_shisu_juni,14,2700,73.09,6.38,69.74,False
COURSE_27_05_ダ_長距離,da_tekisei_code+ichi_shisu_juni,da_tekisei_code,ichi_shisu_juni,12,1951,75.67,10.52,69.71,False
COURSE_27_05_ダ_長距離,ichi_shisu_juni+kyakushitsu,ichi_shisu_juni,kyakushitsu,20,2691,74.52,11.01,69.7,False
COURSE_27_05_ダ_長距離,kyakushitsu+kyori_tekisei,kyakushitsu,kyori_tekisei,12,3620,75.03,9.56,69.62,False
COURSE_27_05_ダ_長距離,hizume_code+omo_tekisei_code,hizume_code,omo_tekisei_code,16,3178,75.26,11.52,69.61,False
COURSE_27_05_ダ_長距離,da_tekisei_code+manken_shirushi,da_tekisei_code,manken_shirushi,8,1510,76.65,10.23,69.56,False
COURSE_27_05_ダ_長距離,joken_class_code+kyakushitsu,joken_class_code,kyakushitsu,14,3654,73.92,8.51,69.46,False
COURSE_27_05_ダ_長距離,pace_shisu_juni+omo_tekisei_code,pace_shisu_juni,omo_tekisei_code,13,1511,75.18,10.57,69.44,False
COURSE_27_05_ダ_長距離,kyori_tekisei+tenkai_kigo_code,kyori_tekisei,tenkai_kigo_code,9,3274,75.49,9.34,69.38,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code,da_tekisei_code,omo_tekisei_code,7,3609,75.35,8.09,69.36,False
