segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+tenkai_kigo_code+agari_shisu_juni,pace_yoso,omo_tekisei_code,tenkai_kigo_code,agari_shisu_juni,4,461,91.7,12.64,79.31,False
COURSE_27_05_ダ_長距離,da_tekisei_code+kyori_tekisei+tenkai_kigo_code+agari_shisu_juni,da_tekisei_code,kyori_tekisei,tenkai_kigo_code,agari_shisu_juni,5,620,86.79,8.63,79.23,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+kyori_tekisei+agari_shisu_juni,pace_yoso,da_tekisei_code,kyori_tekisei,agari_shisu_juni,5,543,89.05,12.06,78.48,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+tenkai_kigo_code+agari_shisu_juni,da_tekisei_code,omo_tekisei_code,tenkai_kigo_code,agari_shisu_juni,3,321,93.57,14.28,77.41,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+hizume_code+kyori_tekisei,pace_yoso,da_tekisei_code,hizume_code,kyori_tekisei,4,811,78.32,2.81,75.57,False
COURSE_27_05_ダ_長距離,pace_yoso+hizume_code+omo_tekisei_code+kyori_tekisei,pace_yoso,hizume_code,omo_tekisei_code,kyori_tekisei,4,744,80.19,4.85,75.43,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+uma_start_shisu+kyori_tekisei,pace_yoso,da_tekisei_code,uma_start_shisu,kyori_tekisei,4,672,80.77,5.7,75.18,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,pace_yoso,da_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,8,892,82.45,12.71,73.64,False
COURSE_27_05_ダ_長距離,da_tekisei_code+hizume_code+omo_tekisei_code+class_code,da_tekisei_code,hizume_code,omo_tekisei_code,class_code,4,445,79.14,6.32,72.95,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+hizume_code+omo_tekisei_code,joken_class_code,da_tekisei_code,hizume_code,omo_tekisei_code,4,512,80.1,7.3,72.95,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ten_shisu_juni+kyori_tekisei,pace_yoso,da_tekisei_code,ten_shisu_juni,kyori_tekisei,5,537,84.17,12.96,72.81,False
COURSE_27_05_ダ_長距離,pace_yoso+kyakushitsu+class_code+kyori_tekisei,pace_yoso,kyakushitsu,class_code,kyori_tekisei,7,1090,80.38,10.7,72.45,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+omo_tekisei_code+kyori_tekisei,joken_class_code,da_tekisei_code,omo_tekisei_code,kyori_tekisei,9,1893,77.59,7.92,72.42,False
COURSE_27_05_ダ_長距離,da_tekisei_code+hizume_code+omo_tekisei_code+kyori_tekisei,da_tekisei_code,hizume_code,omo_tekisei_code,kyori_tekisei,3,574,79.69,6.8,72.0,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code+da_tekisei_code+kyori_tekisei,pace_yoso,joken_class_code,da_tekisei_code,kyori_tekisei,7,2046,77.76,8.08,71.78,False
COURSE_27_05_ダ_長距離,pace_yoso+kyori_tekisei+tenkai_kigo_code+agari_shisu_juni,pace_yoso,kyori_tekisei,tenkai_kigo_code,agari_shisu_juni,6,756,80.79,11.99,71.19,False
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+class_code+kyori_tekisei,pace_yoso,omo_tekisei_code,class_code,kyori_tekisei,9,1495,76.98,9.82,70.56,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+manken_shirushi+kyori_tekisei,pace_yoso,da_tekisei_code,manken_shirushi,kyori_tekisei,5,544,82.61,13.93,70.4,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ichi_shisu_juni+kyori_tekisei,pace_yoso,da_tekisei_code,ichi_shisu_juni,kyori_tekisei,6,677,78.04,9.85,70.15,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ls_shisu_juni+kyori_tekisei,pace_yoso,da_tekisei_code,ls_shisu_juni,kyori_tekisei,8,1360,75.86,8.47,69.99,False
COURSE_27_05_ダ_長距離,joken_class_code+hizume_code+omo_tekisei_code+class_code,joken_class_code,hizume_code,omo_tekisei_code,class_code,4,501,76.62,7.02,69.74,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code+kyakushitsu+kyori_tekisei,pace_yoso,joken_class_code,kyakushitsu,kyori_tekisei,9,1517,76.56,10.54,69.67,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code+da_tekisei_code+uma_deokure_ritsu,pace_yoso,joken_class_code,da_tekisei_code,uma_deokure_ritsu,3,410,77.38,6.83,69.66,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+class_code+kyori_tekisei,joken_class_code,da_tekisei_code,class_code,kyori_tekisei,5,1864,76.09,7.45,69.56,False
COURSE_27_05_ダ_長距離,kyakushitsu+omo_tekisei_code+class_code+kyori_tekisei,kyakushitsu,omo_tekisei_code,class_code,kyori_tekisei,5,680,76.55,8.58,69.03,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+class_code+kyori_tekisei,da_tekisei_code,omo_tekisei_code,class_code,kyori_tekisei,7,1515,75.66,9.04,68.97,False
COURSE_27_05_ダ_長距離,pace_yoso+hizume_code+omo_tekisei_code+class_code,pace_yoso,hizume_code,omo_tekisei_code,class_code,3,342,77.7,7.86,68.8,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+kyakushitsu+ls_shisu_juni,pace_yoso,da_tekisei_code,kyakushitsu,ls_shisu_juni,7,922,76.98,11.11,68.75,False
COURSE_27_05_ダ_長距離,joken_class_code+kyakushitsu+class_code+kyori_tekisei,joken_class_code,kyakushitsu,class_code,kyori_tekisei,7,1364,76.69,10.82,68.68,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code+hizume_code+omo_tekisei_code,pace_yoso,joken_class_code,hizume_code,omo_tekisei_code,3,410,78.45,8.7,68.6,False
COURSE_27_05_ダ_長距離,pace_yoso+kyakushitsu+kyori_tekisei+tenkai_kigo_code,pace_yoso,kyakushitsu,kyori_tekisei,tenkai_kigo_code,7,1575,76.38,10.52,68.59,False
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+ls_shisu_juni+kyori_tekisei,pace_yoso,omo_tekisei_code,ls_shisu_juni,kyori_tekisei,5,765,76.83,9.52,68.48,False
COURSE_27_05_ダ_長距離,pace_yoso+joken_class_code+omo_tekisei_code+kyori_tekisei,pace_yoso,joken_class_code,omo_tekisei_code,kyori_tekisei,11,2046,74.52,10.32,68.42,False
COURSE_27_05_ダ_長距離,joken_class_code+omo_tekisei_code+class_code+kyori_tekisei,joken_class_code,omo_tekisei_code,class_code,kyori_tekisei,10,1944,74.77,10.37,68.34,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ls_shisu_juni+class_code,pace_yoso,da_tekisei_code,ls_shisu_juni,class_code,6,853,72.57,5.51,68.16,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+class_code+kyori_tekisei,pace_yoso,da_tekisei_code,class_code,kyori_tekisei,6,1719,75.76,9.59,68.08,False
COURSE_27_05_ダ_長距離,da_tekisei_code+kyakushitsu+class_code+kyori_tekisei,da_tekisei_code,kyakushitsu,class_code,kyori_tekisei,7,1294,77.55,13.03,67.9,False
