segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_ダ_長距離,da_tekisei_code+kyori_tekisei+agari_shisu_juni,da_tekisei_code,kyori_tekisei,agari_shisu_juni,8,972,86.15,9.53,79.54,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+agari_shisu_juni,da_tekisei_code,omo_tekisei_code,agari_shisu_juni,3,323,93.73,13.99,77.9,False
COURSE_27_05_ダ_長距離,pace_yoso+class_code+rotation,pace_yoso,class_code,rotation,4,701,82.58,6.11,76.59,False
COURSE_27_05_ダ_長距離,pace_yoso+ten_shisu_juni+kyori_tekisei,pace_yoso,ten_shisu_juni,kyori_tekisei,11,1344,81.57,9.98,75.67,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+rotation,da_tekisei_code,omo_tekisei_code,rotation,8,1297,78.31,6.05,74.11,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ichi_shisu_juni,pace_yoso,da_tekisei_code,ichi_shisu_juni,11,1558,77.91,7.06,73.73,False
COURSE_27_05_ダ_長距離,pace_yoso+ichi_shisu_juni+kyori_tekisei,pace_yoso,ichi_shisu_juni,kyori_tekisei,10,1274,79.47,9.98,73.28,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+gekiso_juni,da_tekisei_code,omo_tekisei_code,gekiso_juni,4,463,78.96,6.3,72.79,False
COURSE_27_05_ダ_長距離,pace_yoso+kyori_tekisei+agari_shisu_juni,pace_yoso,kyori_tekisei,agari_shisu_juni,10,1261,79.97,11.73,72.7,False
COURSE_27_05_ダ_長距離,pace_yoso+uma_start_shisu+kyori_tekisei,pace_yoso,uma_start_shisu,kyori_tekisei,7,1235,79.79,9.64,72.65,False
COURSE_27_05_ダ_長距離,joken_class_code+tenkai_kigo_code+agari_shisu_juni,joken_class_code,tenkai_kigo_code,agari_shisu_juni,3,331,75.99,3.07,72.51,False
COURSE_27_05_ダ_長距離,da_tekisei_code+manken_shirushi+omo_tekisei_code,da_tekisei_code,manken_shirushi,omo_tekisei_code,4,425,82.72,11.11,71.82,False
COURSE_27_05_ダ_長距離,da_tekisei_code+manken_shirushi+kyori_tekisei,da_tekisei_code,manken_shirushi,kyori_tekisei,8,971,80.32,12.69,71.52,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+class_code,joken_class_code,da_tekisei_code,class_code,8,2957,77.73,8.96,71.52,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+ten_shisu_juni,pace_yoso,da_tekisei_code,ten_shisu_juni,12,1634,77.48,11.1,71.2,False
COURSE_27_05_ダ_長距離,da_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,da_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,8,1071,79.76,12.37,71.19,False
COURSE_27_05_ダ_長距離,kyakushitsu+pace_shisu_juni+tenkai_kigo_code,kyakushitsu,pace_shisu_juni,tenkai_kigo_code,4,448,76.62,5.61,71.12,False
COURSE_27_05_ダ_長距離,pace_yoso+pace_shisu_juni+kyori_tekisei,pace_yoso,pace_shisu_juni,kyori_tekisei,10,1245,80.16,14.66,71.07,False
COURSE_27_05_ダ_長距離,pace_yoso+gekiso_juni+kyori_tekisei,pace_yoso,gekiso_juni,kyori_tekisei,10,1274,78.06,11.29,71.06,False
COURSE_27_05_ダ_長距離,da_tekisei_code+ichi_shisu_juni+omo_tekisei_code,da_tekisei_code,ichi_shisu_juni,omo_tekisei_code,3,326,82.05,9.84,70.92,False
COURSE_27_05_ダ_長距離,hizume_code+omo_tekisei_code+kyori_tekisei,hizume_code,omo_tekisei_code,kyori_tekisei,5,970,78.23,8.39,70.87,False
COURSE_27_05_ダ_長距離,hizume_code+omo_tekisei_code+class_code,hizume_code,omo_tekisei_code,class_code,4,503,76.91,6.27,70.77,False
COURSE_27_05_ダ_長距離,joken_class_code+omo_tekisei_code+rotation,joken_class_code,omo_tekisei_code,rotation,4,674,77.53,7.14,70.53,False
COURSE_27_05_ダ_長距離,pace_yoso+manken_shirushi+kyori_tekisei,pace_yoso,manken_shirushi,kyori_tekisei,8,1021,79.88,13.73,70.37,False
COURSE_27_05_ダ_長距離,joken_class_code+kyakushitsu+kyori_tekisei,joken_class_code,kyakushitsu,kyori_tekisei,11,2087,75.87,9.43,70.3,False
COURSE_27_05_ダ_長距離,pace_yoso+manken_shirushi+omo_tekisei_code,pace_yoso,manken_shirushi,omo_tekisei_code,6,708,81.36,13.96,70.19,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+kyakushitsu,joken_class_code,da_tekisei_code,kyakushitsu,11,2512,76.67,11.05,70.14,False
COURSE_27_05_ダ_長距離,da_tekisei_code+ten_shisu_juni+kyori_tekisei,da_tekisei_code,ten_shisu_juni,kyori_tekisei,7,853,79.9,13.21,70.11,False
COURSE_27_05_ダ_長距離,kyakushitsu+tenkai_kigo_code+agari_shisu_juni,kyakushitsu,tenkai_kigo_code,agari_shisu_juni,13,1592,77.21,13.36,69.94,False
COURSE_27_05_ダ_長距離,omo_tekisei_code+class_code+rotation,omo_tekisei_code,class_code,rotation,4,548,77.8,8.07,69.89,False
COURSE_27_05_ダ_長距離,omo_tekisei_code+kyori_tekisei+rotation,omo_tekisei_code,kyori_tekisei,rotation,7,1007,76.33,8.88,69.75,False
COURSE_27_05_ダ_長距離,kyakushitsu+kyori_tekisei+tenkai_kigo_code,kyakushitsu,kyori_tekisei,tenkai_kigo_code,10,2376,76.31,10.81,69.61,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+pace_shisu_juni,pace_yoso,da_tekisei_code,pace_shisu_juni,11,1538,77.25,13.11,69.5,False
COURSE_27_05_ダ_長距離,da_tekisei_code+class_code+kyori_tekisei,da_tekisei_code,class_code,kyori_tekisei,5,1887,75.84,7.26,69.48,False
COURSE_27_05_ダ_長距離,omo_tekisei_code+tenkai_kigo_code+agari_shisu_juni,omo_tekisei_code,tenkai_kigo_code,agari_shisu_juni,8,957,80.85,16.41,69.48,False
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+rotation,pace_yoso,omo_tekisei_code,rotation,10,1593,76.17,10.91,69.41,False
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+gekiso_juni,pace_yoso,omo_tekisei_code,gekiso_juni,7,832,76.36,9.46,69.35,False
COURSE_27_05_ダ_長距離,da_tekisei_code+omo_tekisei_code+tenkai_kigo_code,da_tekisei_code,omo_tekisei_code,tenkai_kigo_code,9,2619,77.21,12.13,69.29,False
COURSE_27_05_ダ_長距離,pace_yoso+hizume_code+kyori_tekisei,pace_yoso,hizume_code,kyori_tekisei,11,1842,75.43,10.53,69.2,False
COURSE_27_05_ダ_長距離,pace_yoso+kyori_tekisei+kijun_ninkijun_tansho,pace_yoso,kyori_tekisei,kijun_ninkijun_tansho,10,1387,76.75,12.26,69.14,False
COURSE_27_05_ダ_長距離,joken_class_code+da_tekisei_code+kyori_tekisei,joken_class_code,da_tekisei_code,kyori_tekisei,9,2618,74.81,8.88,69.01,False
COURSE_27_05_ダ_長距離,da_tekisei_code+tenkai_kigo_code+rotation,da_tekisei_code,tenkai_kigo_code,rotation,8,1445,74.79,8.42,68.95,False
COURSE_27_05_ダ_長距離,da_tekisei_code+hizume_code+kyakushitsu,da_tekisei_code,hizume_code,kyakushitsu,6,894,72.9,4.93,68.95,False
COURSE_27_05_ダ_長距離,kyakushitsu+class_code+kyori_tekisei,kyakushitsu,class_code,kyori_tekisei,7,1380,76.45,10.22,68.88,False
COURSE_27_05_ダ_長距離,pace_yoso+omo_tekisei_code+agari_shisu_juni,pace_yoso,omo_tekisei_code,agari_shisu_juni,6,690,82.7,17.28,68.87,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+agari_shisu_juni,pace_yoso,da_tekisei_code,agari_shisu_juni,11,1558,76.99,13.9,68.78,False
COURSE_27_05_ダ_長距離,da_tekisei_code+kyori_tekisei+tenkai_kigo_code,da_tekisei_code,kyori_tekisei,tenkai_kigo_code,10,2693,75.84,11.83,68.51,False
COURSE_27_05_ダ_長距離,pace_yoso+da_tekisei_code+tenkai_kigo_code,pace_yoso,da_tekisei_code,tenkai_kigo_code,9,2978,75.92,11.56,68.37,False
