factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,3663,73.72,0.23,73.47,False
shiba_tekisei_code,芝適性,code,3,3594,74.55,1.59,72.75,False
uma_deokure_bin,馬出遅率ビン,code,5,3662,76.07,4.75,71.91,False
omo_tekisei_code,重適性,code,3,3661,73.2,1.59,71.4,False
manken_shirushi,万券印,code,8,2460,74.91,5.17,71.33,False
manken_shisu_decile,万券指数10分位,code,7,3415,74.06,4.19,70.96,False
rotation_bin,ローテーションビン,code,7,3621,75.72,7.47,70.19,False
pace_shisu_juni,ペース指数順位,numeric,12,3420,72.92,6.74,69.11,False
ls_shisu_juni,LS指数順位,numeric,7,3535,75.45,8.65,69.04,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,3658,76.38,10.62,69.02,False
kyori_tekisei,距離適性,code,4,3547,72.4,3.83,68.64,False
bataiju,馬体重,numeric,11,1167,73.8,9.07,68.44,False
hizume_code,蹄コード,code,9,3452,72.22,6.09,68.25,False
ichi_shisu_juni,位置指数順位,numeric,12,3420,73.05,8.74,68.1,False
ten_shisu_juni,テン指数順位,numeric,12,3391,72.6,8.41,67.84,False
kyori_tekisei_2,距離適性2,code,3,1328,74.61,6.11,67.7,False
bataiju_zogen,馬体重増減,numeric,10,3302,72.53,7.94,67.61,False
gekiso_juni,激走順位,numeric,12,3467,71.57,7.12,67.54,False
agari_shisu_juni,上がり指数順位,numeric,12,3433,72.69,9.45,67.35,False
tenkai_kigo_code,展開記号,code,5,3663,73.78,7.87,66.89,False
kyakushitsu,脚質,code,4,3663,75.08,9.13,66.13,False
joho_shisu_decile,情報指数10分位,code,6,3663,71.71,9.76,63.9,False
class_code,クラスコード,code,4,3545,75.56,13.23,62.59,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,3462,70.03,13.91,61.81,False
kyusha_shisu_decile,厩舎指数10分位,code,10,3663,66.66,12.81,58.72,False
sogo_shisu_decile,総合指数10分位,code,4,3565,69.0,10.63,58.58,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,3617,64.62,12.82,56.24,False
idm_decile,IDM指数10分位,code,4,3598,68.21,12.23,56.22,False
ninki_shisu_decile,人気指数10分位,code,8,3533,65.54,13.59,56.13,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,3621,64.62,13.83,55.58,False
kishu_shisu_decile,騎手指数10分位,code,9,3611,64.7,14.32,55.35,False
chokyo_shisu_decile,調教指数10分位,code,10,3663,60.66,20.13,48.18,False
