factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,4022,74.38,0.37,73.97,False
uma_deokure_bin,馬出遅率ビン,code,4,3765,76.5,3.28,73.28,False
omo_tekisei_code,重適性,code,3,3750,76.81,4.02,72.26,False
manken_shirushi,万券印,code,8,2529,75.52,7.89,70.05,False
rotation_bin,ローテーションビン,code,7,3706,74.3,6.21,69.7,False
kyori_tekisei,距離適性,code,4,3936,73.74,4.19,69.63,False
pace_shisu_juni,ペース指数順位,numeric,14,3861,73.03,7.31,69.2,False
gekiso_juni,激走順位,numeric,15,3950,72.47,7.0,68.93,False
manken_shisu_decile,万券指数10分位,code,10,4006,72.63,6.81,68.41,False
bataiju_zogen,馬体重増減,numeric,11,3384,73.6,9.43,68.03,False
bataiju,馬体重,numeric,12,1323,76.36,15.42,67.64,False
tenkai_kigo_code,展開記号,code,5,4022,74.48,7.81,67.63,False
kyusha_shisu_decile,厩舎指数10分位,code,10,4022,72.13,7.35,67.57,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,3800,73.88,9.43,67.34,False
ten_shisu_juni,テン指数順位,numeric,15,3930,71.86,8.99,67.31,False
ichi_shisu_juni,位置指数順位,numeric,14,3899,72.38,10.11,67.09,False
hizume_code,蹄コード,code,8,3534,72.87,9.32,66.41,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,3850,72.68,11.84,66.24,False
joho_shisu_decile,情報指数10分位,code,6,4022,72.91,9.39,65.39,False
agari_shisu_juni,上がり指数順位,numeric,14,3843,71.13,11.38,65.17,False
kyakushitsu,脚質,code,5,4022,70.8,7.72,64.03,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,3941,68.93,10.41,62.13,False
kishu_minarai_code,騎手見習,code,5,3957,77.05,17.38,61.82,False
class_code,クラスコード,code,3,3724,74.97,11.63,61.81,False
kishu_shisu_decile,騎手指数10分位,code,10,4022,67.16,11.42,60.08,False
ls_shisu_juni,LS指数順位,numeric,8,3990,70.42,15.08,59.97,False
chokyo_shisu_decile,調教指数10分位,code,10,4011,67.27,11.96,59.86,False
idm_decile,IDM指数10分位,code,6,3942,70.96,14.22,59.58,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,3959,67.29,12.01,59.44,False
sogo_shisu_decile,総合指数10分位,code,7,3953,71.29,17.29,58.48,False
ninki_shisu_decile,人気指数10分位,code,10,4022,65.27,21.26,52.09,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,8,931,59.13,17.76,46.83,False
