factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
joken_class_code,条件クラス,code,3,2874,73.55,0.96,72.47,False
kishu_minarai_code,騎手見習,code,3,879,78.7,5.62,72.35,False
omo_tekisei_code,重適性,code,3,2837,74.95,2.93,71.63,False
uma_deokure_ritsu,馬出遅率,numeric,5,1579,79.29,10.04,70.49,False
pace_yoso,ペース予想,code,3,2967,73.21,2.9,69.93,False
ls_shisu_juni,LS指数順位,numeric,5,2688,78.89,10.53,69.66,False
rotation,ローテーション,numeric,11,2245,74.58,11.32,67.89,False
ichi_shisu_juni,位置指数順位,numeric,14,2967,72.06,8.11,67.81,False
kyori_tekisei,距離適性,code,3,2843,72.11,4.02,67.56,False
uma_start_shisu,馬スタート指数,numeric,9,2260,75.21,12.68,66.92,False
manken_shisu,万券指数,numeric,3,319,79.76,11.63,66.6,False
hizume_code,蹄コード,code,7,2555,73.52,9.97,66.14,False
gekiso_juni,激走順位,numeric,14,2967,71.32,10.58,65.77,False
agari_shisu_juni,上がり指数順位,numeric,14,2967,71.26,12.81,64.55,False
pace_shisu_juni,ペース指数順位,numeric,14,2967,70.39,12.61,63.78,False
manken_shirushi,万券印,code,8,1900,73.67,14.27,63.78,False
class_code,クラスコード,code,6,2628,73.12,11.68,63.77,False
tenkai_kigo_code,展開記号,code,5,2967,71.83,10.1,62.98,False
ten_shisu_juni,テン指数順位,numeric,14,2967,69.31,16.06,60.9,False
umakigo_code,馬記号,code,3,2960,75.67,13.25,60.68,False
nyukyu_nannichimae,入厩何日前,numeric,5,595,72.41,15.64,58.7,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,2909,67.42,18.44,57.4,False
kishu_shisu,騎手指数,numeric,9,1974,68.85,18.63,56.67,False
kyakushitsu,脚質,code,4,2869,69.26,13.62,55.91,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,5,716,65.79,11.42,55.77,False
kyusha_shisu,厩舎指数,numeric,4,501,61.33,11.7,49.86,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,7,1164,65.16,20.65,49.86,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,4,425,65.67,17.16,48.85,False
