factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,28213,74.04,0.13,73.88,False
pace_yoso,ペース予想,code,3,28213,74.3,0.43,73.8,False
kyori_tekisei_2,距離適性2,code,3,5513,75.9,2.22,73.39,False
uma_deokure_bin,馬出遅率ビン,code,5,25750,75.27,2.75,72.86,False
joken_class_code,条件クラス,code,5,28213,73.52,0.84,72.79,False
manken_shirushi,万券印,code,8,17459,76.38,5.18,72.79,False
da_tekisei_code,ダ適性,code,3,22899,75.16,2.43,72.41,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,25638,74.44,3.91,71.73,False
bataiju,馬体重,numeric,57,26897,73.57,7.38,71.66,False
joshodo_code,上昇度,code,3,27943,73.38,1.56,71.61,False
bataiju_zogen,馬体重増減,numeric,17,25085,73.21,4.67,70.99,False
hizume_code,蹄コード,code,17,25490,74.19,6.76,70.98,False
ichi_shisu_juni,位置指数順位,numeric,16,28213,72.5,4.11,70.49,False
kishu_minarai_code,騎手見習,code,4,28126,74.25,4.25,70.09,False
manken_shisu_decile,万券指数10分位,code,10,27651,72.96,4.72,70.04,False
rotation_bin,ローテーションビン,code,8,25783,73.31,5.14,69.74,False
kyakushitsu,脚質,code,5,28210,73.78,4.81,69.56,False
omo_tekisei_code,重適性,code,4,25893,72.69,3.21,69.55,False
ten_shisu_juni,テン指数順位,numeric,16,28213,72.1,6.06,69.13,False
pace_shisu_juni,ペース指数順位,numeric,16,28213,71.91,5.87,69.03,False
ls_shisu_juni,LS指数順位,numeric,8,28127,73.57,7.02,68.7,False
umakigo_code,馬記号,code,3,28148,75.55,6.07,68.68,False
idm_decile,IDM指数10分位,code,10,28213,72.06,6.7,67.91,False
gekiso_juni,激走順位,numeric,16,28213,71.05,7.24,67.5,False
agari_shisu_juni,上がり指数順位,numeric,16,28213,70.95,7.59,67.23,False
tenkai_kigo_code,展開記号,code,5,28213,75.41,9.67,66.93,False
sogo_shisu_decile,総合指数10分位,code,10,28213,71.43,7.56,66.75,False
shiba_tekisei_code,芝適性,code,3,14872,69.55,2.66,66.54,False
kyusha_hyoka_code,厩舎評価,code,4,28213,78.7,13.3,65.67,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,28213,74.71,19.96,64.93,False
class_code,クラスコード,code,14,25252,71.13,11.97,64.86,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,57,14920,67.99,13.0,64.61,False
joho_shisu_decile,情報指数10分位,code,6,28213,72.38,10.16,64.25,False
kyori_tekisei,距離適性,code,6,27489,71.8,9.52,64.18,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,28213,70.52,10.73,63.87,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,28213,70.6,10.97,63.8,False
kishu_shisu_decile,騎手指数10分位,code,10,28213,69.7,12.59,61.89,False
kyusha_shisu_decile,厩舎指数10分位,code,10,28213,67.62,10.6,61.05,False
chokyo_shisu_decile,調教指数10分位,code,10,28213,67.21,10.5,60.7,False
blinker,ブリンカー,code,3,4023,68.16,8.3,58.77,False
ninki_shisu_decile,人気指数10分位,code,10,28213,65.72,12.61,57.91,False
kyuyo_riyu_bunrui_code,休養理由,code,4,6295,66.04,12.63,53.66,False
