factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
uma_deokure_bin,馬出遅率ビン,code,4,10025,81.05,6.53,74.65,False
kyori_kubun,距離区分,code,3,12368,74.58,0.21,74.34,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,10052,77.09,4.57,73.92,False
pace_yoso,ペース予想,code,3,12368,74.47,0.6,73.78,False
omo_tekisei_code,重適性,code,4,10006,77.71,4.12,73.67,False
manken_shirushi,万券印,code,8,8148,78.29,7.43,73.14,False
bataiju_zogen,馬体重増減,numeric,13,9586,75.88,5.37,72.96,False
bataiju,馬体重,numeric,46,10978,75.05,8.51,72.59,False
rotation_bin,ローテーションビン,code,8,10062,74.38,3.29,72.1,False
kyakushitsu,脚質,code,5,12365,74.24,3.82,70.89,False
kyori_tekisei,距離適性,code,4,12136,74.98,6.17,68.93,False
ichi_shisu_juni,位置指数順位,numeric,16,12368,72.98,8.39,68.87,False
joshodo_code,上昇度,code,3,12116,72.63,3.44,68.73,False
hizume_code,蹄コード,code,10,9462,75.84,12.02,68.39,False
ls_shisu_juni,LS指数順位,numeric,9,12347,72.52,9.73,66.16,False
pace_shisu_juni,ペース指数順位,numeric,16,12368,70.65,9.32,66.09,False
ten_shisu_juni,テン指数順位,numeric,16,12368,70.5,9.79,65.7,False
tenkai_kigo_code,展開記号,code,5,12368,75.34,11.0,65.7,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,12285,72.7,14.38,65.42,False
sogo_shisu_decile,総合指数10分位,code,8,12337,76.79,16.54,65.33,False
manken_shisu_decile,万券指数10分位,code,10,12113,71.99,11.02,65.16,False
gekiso_juni,激走順位,numeric,16,12368,69.7,10.79,64.42,False
joho_shisu_decile,情報指数10分位,code,6,12368,73.04,10.94,64.28,False
idm_decile,IDM指数10分位,code,7,12341,77.23,17.62,64.18,False
kishu_shisu_decile,騎手指数10分位,code,10,12368,69.59,9.29,63.83,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,12368,69.91,9.98,63.72,False
class_code,クラスコード,code,3,9979,75.96,11.02,63.5,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,12368,69.03,9.98,62.84,False
agari_shisu_juni,上がり指数順位,numeric,16,12368,67.95,12.1,62.02,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,23,4939,67.27,13.3,61.84,False
kishu_minarai_code,騎手見習,code,5,12345,68.34,7.95,61.37,False
kyusha_shisu_decile,厩舎指数10分位,code,10,12368,68.02,11.04,61.17,False
kyusha_hyoka_code,厩舎評価,code,3,12361,75.53,12.96,60.86,False
chokyo_shisu_decile,調教指数10分位,code,10,12368,67.86,12.19,60.31,False
ninki_shisu_decile,人気指数10分位,code,10,12368,65.47,13.3,57.22,False
