factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_tekisei_2,距離適性2,code,3,4771,76.24,0.44,75.74,False
pace_yoso,ペース予想,code,3,24227,74.46,0.5,73.89,False
kyori_kubun,距離区分,code,3,24227,74.2,0.46,73.68,False
joken_class_code,条件クラス,code,5,24227,74.07,0.46,73.67,False
omo_tekisei_code,重適性,code,4,20534,75.08,1.9,73.22,False
manken_shirushi,万券印,code,8,16114,75.62,3.74,73.03,False
kyori_tekisei,距離適性,code,6,23835,74.75,3.39,72.04,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,20177,74.8,4.45,71.71,False
hizume_code,蹄コード,code,13,19750,75.52,8.07,71.13,False
bataiju,馬体重,numeric,57,23109,73.05,7.79,71.03,False
bataiju_zogen,馬体重増減,numeric,17,19817,73.36,6.06,70.48,False
manken_shisu_decile,万券指数10分位,code,10,23748,72.99,4.1,70.45,False
uma_deokure_bin,馬出遅率ビン,code,5,20213,73.78,3.87,70.39,False
kyakushitsu,脚質,code,5,24226,74.11,4.8,69.9,False
kishu_minarai_code,騎手見習,code,4,24157,72.87,3.22,69.71,False
shiba_tekisei_code,芝適性,code,3,19822,73.75,3.63,69.65,False
ls_shisu_juni,LS指数順位,numeric,9,24214,74.78,8.19,69.43,False
ten_shisu_juni,テン指数順位,numeric,18,24227,71.56,6.55,68.54,False
class_code,クラスコード,code,17,20109,72.99,9.74,68.36,False
ichi_shisu_juni,位置指数順位,numeric,18,24227,70.84,7.13,67.55,False
tenkai_kigo_code,展開記号,code,5,24227,74.78,8.65,67.2,False
agari_shisu_juni,上がり指数順位,numeric,18,24227,70.56,7.77,66.97,False
gekiso_juni,激走順位,numeric,18,24227,69.75,8.75,65.71,False
pace_shisu_juni,ペース指数順位,numeric,18,24227,69.74,9.18,65.5,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,49,9925,67.89,18.16,62.8,False
rotation_bin,ローテーションビン,code,8,20246,69.82,10.33,62.66,False
joshodo_code,上昇度,code,3,23818,69.35,6.93,61.51,False
joho_shisu_decile,情報指数10分位,code,6,24227,71.32,12.85,61.04,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,24143,76.34,33.06,60.15,False
idm_decile,IDM指数10分位,code,10,24227,68.23,14.24,59.4,False
kyusha_shisu_decile,厩舎指数10分位,code,10,24227,66.37,11.98,58.94,False
kishu_shisu_decile,騎手指数10分位,code,10,24227,70.79,19.55,58.67,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,24227,71.39,20.72,58.55,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,24227,70.22,20.51,57.51,False
umakigo_code,馬記号,code,3,24177,68.78,10.12,57.33,False
sogo_shisu_decile,総合指数10分位,code,10,24227,66.61,15.5,57.0,False
ninki_shisu_decile,人気指数10分位,code,10,24227,63.91,13.79,55.37,False
kyuyo_riyu_bunrui_code,休養理由,code,4,5581,66.03,10.92,55.32,False
chokyo_shisu_decile,調教指数10分位,code,10,24227,63.29,14.09,54.55,False
kyusha_hyoka_code,厩舎評価,code,4,24227,71.19,20.64,50.96,False
