factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,14467,75.86,3.44,73.48,False
pace_yoso,ペース予想,code,3,22719,74.19,0.64,73.47,False
hizume_code,蹄コード,code,13,19257,75.82,4.68,73.28,False
kyori_kubun,距離区分,code,4,22719,73.78,0.53,73.26,False
joken_class_code,条件クラス,code,5,22719,73.82,1.27,72.7,False
omo_tekisei_code,重適性,code,4,19785,73.64,1.51,72.16,False
uma_deokure_bin,馬出遅率ビン,code,5,19686,73.76,2.48,71.58,False
shiba_tekisei_code,芝適性,code,3,19329,73.71,1.99,71.46,False
kyori_tekisei,距離適性,code,6,22356,76.28,6.04,71.44,False
joshodo_code,上昇度,code,3,22387,74.84,3.21,71.2,False
bataiju,馬体重,numeric,56,21427,73.07,7.38,71.14,False
class_code,クラスコード,code,17,19567,75.06,9.07,70.75,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,19654,73.92,4.67,70.68,False
bataiju_zogen,馬体重増減,numeric,17,19314,73.51,6.35,70.5,False
ichi_shisu_juni,位置指数順位,numeric,16,22608,72.35,4.47,70.16,False
kyori_tekisei_2,距離適性2,code,3,4503,74.33,4.21,69.56,False
ten_shisu_juni,テン指数順位,numeric,16,22562,72.1,6.78,68.78,False
gekiso_juni,激走順位,numeric,16,22600,71.18,5.58,68.44,False
kyakushitsu,脚質,code,5,22717,73.41,5.89,68.25,False
kyuyo_riyu_bunrui_code,休養理由,code,3,5095,75.07,6.11,68.15,False
pace_shisu_juni,ペース指数順位,numeric,16,22616,71.51,7.98,67.6,False
rotation_bin,ローテーションビン,code,8,19717,71.86,6.2,67.56,False
ls_shisu_juni,LS指数順位,numeric,9,22695,72.43,7.68,67.41,False
agari_shisu_juni,上がり指数順位,numeric,16,22620,70.77,7.25,67.22,False
tenkai_kigo_code,展開記号,code,5,22719,74.23,8.85,66.47,False
manken_shisu_decile,万券指数10分位,code,10,22088,71.23,7.86,66.35,False
umakigo_code,馬記号,code,3,22679,73.63,6.65,66.11,False
idm_decile,IDM指数10分位,code,10,22719,71.29,9.38,65.47,False
joho_shisu_decile,情報指数10分位,code,6,22719,72.24,8.96,65.07,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,47,9548,69.65,16.76,64.86,False
kishu_minarai_code,騎手見習,code,4,22616,70.55,6.83,63.85,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,22697,74.34,22.85,63.15,False
sogo_shisu_decile,総合指数10分位,code,10,22719,69.5,10.34,63.09,False
kishu_shisu_decile,騎手指数10分位,code,10,22719,71.81,14.11,63.06,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,22719,72.11,15.51,62.5,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,22719,71.68,16.47,61.48,False
kyusha_shisu_decile,厩舎指数10分位,code,10,22719,67.52,9.95,61.36,False
chokyo_shisu_decile,調教指数10分位,code,10,22719,66.52,11.31,59.51,False
ninki_shisu_decile,人気指数10分位,code,10,22719,61.47,17.09,50.88,False
kyusha_hyoka_code,厩舎評価,code,4,22719,70.99,23.62,47.84,False
