segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_新馬,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,16,35432,79.04,6.94,75.64,False
SURFACE_2_ダ_新馬,manken_shirushi+bataiju_zogen,manken_shirushi,bataiju_zogen,90,32803,76.55,8.68,74.76,False
SURFACE_2_ダ_新馬,manken_shirushi+bataiju,manken_shirushi,bataiju,160,19935,76.58,12.07,74.71,False
SURFACE_2_ダ_新馬,manken_shirushi+rotation_bin,manken_shirushi,rotation_bin,63,36159,76.66,8.23,74.63,False
SURFACE_2_ダ_新馬,manken_shirushi+kishu_minarai_code,manken_shirushi,kishu_minarai_code,32,35606,78.05,10.02,74.58,False
SURFACE_2_ダ_新馬,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,16,35934,76.37,3.76,74.52,False
SURFACE_2_ダ_新馬,manken_shirushi+keibajo_code,manken_shirushi,keibajo_code,80,36251,75.91,6.5,74.48,False
SURFACE_2_ダ_新馬,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,36211,76.08,4.4,74.31,False
SURFACE_2_ダ_新馬,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,32,36251,75.68,4.81,74.01,False
SURFACE_2_ダ_新馬,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,64,36172,75.14,6.76,73.49,False
SURFACE_2_ダ_新馬,manken_shirushi+ls_shisu_juni,manken_shirushi,ls_shisu_juni,64,35947,76.51,12.45,73.46,False
SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,122,35809,74.98,8.7,73.44,False
SURFACE_2_ダ_新馬,bataiju+kishu_minarai_code,bataiju,kishu_minarai_code,112,49464,75.43,11.17,73.36,False
SURFACE_2_ダ_新馬,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,40,36251,76.0,8.57,73.35,False
SURFACE_2_ダ_新馬,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,116,35436,75.0,9.19,73.32,False
SURFACE_2_ダ_新馬,manken_shirushi+gekiso_juni,manken_shirushi,gekiso_juni,83,34894,75.33,9.83,73.21,False
SURFACE_2_ダ_新馬,kyori_kubun+keibajo_code,kyori_kubun,keibajo_code,29,57751,73.68,1.41,73.17,False
SURFACE_2_ダ_新馬,manken_shirushi+hizume_code,manken_shirushi,hizume_code,67,33436,74.98,7.66,73.14,False
SURFACE_2_ダ_新馬,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,120,35629,74.91,10.12,73.1,False
SURFACE_2_ダ_新馬,uma_start_shisu_decile+kyakushitsu,uma_start_shisu_decile,kyakushitsu,30,57051,74.42,3.76,73.08,False
SURFACE_2_ダ_新馬,keibajo_code+pace_yoso,keibajo_code,pace_yoso,21,57492,73.61,1.39,73.01,False
SURFACE_2_ダ_新馬,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,29,35391,75.26,6.46,72.91,False
SURFACE_2_ダ_新馬,manken_shirushi+uma_deokure_bin,manken_shirushi,uma_deokure_bin,40,36249,75.16,7.28,72.91,False
SURFACE_2_ダ_新馬,bataiju+uma_start_shisu_decile,bataiju,uma_start_shisu_decile,224,42593,74.25,10.69,72.85,False
SURFACE_2_ダ_新馬,gekiso_juni+kyori_tekisei_2,gekiso_juni,kyori_tekisei_2,24,7284,75.38,6.34,72.85,False
SURFACE_2_ダ_新馬,bataiju+ten_shisu_juni,bataiju,ten_shisu_juni,191,22960,74.47,11.66,72.82,False
SURFACE_2_ダ_新馬,ichi_shisu_juni+kyusha_hyoka_code,ichi_shisu_juni,kyusha_hyoka_code,28,56021,75.25,6.74,72.75,False
SURFACE_2_ダ_新馬,manken_shirushi+shiba_tekisei_code,manken_shirushi,shiba_tekisei_code,16,22124,74.43,3.6,72.67,False
SURFACE_2_ダ_新馬,bataiju+gekiso_juni,bataiju,gekiso_juni,196,24530,74.31,11.71,72.67,False
SURFACE_2_ダ_新馬,bataiju+agari_shisu_juni,bataiju,agari_shisu_juni,199,24383,74.46,13.12,72.64,False
SURFACE_2_ダ_新馬,bataiju+manken_shisu_decile,bataiju,manken_shisu_decile,230,36895,74.05,11.13,72.61,False
SURFACE_2_ダ_新馬,manken_shirushi+kyori_kubun,manken_shirushi,kyori_kubun,32,36251,75.17,7.4,72.6,False
SURFACE_2_ダ_新馬,keibajo_code+rotation_bin,keibajo_code,rotation_bin,77,57648,74.37,8.02,72.58,False
SURFACE_2_ダ_新馬,bataiju+pace_shisu_juni,bataiju,pace_shisu_juni,198,24064,74.21,12.0,72.53,False
SURFACE_2_ダ_新馬,manken_shirushi+joho_shisu_decile,manken_shirushi,joho_shisu_decile,48,36251,75.06,8.99,72.52,False
SURFACE_2_ダ_新馬,keibajo_code+omo_tekisei_code,keibajo_code,omo_tekisei_code,30,57645,73.51,2.99,72.44,False
SURFACE_2_ダ_新馬,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,42,35600,74.74,7.64,72.43,False
SURFACE_2_ダ_新馬,keibajo_code+kyori_tekisei_2,keibajo_code,kyori_tekisei_2,22,7909,75.51,7.47,72.39,False
SURFACE_2_ダ_新馬,bataiju+kyori_tekisei_2,bataiju,kyori_tekisei_2,23,2673,77.43,12.37,72.37,False
SURFACE_2_ダ_新馬,keibajo_code+kishu_minarai_code,keibajo_code,kishu_minarai_code,43,57075,74.61,7.58,72.35,False
SURFACE_2_ダ_新馬,pace_shisu_juni+kyusha_hyoka_code,pace_shisu_juni,kyusha_hyoka_code,28,56062,74.92,7.06,72.3,False
SURFACE_2_ダ_新馬,kyori_kubun+pace_yoso,kyori_kubun,pace_yoso,9,57661,73.3,1.63,72.23,False
SURFACE_2_ダ_新馬,kyori_kubun+uma_deokure_bin,kyori_kubun,uma_deokure_bin,20,57737,74.32,4.83,72.2,False
SURFACE_2_ダ_新馬,ten_shisu_juni+kyusha_hyoka_code,ten_shisu_juni,kyusha_hyoka_code,29,56103,74.88,7.49,72.16,False
SURFACE_2_ダ_新馬,bataiju+ichi_shisu_juni,bataiju,ichi_shisu_juni,199,24189,74.01,13.29,72.16,False
SURFACE_2_ダ_新馬,uma_start_shisu_decile+pace_yoso,uma_start_shisu_decile,pace_yoso,17,56882,73.64,3.17,72.14,False
SURFACE_2_ダ_新馬,bataiju+bataiju_zogen,bataiju,bataiju_zogen,190,30388,73.75,11.5,72.12,False
SURFACE_2_ダ_新馬,keibajo_code+ls_shisu_juni,keibajo_code,ls_shisu_juni,71,56989,73.88,7.64,72.11,False
SURFACE_2_ダ_新馬,ichi_shisu_juni+kishu_minarai_code,ichi_shisu_juni,kishu_minarai_code,59,56240,74.65,9.97,72.1,False
SURFACE_2_ダ_新馬,agari_shisu_juni+kyori_tekisei_2,agari_shisu_juni,kyori_tekisei_2,27,7177,75.29,8.52,72.08,False
SURFACE_2_ダ_新馬,manken_shirushi+blinker,manken_shirushi,blinker,11,5583,75.94,6.66,72.01,False
SURFACE_2_ダ_新馬,keibajo_code+uma_deokure_bin,keibajo_code,uma_deokure_bin,50,57737,73.46,5.27,72.0,False
SURFACE_2_ダ_新馬,bataiju+kyusha_hyoka_code,bataiju,kyusha_hyoka_code,77,52896,73.59,7.17,71.99,False
SURFACE_2_ダ_新馬,keibajo_code+bataiju_zogen,keibajo_code,bataiju_zogen,114,52297,73.45,7.92,71.99,False
SURFACE_2_ダ_新馬,keibajo_code+bataiju,keibajo_code,bataiju,237,39631,73.27,10.11,71.99,False
SURFACE_2_ダ_新馬,uma_deokure_bin+omo_tekisei_code,uma_deokure_bin,omo_tekisei_code,15,57645,73.23,2.53,71.95,False
SURFACE_2_ダ_新馬,kyori_kubun+omo_tekisei_code,kyori_kubun,omo_tekisei_code,12,57645,73.63,3.01,71.93,False
SURFACE_2_ダ_新馬,omo_tekisei_code+hizume_code,omo_tekisei_code,hizume_code,42,57080,74.57,8.73,71.93,False
SURFACE_2_ダ_新馬,omo_tekisei_code+uma_start_shisu_decile,omo_tekisei_code,uma_start_shisu_decile,24,57089,73.16,3.09,71.92,False
SURFACE_2_ダ_新馬,uma_deokure_bin+hizume_code,uma_deokure_bin,hizume_code,59,56088,74.16,9.01,71.86,False
SURFACE_2_ダ_新馬,ichi_shisu_juni+kyori_tekisei_2,ichi_shisu_juni,kyori_tekisei_2,29,7226,75.59,10.24,71.86,False
SURFACE_2_ダ_新馬,bataiju+rotation_bin,bataiju,rotation_bin,193,42995,73.18,9.37,71.86,False
SURFACE_2_ダ_新馬,uma_deokure_bin+bataiju,uma_deokure_bin,bataiju,184,50230,73.1,8.67,71.85,False
SURFACE_2_ダ_新馬,pace_yoso+rotation_bin,pace_yoso,rotation_bin,18,57579,73.87,4.4,71.83,False
SURFACE_2_ダ_新馬,omo_tekisei_code+bataiju,omo_tekisei_code,bataiju,153,54287,73.13,8.4,71.8,False
SURFACE_2_ダ_新馬,hizume_code+rotation_bin,hizume_code,rotation_bin,80,55021,74.17,10.86,71.79,False
