factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_tekisei_2,距離適性2,code,3,982,76.65,3.61,72.57,False
pace_yoso,ペース予想,code,3,5703,73.22,1.21,71.85,False
kyori_kubun,距離区分,code,3,5703,73.86,2.27,71.3,False
uma_deokure_bin,馬出遅率ビン,code,5,5695,72.9,1.96,71.19,False
omo_tekisei_code,重適性,code,3,5664,74.2,2.77,71.06,False
bataiju,馬体重,numeric,26,3732,74.04,9.36,70.44,False
manken_shirushi,万券印,code,8,3431,75.17,7.77,69.78,False
umakigo_code,馬記号,code,3,5682,77.88,7.67,69.2,False
rotation_bin,ローテーションビン,code,8,5703,73.63,6.55,69.09,False
pace_shisu_juni,ペース指数順位,numeric,16,5544,72.16,6.41,69.02,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5662,72.08,4.47,68.98,False
ten_shisu_juni,テン指数順位,numeric,17,5625,73.04,8.57,68.96,False
agari_shisu_juni,上がり指数順位,numeric,16,5548,72.95,8.15,68.95,False
joho_shisu_decile,情報指数10分位,code,6,5703,73.58,6.66,68.25,False
ichi_shisu_juni,位置指数順位,numeric,16,5529,73.4,11.26,67.88,False
kyori_tekisei,距離適性,code,5,5677,70.87,3.88,67.47,False
hizume_code,蹄コード,code,8,5295,73.62,8.97,67.4,False
kyusha_shisu_decile,厩舎指数10分位,code,10,5703,73.84,10.73,67.2,False
chokyo_shisu_decile,調教指数10分位,code,10,5691,70.75,6.45,66.75,False
kyakushitsu,脚質,code,4,5703,71.41,4.97,66.54,False
class_code,クラスコード,code,3,5401,71.12,4.21,66.36,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,5528,72.11,11.54,66.27,False
ninki_shisu_decile,人気指数10分位,code,10,5703,71.05,8.37,65.86,False
manken_shisu_decile,万券指数10分位,code,9,5571,72.88,11.34,65.47,False
kishu_minarai_code,騎手見習,code,4,5563,70.97,6.11,64.98,False
tenkai_kigo_code,展開記号,code,5,5703,72.25,9.35,64.05,False
ls_shisu_juni,LS指数順位,numeric,7,5586,70.62,10.09,63.14,False
bataiju_zogen,馬体重増減,numeric,12,5178,70.04,12.21,63.13,False
idm_decile,IDM指数10分位,code,6,5607,70.34,9.27,62.92,False
gekiso_juni,激走順位,numeric,16,5548,68.75,12.81,62.48,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,5703,82.67,39.18,58.39,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,5703,80.26,38.65,56.31,False
kishu_shisu_decile,騎手指数10分位,code,10,5703,79.78,39.25,55.46,False
sogo_shisu_decile,総合指数10分位,code,8,5692,66.65,16.81,55.0,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,8,1067,61.56,13.53,52.18,False
