segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+pace_shisu_juni+gekiso_juni,ls_shisu_juni,pace_shisu_juni,gekiso_juni,3,375,96.35,3.45,92.45,True
KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+manken_shisu_decile+gekiso_juni,ichi_shisu_juni,manken_shisu_decile,gekiso_juni,5,577,94.68,6.73,88.78,True
KEIBAJO_SURFACE_06_ダ,ten_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,ten_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,4,524,96.78,8.27,88.68,True
KEIBAJO_SURFACE_06_ダ,hizume_code+kijun_ninkijun_tansho+gekiso_juni,hizume_code,kijun_ninkijun_tansho,gekiso_juni,5,695,91.81,4.21,88.12,True
KEIBAJO_SURFACE_06_ダ,pace_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,pace_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,5,753,92.85,5.55,87.98,True
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+ten_shisu_juni+kijun_ninkijun_tansho,ls_shisu_juni,ten_shisu_juni,kijun_ninkijun_tansho,5,750,89.91,3.22,87.08,True
KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+ten_shisu_juni+gekiso_juni,omo_tekisei_code,ten_shisu_juni,gekiso_juni,11,1254,90.98,7.15,86.75,True
KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,ichi_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,6,847,92.86,7.9,86.53,True
KEIBAJO_SURFACE_06_ダ,uma_start_shisu_decile+manken_shisu_decile+agari_shisu_juni,uma_start_shisu_decile,manken_shisu_decile,agari_shisu_juni,4,470,88.93,2.5,86.49,True
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+pace_shisu_juni+kijun_ninkijun_tansho,ls_shisu_juni,pace_shisu_juni,kijun_ninkijun_tansho,6,973,90.68,5.64,86.17,True
KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+agari_shisu_juni+gekiso_juni,omo_tekisei_code,agari_shisu_juni,gekiso_juni,5,566,91.3,6.76,85.37,True
KEIBAJO_SURFACE_06_ダ,kijun_ninkijun_tansho+agari_shisu_juni+gekiso_juni,kijun_ninkijun_tansho,agari_shisu_juni,gekiso_juni,4,561,94.94,10.19,84.95,True
KEIBAJO_SURFACE_06_ダ,kyakushitsu+ten_shisu_juni+gekiso_juni,kyakushitsu,ten_shisu_juni,gekiso_juni,13,1653,88.32,6.42,84.83,True
KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+pace_shisu_juni+gekiso_juni,uma_deokure_bin,pace_shisu_juni,gekiso_juni,11,1546,87.88,5.54,84.6,True
KEIBAJO_SURFACE_06_ダ,manken_shirushi+uma_deokure_bin+ten_shisu_juni,manken_shirushi,uma_deokure_bin,ten_shisu_juni,5,538,87.86,3.83,84.51,True
KEIBAJO_SURFACE_06_ダ,kyakushitsu+pace_shisu_juni+gekiso_juni,kyakushitsu,pace_shisu_juni,gekiso_juni,14,1853,87.62,6.84,84.03,True
KEIBAJO_SURFACE_06_ダ,manken_shirushi+pace_shisu_juni+gekiso_juni,manken_shirushi,pace_shisu_juni,gekiso_juni,4,484,90.31,6.6,83.84,True
KEIBAJO_SURFACE_06_ダ,manken_shirushi+pace_shisu_juni+shiba_tekisei_code,manken_shirushi,pace_shisu_juni,shiba_tekisei_code,5,525,90.04,7.15,83.77,True
