factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,21508,73.3,0.21,73.06,False
omo_tekisei_code,重適性,code,4,19509,74.12,1.21,72.93,False
manken_shirushi,万券印,code,8,13381,75.86,4.4,72.81,False
pace_yoso,ペース予想,code,3,21508,73.76,0.88,72.76,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,19296,74.55,3.21,72.32,False
joken_class_code,条件クラス,code,5,21508,72.9,0.81,72.19,False
hizume_code,蹄コード,code,14,18886,74.29,4.99,71.67,False
shiba_tekisei_code,芝適性,code,3,11820,71.65,1.26,70.22,False
bataiju,馬体重,numeric,56,20473,72.46,8.94,70.12,False
bataiju_zogen,馬体重増減,numeric,16,18748,72.4,5.04,69.93,False
ichi_shisu_juni,位置指数順位,numeric,16,21508,71.98,4.3,69.87,False
kyori_tekisei,距離適性,code,4,21221,73.03,3.52,69.58,False
kyakushitsu,脚質,code,5,21506,72.31,3.22,69.5,False
uma_deokure_bin,馬出遅率ビン,code,5,19370,72.01,3.86,68.63,False
joshodo_code,上昇度,code,3,21209,71.21,2.5,68.38,False
rotation_bin,ローテーションビン,code,8,19382,71.7,5.45,67.93,False
class_code,クラスコード,code,13,18942,72.65,8.87,67.83,False
kishu_minarai_code,騎手見習,code,4,21386,70.62,3.02,67.66,False
kyori_tekisei_2,距離適性2,code,3,2697,71.92,4.11,67.27,False
idm_decile,IDM指数10分位,code,10,21508,71.81,8.01,66.84,False
ten_shisu_juni,テン指数順位,numeric,16,21508,70.56,7.7,66.79,False
tenkai_kigo_code,展開記号,code,5,21508,73.98,8.22,66.77,False
joho_shisu_decile,情報指数10分位,code,6,21508,72.74,7.55,66.7,False
da_tekisei_code,ダ適性,code,3,17074,72.61,5.29,66.62,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,21508,72.48,12.06,66.57,False
pace_shisu_juni,ペース指数順位,numeric,16,21508,70.74,8.8,66.43,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,35,9909,70.07,12.2,66.03,False
sogo_shisu_decile,総合指数10分位,code,10,21508,71.16,8.81,65.7,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,21508,69.85,6.89,65.58,False
agari_shisu_juni,上がり指数順位,numeric,16,21508,69.37,8.2,65.35,False
gekiso_juni,激走順位,numeric,16,21508,69.43,9.07,64.98,False
kishu_shisu_decile,騎手指数10分位,code,10,21508,69.17,7.33,64.62,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,21508,68.78,7.2,64.32,False
ls_shisu_juni,LS指数順位,numeric,10,21492,70.45,10.28,64.08,False
kyusha_shisu_decile,厩舎指数10分位,code,10,21508,68.28,8.84,62.8,False
manken_shisu_decile,万券指数10分位,code,10,20697,69.01,10.86,62.28,False
kyuyo_riyu_bunrui_code,休養理由,code,3,3811,68.59,5.72,62.11,False
umakigo_code,馬記号,code,3,21482,69.83,8.0,60.78,False
chokyo_shisu_decile,調教指数10分位,code,10,21508,66.44,10.46,59.96,False
kyusha_hyoka_code,厩舎評価,code,3,21487,70.45,11.61,57.32,False
ninki_shisu_decile,人気指数10分位,code,10,21508,64.99,14.46,56.03,False
