segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_未勝利,kyori_kubun+pace_shisu_juni+gekiso_juni,kyori_kubun,pace_shisu_juni,gekiso_juni,4,458,86.13,4.64,81.58,True
SURFACE_2_ダ_未勝利,ichi_shisu_juni+ten_shisu_juni+hizume_code,ichi_shisu_juni,ten_shisu_juni,hizume_code,3,456,84.53,3.48,80.59,True
SURFACE_2_ダ_未勝利,ichi_shisu_juni+ten_shisu_juni+ls_shisu_juni,ichi_shisu_juni,ten_shisu_juni,ls_shisu_juni,4,525,85.29,5.09,80.3,True
SURFACE_2_ダ_未勝利,uma_start_shisu+pace_shisu_juni+ten_shisu_juni,uma_start_shisu,pace_shisu_juni,ten_shisu_juni,7,998,82.46,4.53,79.1,False
SURFACE_2_ダ_未勝利,pace_shisu_juni+ten_shisu_juni+hizume_code,pace_shisu_juni,ten_shisu_juni,hizume_code,3,475,83.01,3.8,78.71,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+uma_start_shisu+gekiso_juni,kyori_tekisei_2,uma_start_shisu,gekiso_juni,6,670,83.6,8.16,77.07,False
SURFACE_2_ダ_未勝利,manken_shirushi+ichi_shisu_juni+kyakushitsu,manken_shirushi,ichi_shisu_juni,kyakushitsu,6,645,83.89,9.3,76.44,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+keibajo_code+uma_deokure_ritsu,kyori_tekisei_2,keibajo_code,uma_deokure_ritsu,3,372,80.16,3.78,75.88,False
SURFACE_2_ダ_未勝利,keibajo_code+manken_shirushi+kyakushitsu,keibajo_code,manken_shirushi,kyakushitsu,34,3749,79.8,13.0,75.43,False
SURFACE_2_ダ_未勝利,keibajo_code+manken_shirushi+uma_start_shisu,keibajo_code,manken_shirushi,uma_start_shisu,9,1054,82.76,11.38,75.32,False
SURFACE_2_ダ_未勝利,pace_shisu_juni+ten_shisu_juni+uma_deokure_ritsu,pace_shisu_juni,ten_shisu_juni,uma_deokure_ritsu,5,797,79.96,6.25,74.49,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+kyori_kubun+manken_shirushi,kyori_tekisei_2,kyori_kubun,manken_shirushi,24,3445,78.96,11.51,74.36,False
SURFACE_2_ダ_未勝利,manken_shirushi+uma_start_shisu+umakigo_code,manken_shirushi,uma_start_shisu,umakigo_code,37,7836,77.76,11.01,74.21,False
SURFACE_2_ダ_未勝利,kyori_kubun+manken_shirushi+uma_start_shisu,kyori_kubun,manken_shirushi,uma_start_shisu,23,4059,77.73,8.97,74.06,False
SURFACE_2_ダ_未勝利,manken_shirushi+gekiso_juni+kyakushitsu,manken_shirushi,gekiso_juni,kyakushitsu,13,1812,78.86,8.92,74.0,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+pace_shisu_juni+kyakushitsu,kyori_tekisei_2,pace_shisu_juni,kyakushitsu,16,1922,80.23,12.79,73.96,False
SURFACE_2_ダ_未勝利,ten_shisu_juni+gekiso_juni+kyakushitsu,ten_shisu_juni,gekiso_juni,kyakushitsu,9,1037,78.7,7.46,73.83,False
SURFACE_2_ダ_未勝利,pace_shisu_juni+ten_shisu_juni+kyakushitsu,pace_shisu_juni,ten_shisu_juni,kyakushitsu,23,3573,77.27,8.64,73.74,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+uma_start_shisu+ten_shisu_juni,kyori_tekisei_2,uma_start_shisu,ten_shisu_juni,4,462,85.57,12.08,73.73,False
SURFACE_2_ダ_未勝利,omo_tekisei_code+ten_shisu_juni+gekiso_juni,omo_tekisei_code,ten_shisu_juni,gekiso_juni,19,2334,78.54,10.91,73.63,False
SURFACE_2_ダ_未勝利,ichi_shisu_juni+pace_shisu_juni+ls_shisu_juni,ichi_shisu_juni,pace_shisu_juni,ls_shisu_juni,3,382,78.94,4.87,73.43,False
SURFACE_2_ダ_未勝利,keibajo_code+uma_start_shisu+gekiso_juni,keibajo_code,uma_start_shisu,gekiso_juni,14,1618,77.76,8.44,73.34,False
SURFACE_2_ダ_未勝利,manken_shirushi+uma_start_shisu+class_code,manken_shirushi,uma_start_shisu,class_code,36,7336,76.67,10.95,73.09,False
SURFACE_2_ダ_未勝利,ichi_shisu_juni+pace_shisu_juni+ten_shisu_juni,ichi_shisu_juni,pace_shisu_juni,ten_shisu_juni,6,1025,77.21,5.19,73.05,False
SURFACE_2_ダ_未勝利,pace_shisu_juni+gekiso_juni+kyakushitsu,pace_shisu_juni,gekiso_juni,kyakushitsu,7,771,77.39,5.86,73.05,False
SURFACE_2_ダ_未勝利,manken_shirushi+omo_tekisei_code+class_code,manken_shirushi,omo_tekisei_code,class_code,30,13240,75.64,7.31,73.02,False
SURFACE_2_ダ_未勝利,keibajo_code+gekiso_juni+kyakushitsu,keibajo_code,gekiso_juni,kyakushitsu,47,5624,76.08,10.84,72.98,False
SURFACE_2_ダ_未勝利,keibajo_code+ichi_shisu_juni+ten_shisu_juni,keibajo_code,ichi_shisu_juni,ten_shisu_juni,4,495,80.31,7.52,72.94,False
SURFACE_2_ダ_未勝利,manken_shirushi+kyakushitsu+hizume_code,manken_shirushi,kyakushitsu,hizume_code,40,4581,76.79,12.47,72.93,False
SURFACE_2_ダ_未勝利,ichi_shisu_juni+gekiso_juni+kyakushitsu,ichi_shisu_juni,gekiso_juni,kyakushitsu,14,1709,76.7,7.24,72.91,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+ten_shisu_juni+kyakushitsu,kyori_tekisei_2,ten_shisu_juni,kyakushitsu,17,2145,78.14,11.1,72.86,False
SURFACE_2_ダ_未勝利,kyori_kubun+manken_shirushi+kyakushitsu,kyori_kubun,manken_shirushi,kyakushitsu,73,12351,75.07,9.65,72.86,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+kyori_kubun+pace_shisu_juni,kyori_tekisei_2,kyori_kubun,pace_shisu_juni,22,2992,77.93,12.22,72.83,False
SURFACE_2_ダ_未勝利,manken_shirushi+gekiso_juni+hizume_code,manken_shirushi,gekiso_juni,hizume_code,4,476,80.65,8.0,72.81,False
SURFACE_2_ダ_未勝利,manken_shirushi+uma_start_shisu+kyakushitsu,manken_shirushi,uma_start_shisu,kyakushitsu,18,3515,77.75,10.76,72.78,False
SURFACE_2_ダ_未勝利,manken_shirushi+omo_tekisei_code+pace_shisu_juni,manken_shirushi,omo_tekisei_code,pace_shisu_juni,5,516,78.11,6.2,72.67,False
SURFACE_2_ダ_未勝利,kyori_tekisei_2+class_code+kyakushitsu,kyori_tekisei_2,class_code,kyakushitsu,14,6757,76.8,8.17,72.52,False
SURFACE_2_ダ_未勝利,ichi_shisu_juni+uma_start_shisu+kyakushitsu,ichi_shisu_juni,uma_start_shisu,kyakushitsu,31,6947,76.38,11.01,72.5,False
