factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyuyo_riyu_bunrui_code,休養理由,code,3,1872,75.95,3.09,72.46,False
kyori_kubun,距離区分,code,3,7843,72.98,0.73,72.14,False
manken_shirushi,万券印,code,8,5039,75.85,5.39,72.12,False
uma_deokure_bin,馬出遅率ビン,code,5,7828,72.22,2.0,70.47,False
rotation_bin,ローテーションビン,code,8,7843,73.39,4.57,70.22,False
pace_yoso,ペース予想,code,3,7843,72.45,2.01,70.17,False
ichi_shisu_juni,位置指数順位,numeric,16,7843,71.92,4.27,69.83,False
kyakushitsu,脚質,code,4,7841,72.86,3.33,69.59,False
bataiju,馬体重,numeric,37,6504,72.95,11.03,69.4,False
omo_tekisei_code,重適性,code,3,7808,72.71,3.01,69.31,False
kishu_minarai_code,騎手見習,code,4,7743,74.13,5.01,69.22,False
tenkai_kigo_code,展開記号,code,5,7843,74.58,6.47,68.91,False
bataiju_zogen,馬体重増減,numeric,12,7225,72.81,7.36,68.64,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,7765,73.39,7.28,68.34,False
ten_shisu_juni,テン指数順位,numeric,16,7843,71.24,6.21,68.19,False
joho_shisu_decile,情報指数10分位,code,6,7843,72.75,7.0,67.15,False
ls_shisu_juni,LS指数順位,numeric,9,7823,70.9,6.99,66.33,False
pace_shisu_juni,ペース指数順位,numeric,16,7843,71.08,10.56,65.9,False
gekiso_juni,激走順位,numeric,16,7843,70.14,10.31,65.09,False
hizume_code,蹄コード,code,8,7298,69.39,6.56,64.85,False
agari_shisu_juni,上がり指数順位,numeric,16,7843,68.84,9.75,64.06,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,7843,74.75,18.11,63.53,False
kishu_shisu_decile,騎手指数10分位,code,10,7843,74.88,20.41,62.24,False
kyusha_shisu_decile,厩舎指数10分位,code,10,7843,69.47,12.02,62.02,False
kyori_tekisei,距離適性,code,4,7783,69.58,8.04,61.7,False
sogo_shisu_decile,総合指数10分位,code,8,7816,70.06,12.56,61.36,False
idm_decile,IDM指数10分位,code,7,7727,69.82,13.11,60.1,False
umakigo_code,馬記号,code,3,7817,67.36,7.08,59.35,False
manken_shisu_decile,万券指数10分位,code,10,7685,67.44,13.81,58.88,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,7843,72.83,22.87,58.65,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,7702,72.65,26.77,58.63,False
ninki_shisu_decile,人気指数10分位,code,10,7843,65.16,13.48,56.8,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,15,2491,69.62,25.49,56.72,False
kyusha_hyoka_code,厩舎評価,code,3,7838,70.65,13.39,55.51,False
chokyo_shisu_decile,調教指数10分位,code,10,7843,64.6,15.37,55.07,False
class_code,クラスコード,code,5,7615,65.94,19.31,49.02,False
