segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+umakigo_code,kyori_tekisei_2,umakigo_code,5,3251,77.11,3.74,73.83,False
SURFACE_2_ダ_OP重賞,kyori_kubun+uma_start_shisu,kyori_kubun,uma_start_shisu,20,5158,78.56,11.58,73.49,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+tenkai_kigo_code,kyori_tekisei_2,tenkai_kigo_code,11,3250,77.29,8.14,72.48,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+da_tekisei_code,kyori_tekisei_2,da_tekisei_code,5,3323,75.01,2.93,72.45,False
SURFACE_2_ダ_OP重賞,gekiso_juni+manken_shirushi,gekiso_juni,manken_shirushi,4,584,78.08,5.86,72.34,False
SURFACE_2_ダ_OP重賞,ls_shisu_juni+class_code,ls_shisu_juni,class_code,16,5762,75.15,5.96,72.23,False
SURFACE_2_ダ_OP重賞,kyori_kubun+umakigo_code,kyori_kubun,umakigo_code,8,7432,74.82,3.9,72.11,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+kyori_tekisei,kyori_tekisei_2,kyori_tekisei,3,3304,75.01,2.77,71.87,False
SURFACE_2_ダ_OP重賞,keibajo_code+kyori_tekisei,keibajo_code,kyori_tekisei,19,6657,74.42,5.82,71.8,False
SURFACE_2_ダ_OP重賞,keibajo_code+ichi_shisu_juni,keibajo_code,ichi_shisu_juni,19,2033,75.89,9.12,71.79,False
SURFACE_2_ダ_OP重賞,kyori_kubun+keibajo_code,kyori_kubun,keibajo_code,18,7517,72.34,1.29,71.74,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+umakigo_code,uma_start_shisu,umakigo_code,17,6584,73.98,5.26,71.48,False
SURFACE_2_ダ_OP重賞,kyori_kubun+rotation,kyori_kubun,rotation,28,5490,74.52,8.29,71.45,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+class_code,kyori_tekisei,class_code,12,6301,74.8,5.98,71.42,False
SURFACE_2_ダ_OP重賞,ichi_shisu_juni+pace_shisu_juni,ichi_shisu_juni,pace_shisu_juni,4,535,80.14,9.47,70.86,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+kyakushitsu,uma_start_shisu,kyakushitsu,23,5648,73.39,6.23,70.84,False
SURFACE_2_ダ_OP重賞,gekiso_juni+class_code,gekiso_juni,class_code,24,5250,73.6,7.06,70.78,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,5,3183,74.2,3.92,70.76,False
SURFACE_2_ダ_OP重賞,keibajo_code+pace_shisu_juni,keibajo_code,pace_shisu_juni,19,2020,75.48,10.66,70.69,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+umakigo_code,kyori_tekisei,umakigo_code,8,7264,73.09,3.46,70.69,False
SURFACE_2_ダ_OP重賞,kyori_kubun+gekiso_juni,kyori_kubun,gekiso_juni,37,6403,73.83,10.11,70.57,False
SURFACE_2_ダ_OP重賞,kyakushitsu+rotation,kyakushitsu,rotation,32,5397,74.4,11.1,70.55,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+da_tekisei_code,uma_start_shisu,da_tekisei_code,17,5394,74.41,8.18,70.53,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+omo_tekisei_code,uma_start_shisu,omo_tekisei_code,18,5915,73.5,6.43,70.53,False
SURFACE_2_ダ_OP重賞,uma_deokure_ritsu+da_tekisei_code,uma_deokure_ritsu,da_tekisei_code,17,3762,75.49,10.59,70.46,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+class_code,kyori_tekisei_2,class_code,6,2766,74.68,5.28,70.45,False
SURFACE_2_ダ_OP重賞,keibajo_code+class_code,keibajo_code,class_code,15,5672,72.28,3.6,70.45,False
SURFACE_2_ダ_OP重賞,keibajo_code+umakigo_code,keibajo_code,umakigo_code,11,6906,72.04,2.78,70.4,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+kyakushitsu,kyori_tekisei_2,kyakushitsu,10,3270,74.1,6.01,70.38,False
SURFACE_2_ダ_OP重賞,kyakushitsu+da_tekisei_code,kyakushitsu,da_tekisei_code,8,6762,73.51,4.67,70.27,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+gekiso_juni,kyori_tekisei,gekiso_juni,41,6778,73.35,10.11,70.25,False
SURFACE_2_ダ_OP重賞,hizume_code+tenkai_kigo_code,hizume_code,tenkai_kigo_code,19,5750,74.34,9.24,70.18,False
SURFACE_2_ダ_OP重賞,keibajo_code+da_tekisei_code,keibajo_code,da_tekisei_code,14,6427,73.22,5.85,70.15,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+kyusha_hyoka_code,kyori_tekisei,kyusha_hyoka_code,8,7364,75.35,7.52,70.13,False
SURFACE_2_ダ_OP重賞,tenkai_kigo_code+kijun_ninkijun_tansho,tenkai_kigo_code,kijun_ninkijun_tansho,23,5167,74.8,11.51,70.1,False
SURFACE_2_ダ_OP重賞,keibajo_code+tenkai_kigo_code,keibajo_code,tenkai_kigo_code,27,6931,73.24,8.47,70.05,False
SURFACE_2_ダ_OP重賞,kyusha_hyoka_code+kyakushitsu,kyusha_hyoka_code,kyakushitsu,6,7297,74.03,5.0,70.02,False
SURFACE_2_ダ_OP重賞,kyori_kubun+pace_shisu_juni,kyori_kubun,pace_shisu_juni,34,6051,73.41,10.12,70.01,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+ls_shisu_juni,kyori_tekisei,ls_shisu_juni,21,6868,73.57,8.34,70.0,False
SURFACE_2_ダ_OP重賞,umakigo_code+rotation,umakigo_code,rotation,15,6004,72.36,4.69,69.99,False
SURFACE_2_ダ_OP重賞,kyakushitsu+ichi_shisu_juni,kyakushitsu,ichi_shisu_juni,32,6857,73.91,11.4,69.96,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+uma_start_shisu,kyori_tekisei,uma_start_shisu,21,5174,73.36,8.16,69.87,False
SURFACE_2_ダ_OP重賞,umakigo_code+tenkai_kigo_code,umakigo_code,tenkai_kigo_code,8,7330,76.19,9.21,69.8,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+pace_shisu_juni,kyori_tekisei,pace_shisu_juni,43,6897,72.92,10.59,69.75,False
SURFACE_2_ダ_OP重賞,keibajo_code+agari_shisu_juni,keibajo_code,agari_shisu_juni,18,2000,75.03,11.54,69.7,False
SURFACE_2_ダ_OP重賞,kyakushitsu+class_code,kyakushitsu,class_code,11,6214,73.04,5.65,69.7,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+kyusha_hyoka_code,kyori_tekisei_2,kyusha_hyoka_code,5,3268,73.73,4.61,69.69,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+pace_shisu_juni,uma_start_shisu,pace_shisu_juni,14,2468,73.14,6.59,69.69,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+rotation,kyori_tekisei,rotation,29,5486,73.36,10.09,69.69,False
SURFACE_2_ダ_OP重賞,umakigo_code+kyakushitsu,umakigo_code,kyakushitsu,9,7480,76.14,9.87,69.69,False
SURFACE_2_ダ_OP重賞,kyori_kubun+kyori_tekisei,kyori_kubun,kyori_tekisei,9,7172,71.77,3.21,69.68,False
SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu,kyori_kubun,kyakushitsu,14,7527,72.78,5.91,69.68,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+ichi_shisu_juni,kyori_tekisei_2,ichi_shisu_juni,15,1753,73.86,8.32,69.64,False
SURFACE_2_ダ_OP重賞,kyori_kubun+manken_shirushi,kyori_kubun,manken_shirushi,21,3955,74.86,12.27,69.61,False
SURFACE_2_ダ_OP重賞,tenkai_kigo_code+ls_shisu_juni,tenkai_kigo_code,ls_shisu_juni,21,6368,73.02,7.98,69.61,False
SURFACE_2_ダ_OP重賞,rotation+da_tekisei_code,rotation,da_tekisei_code,21,5443,72.64,7.09,69.6,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+kyakushitsu,kyori_tekisei,kyakushitsu,12,7259,73.06,6.16,69.57,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+kyusha_hyoka_code,uma_start_shisu,kyusha_hyoka_code,16,6577,72.33,5.69,69.54,False
SURFACE_2_ダ_OP重賞,kyori_kubun+kyusha_hyoka_code,kyori_kubun,kyusha_hyoka_code,6,7333,72.92,4.25,69.52,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+agari_shisu_juni,kyori_tekisei_2,agari_shisu_juni,9,1248,77.07,11.6,69.49,False
SURFACE_2_ダ_OP重賞,pace_shisu_juni+da_tekisei_code,pace_shisu_juni,da_tekisei_code,29,6513,72.72,8.91,69.47,False
SURFACE_2_ダ_OP重賞,keibajo_code+kyusha_hyoka_code,keibajo_code,kyusha_hyoka_code,12,7132,71.49,3.61,69.45,False
SURFACE_2_ダ_OP重賞,umakigo_code+kishu_kitai_rentai_ritsu,umakigo_code,kishu_kitai_rentai_ritsu,11,1879,76.62,12.21,69.4,False
SURFACE_2_ダ_OP重賞,keibajo_code+hizume_code,keibajo_code,hizume_code,28,5116,72.27,7.96,69.32,False
SURFACE_2_ダ_OP重賞,kyori_kubun+idm,kyori_kubun,idm,7,836,77.65,11.27,69.3,False
SURFACE_2_ダ_OP重賞,hizume_code+da_tekisei_code,hizume_code,da_tekisei_code,15,6142,72.09,5.56,69.28,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+gekiso_juni,kyori_tekisei_2,gekiso_juni,17,2183,75.03,12.13,69.27,False
SURFACE_2_ダ_OP重賞,ichi_shisu_juni+da_tekisei_code,ichi_shisu_juni,da_tekisei_code,30,6612,72.71,9.61,69.27,False
SURFACE_2_ダ_OP重賞,uma_start_shisu+hizume_code,uma_start_shisu,hizume_code,16,3348,72.77,7.25,69.22,False
SURFACE_2_ダ_OP重賞,gekiso_juni+da_tekisei_code,gekiso_juni,da_tekisei_code,28,6494,73.3,11.1,69.18,False
SURFACE_2_ダ_OP重賞,kyori_kubun+kyori_tekisei_2,kyori_kubun,kyori_tekisei_2,8,3340,75.86,9.63,69.18,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+ten_shisu_juni,kyori_tekisei_2,ten_shisu_juni,18,2070,74.47,11.46,69.17,False
SURFACE_2_ダ_OP重賞,keibajo_code+kyakushitsu,keibajo_code,kyakushitsu,21,6634,72.57,7.99,69.16,False
SURFACE_2_ダ_OP重賞,ten_shisu_juni+da_tekisei_code,ten_shisu_juni,da_tekisei_code,29,6509,72.04,7.97,69.14,False
SURFACE_2_ダ_OP重賞,kyori_tekisei_2+hizume_code,kyori_tekisei_2,hizume_code,11,2403,73.02,6.56,69.14,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+ten_shisu_juni,kyori_tekisei,ten_shisu_juni,42,6776,72.58,11.4,69.13,False
SURFACE_2_ダ_OP重賞,kyori_tekisei+ichi_shisu_juni,kyori_tekisei,ichi_shisu_juni,44,6966,72.24,10.57,69.12,False
SURFACE_2_ダ_OP重賞,kyori_kubun+ichi_shisu_juni,kyori_kubun,ichi_shisu_juni,35,6140,73.07,11.98,69.11,False
SURFACE_2_ダ_OP重賞,umakigo_code+gekiso_juni,umakigo_code,gekiso_juni,16,6763,71.8,5.58,69.07,False
SURFACE_2_ダ_OP重賞,umakigo_code+hizume_code,umakigo_code,hizume_code,10,6502,71.98,4.7,69.06,False
